LOOP,LINE,FID,EAST,NORTH,TER,ALT,PITCH,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,31023,1524,479299.7,6201062.5,26.0,36.9,0.0,0.000000,1577.830,182.5600,1110.890,261.4400,977.1000,258.9700,864.0400,264.9900,644.4600,297.3700,352.2500,91.39000
1,31023,1534,479297.5,6201094.0,26.1,36.6,0.0,0.000000,1618.440,190.0300,1133.700,267.5900,996.9800,265.2500,880.8599,272.5500,655.2599,303.9400,356.4300,93.42999
1,31023,1544,479295.1,6201127.0,26.1,37.0,0.0,0.000000,1581.480,190.6200,1105.800,262.9000,974.2099,257.8900,859.0999,265.5900,640.3499,295.5300,351.9600,92.87999
1,31023,1554,479292.9,6201161.0,25.5,38.3,0.0,0.000000,1476.370,182.0300,1054.350,242.6700,923.3299,245.4400,810.0100,249.2200,609.5699,277.6700,338.1800,89.10999
1,31023,1564,479291.6,6201194.5,25.3,38.9,0.0,0.000000,1434.520,158.9700,1026.800,239.8700,892.5299,245.6000,777.4100,241.0000,586.7800,266.1500,331.6200,88.34999
1,31023,1574,479291.1,6201228.0,25.5,37.9,0.0,0.000000,1565.740,154.9800,1106.480,278.3200,934.9200,275.8200,804.6199,258.2700,604.8300,279.8000,345.5500,98.12999
1,31023,1584,479291.7,6201260.5,25.7,36.8,0.0,0.000000,1716.740,165.4700,1212.200,319.3600,998.5299,311.7200,851.5699,283.6500,634.4899,298.7300,359.8100,106.1700
1,31023,1594,479293.1,6201292.5,25.9,36.7,0.0,0.000000,1772.310,157.0600,1250.110,339.0400,1017.150,325.0200,864.4200,292.1200,643.2499,304.1000,362.8600,109.9400
1,31023,1604,479295.0,6201324.0,26.1,37.1,0.0,0.000000,1732.100,147.0300,1238.270,330.9900,1000.170,323.2000,848.5099,288.7800,630.5500,298.1900,354.6600,107.9500
1,31023,1614,479296.9,6201355.5,26.3,37.0,0.0,0.000000,1729.990,142.0600,1250.200,327.1100,1003.920,332.0000,849.3400,292.2900,628.9200,299.0700,352.6000,109.6400
1,31023,1624,479298.3,6201387.5,26.4,36.9,0.0,0.000000,1730.280,140.3000,1263.670,320.6600,1012.790,341.8200,850.1700,298.2300,628.0000,299.8900,350.5400,110.8900
1,31023,1634,479298.9,6201420.0,26.8,36.8,0.0,0.000000,1718.740,150.4700,1261.990,319.6200,1003.980,348.5700,833.5599,297.8800,615.4000,294.2400,347.2700,113.1200
1,31023,1644,479298.6,6201453.0,27.9,35.9,0.0,0.000000,1673.310,181.5000,1212.010,317.9400,966.2599,336.1800,802.6000,284.5800,596.9199,282.9100,338.9900,111.7700
1,31023,1654,479297.5,6201485.5,29.4,34.7,0.0,0.000000,1608.860,240.1100,1110.850,315.4900,901.3500,302.4200,761.1299,258.8400,570.7200,263.8300,321.8800,100.1500
1,31023,1664,479296.1,6201518.0,30.6,33.5,0.0,0.000000,1555.520,293.2900,1043.250,317.4100,860.9000,276.1600,738.4900,242.5500,560.2100,251.1900,311.1200,93.58000
1,31023,1674,479294.9,6201550.0,31.2,33.0,0.0,0.000000,1547.030,299.0500,1045.750,314.8700,859.9100,277.1500,737.1000,243.6400,557.6100,251.7200,310.2400,92.99000
1,31023,1684,479294.5,6201582.0,30.6,33.3,0.0,0.000000,1631.150,287.7200,1125.220,322.2000,915.5399,306.4400,771.7100,265.4200,578.1200,265.7900,327.6400,104.1600
1,31023,1694,479295.1,6201614.0,28.9,34.2,0.0,0.000000,1741.650,273.4000,1229.900,325.9400,1005.980,344.3000,836.0700,299.6100,616.0400,293.2500,350.6400,117.1700
1,31023,1704,479296.4,6201647.0,27.8,34.6,0.0,0.000000,1789.850,253.7900,1287.200,313.1700,1071.760,354.5099,884.7000,319.3900,646.3800,312.9800,373.3400,120.5700
1,31023,1714,479298.0,6201680.0,27.2,34.8,0.0,0.000000,1807.930,237.4400,1319.340,308.4300,1106.010,357.6200,916.0300,325.8700,670.1700,325.9000,382.8900,122.0800
1,31023,1724,479299.1,6201713.5,27.1,34.6,0.0,0.000000,1869.340,220.3400,1368.450,323.7100,1134.560,370.5200,942.2600,334.3500,689.0400,337.3500,391.6000,125.0300
1,31023,1734,479299.4,6201746.5,27.7,33.5,0.0,0.000000,1940.410,247.2400,1424.260,342.4800,1168.250,392.9400,964.6699,347.1000,704.2499,346.1900,404.6900,132.4600
1,31023,1744,479298.7,6201779.5,28.4,32.9,0.0,0.000000,1927.600,272.9600,1409.820,338.9100,1158.250,385.3900,961.7900,340.3700,706.6400,345.8500,404.4500,132.1400
1,31023,1754,479297.5,6201812.5,28.4,33.5,0.0,0.000000,1785.000,260.6200,1310.800,307.6200,1102.400,343.3200,932.6200,314.3800,691.0399,328.9100,385.9800,116.6600
1,31023,1764,479296.0,6201845.5,27.9,34.4,0.0,0.000000,1696.170,235.1900,1244.970,289.9300,1059.210,316.5700,905.5400,296.3500,675.2200,317.9600,376.6100,111.0900
1,31023,1774,479295.0,6201878.5,27.1,35.5,0.0,0.000000,1662.700,223.1200,1236.940,276.6800,1051.200,313.6400,900.2699,294.7600,669.2700,314.7100,374.0300,111.7700
1,31023,1784,479294.8,6201912.0,27.0,36.2,0.0,0.000000,1667.130,196.5300,1234.380,271.1000,1054.950,313.4100,899.5600,299.0300,661.6199,317.6400,371.4200,109.0300
1,31023,1794,479295.5,6201945.0,27.1,35.5,0.0,0.000000,1733.880,204.9800,1261.410,290.2200,1064.410,327.9000,901.0400,304.0900,664.1000,318.6500,412.5800,114.6900
1,31023,1804,479296.9,6201978.5,27.7,34.1,0.0,0.000000,1872.390,235.4900,1360.370,318.9100,1145.730,352.0400,973.2400,331.6800,706.9999,350.8300,397.3300,119.2600
1,31023,1814,479298.4,6202012.0,28.0,33.0,0.0,0.000000,1927.400,273.4400,1392.740,333.4700,1174.110,363.4900,996.6100,336.8900,730.3700,359.1000,410.8900,127.9100
1,31023,1824,479299.7,6202046.0,28.0,32.7,0.0,0.000000,1870.290,251.8400,1377.770,311.0100,1177.670,353.6400,1000.230,335.0200,733.3199,360.6100,412.2500,121.9100
1,31023,1834,479300.4,6202080.0,28.5,32.8,0.0,0.000000,1804.090,255.3900,1335.340,294.6000,1149.890,341.7000,976.8099,326.6800,715.9399,352.9500,404.9700,119.6900
1,31023,1844,479300.1,6202113.0,30.5,31.2,0.0,0.000000,1796.720,327.2500,1288.780,315.5000,1096.270,336.0000,930.1500,312.7100,683.9699,334.8600,391.6700,117.7300
1,31023,1854,479299.2,6202146.0,31.7,29.9,0.0,0.000000,1853.910,402.2900,1285.550,353.5400,1078.210,344.3000,914.2500,311.2900,671.9800,330.1700,380.4900,116.2700
1,31023,1864,479298.0,6202179.0,32.2,28.9,0.0,0.000000,2063.930,442.3300,1393.860,413.8400,1127.570,395.0700,943.0300,338.6000,685.9900,344.5500,393.4099,130.7600
1,31023,1874,479297.0,6202212.0,30.9,30.4,0.0,0.000000,2292.760,434.8000,1556.600,485.5100,1199.060,468.6700,977.8400,376.3600,702.9299,363.8800,413.4900,152.0100
1,31023,1884,479296.3,6202246.0,30.7,30.5,0.0,0.000000,2406.300,445.3400,1632.140,532.6200,1223.680,505.3100,986.8900,390.8400,706.5499,371.8100,416.7700,157.9100
1,31023,1894,479296.0,6202280.0,31.5,29.5,0.0,0.000000,2503.160,502.3200,1680.950,567.0800,1246.290,526.1500,1005.740,402.2900,717.3700,380.7400,422.1699,164.7300
1,31023,1904,479296.1,6202315.0,32.6,28.2,0.0,0.000000,2506.790,555.5500,1682.140,570.2000,1257.260,527.3100,1015.150,406.2900,722.1899,385.3600,428.2500,166.2200
1,31023,1914,479296.7,6202350.0,34.0,27.2,0.0,0.000000,2423.960,633.5500,1617.200,553.3799,1227.920,502.0600,993.9399,393.0300,710.6400,377.6000,419.7800,160.3200
1,31023,1924,479297.5,6202385.5,35.1,27.2,0.0,0.000000,2260.550,642.2300,1503.870,513.6500,1154.290,465.5700,934.9100,366.2500,671.9999,352.9500,395.9700,148.8400
1,31023,1934,479298.4,6202420.5,35.7,27.5,0.0,0.000000,2239.300,677.9800,1457.280,518.1000,1108.520,466.4500,882.8500,356.6800,635.7000,334.5000,381.1200,146.3200
1,31023,1944,479298.9,6202455.0,36.1,28.1,0.0,0.000000,2276.420,723.3900,1435.910,544.2300,1070.350,477.6900,839.1000,350.9800,605.4700,318.2300,364.3700,150.2200
1,31023,1954,479298.8,6202489.0,36.2,29.4,0.0,0.000000,2103.740,672.4000,1315.310,500.4200,983.4299,438.9900,774.4199,319.6700,562.4100,289.4000,333.7700,135.9500
1,31023,1964,479298.0,6202522.5,36.3,30.4,0.0,0.000000,1860.560,561.6500,1206.340,423.0100,913.6799,388.0700,727.1300,289.6200,533.3700,267.2800,311.4800,121.0700
1,31023,1974,479297.1,6202555.5,36.1,30.9,0.0,0.000000,1794.730,515.4399,1164.560,393.8800,895.2799,376.4500,714.5300,284.3700,522.4500,261.2800,303.8900,118.1500
1,31023,1984,479296.1,6202589.5,36.0,31.2,0.0,0.000000,1876.130,556.7899,1183.180,421.3400,896.1000,390.9800,708.3099,290.3800,515.1899,261.3200,306.3200,123.9000
1,31023,1994,479295.6,6202624.5,36.4,30.7,0.0,0.000000,1952.450,604.8099,1203.930,456.2400,891.9999,406.2800,698.6899,293.5600,507.6600,259.6000,302.8200,126.7300
1,31023,2004,479295.6,6202659.5,36.7,30.3,0.0,0.000000,2026.520,620.8700,1237.480,486.7700,895.1400,423.0900,695.4099,298.7800,505.9000,260.2400,300.0400,129.5300
1,31023,2014,479296.3,6202695.0,36.8,30.0,0.0,0.000000,2086.110,617.0500,1270.050,508.2499,908.1599,445.0300,696.2700,307.5700,504.2300,263.2200,302.7700,136.0400
1,31023,2024,479297.2,6202730.5,37.1,29.5,0.0,0.000000,2093.070,631.6699,1311.740,517.7000,922.2000,465.6100,696.1700,314.1000,505.0900,264.9700,311.0300,143.6800
1,31023,2034,479298.1,6202765.0,37.7,29.3,0.0,0.000000,2004.670,612.9099,1302.000,488.7400,910.7599,463.7800,687.3300,309.1800,499.4700,260.9800,298.4700,136.2700
1,31023,2044,479298.7,6202799.5,38.3,29.2,0.0,0.000000,1942.550,612.6500,1266.270,490.8900,865.0400,453.1000,655.8599,291.7600,482.8700,247.6100,286.9700,134.0300
1,31023,2054,479298.7,6202833.0,38.5,30.0,0.0,0.000000,1871.420,598.7499,1200.270,478.0000,812.6299,429.2700,621.6300,272.0500,463.3900,231.3500,274.2200,127.6400
1,31023,2064,479298.0,6202866.5,38.3,31.6,0.0,0.000000,1642.830,474.5699,1101.100,395.9400,764.6500,384.2700,589.0300,250.6600,440.5800,214.5700,252.7100,111.2800
1,31023,2074,479297.1,6202901.0,37.3,34.5,0.0,0.000000,1378.430,287.3500,989.6300,293.9600,712.0499,332.2700,552.0300,224.8500,417.0000,198.0300,240.5600,100.9000
1,31023,2084,479296.1,6202935.0,35.0,38.0,0.0,0.000000,1234.140,146.8100,931.6699,238.3600,683.6400,300.1400,533.7499,209.9800,403.7900,188.1400,233.5600,92.60999
1,31023,2094,479295.4,6202969.0,33.2,39.8,0.0,0.000000,1202.820,108.8100,919.4799,228.9300,677.6000,285.8400,538.0800,203.9400,408.2700,189.2300,232.5700,89.39000
1,31023,2104,479295.4,6203003.5,32.4,39.5,0.0,0.000000,1256.080,97.56000,935.4299,251.6000,688.9899,281.8100,561.9000,204.5900,427.3600,196.9900,243.2100,91.67999
1,31023,2114,479296.1,6203038.0,32.2,38.6,0.0,0.000000,1328.440,125.0000,965.5700,269.2300,716.0399,287.6400,588.7599,212.7900,446.8100,208.3200,248.2000,87.78000
1,31023,2124,479297.8,6203073.0,32.5,37.8,0.0,0.000000,1401.600,141.5100,1004.210,296.1400,735.7699,306.4100,598.9100,223.4300,450.1000,213.9300,257.8700,97.81000
1,31023,2134,479299.9,6203107.0,33.1,36.4,0.0,0.000000,1579.730,144.4300,1153.180,344.7600,801.7899,376.3700,623.9999,258.3800,461.2800,230.9800,274.7300,116.7300
1,31023,2144,479302.2,6203140.5,33.4,35.2,0.0,0.000000,1784.540,155.1300,1333.290,388.4000,896.3500,462.3800,662.2599,306.1500,479.3600,252.5900,290.3300,137.1600
1,31023,2154,479304.0,6203173.5,34.1,34.7,0.0,0.000000,1883.730,161.8200,1435.250,399.2200,965.7799,526.5100,676.0300,341.7700,480.1700,264.2600,304.9100,155.7400
1,31023,2164,479304.9,6203206.0,35.4,33.0,0.0,0.000000,1931.540,210.3300,1474.470,413.9800,988.3700,554.4200,676.0300,353.1200,478.5100,267.0600,320.2300,170.0300
1,31023,2174,479304.6,6203238.0,36.7,30.9,0.0,0.000000,1988.310,287.3800,1444.180,458.1000,965.8600,526.3100,686.2900,342.3000,486.7700,267.9100,308.3500,159.5200
1,31023,2184,479303.5,6203270.5,37.0,30.8,0.0,0.000000,1923.200,309.3500,1368.110,453.5600,925.8400,481.5200,681.0700,320.5300,487.8700,261.1200,292.6000,138.9500
1,31023,2194,479301.9,6203303.0,36.1,32.1,0.0,0.000000,1821.890,239.3200,1349.290,415.9900,910.7700,470.7300,673.1199,311.0400,485.1700,256.9000,304.1900,145.8200
1,31023,2204,479300.4,6203336.0,34.0,33.9,0.0,0.000000,1822.110,177.3700,1368.990,401.4200,924.6700,475.7400,684.9000,314.8400,494.3800,261.7000,305.9100,145.7900
1,31023,2214,479299.3,6203368.5,32.2,35.7,0.0,0.000000,1798.020,167.6800,1319.010,406.9000,896.6699,443.3500,682.4700,298.1800,494.7800,258.6500,298.8000,134.8900
1,31023,2224,479298.8,6203401.0,31.1,36.3,0.0,0.000000,1785.260,141.2200,1284.520,408.0400,875.3499,420.2800,682.1400,286.1200,498.7900,255.0400,300.1300,128.9400
1,31023,2234,479299.0,6203433.0,30.9,35.2,0.0,0.000000,1879.070,155.6800,1339.670,442.2900,911.9600,432.5800,718.4000,299.3000,521.7500,269.5000,313.4500,135.1400
1,31023,2244,479300.0,6203465.0,30.9,34.7,0.0,0.000000,1962.910,196.5500,1375.630,461.0600,945.3199,441.2500,747.7300,310.0400,542.9100,279.3300,319.9000,134.7800
1,31023,2254,479301.3,6203497.5,31.2,34.5,0.0,0.000000,1958.300,212.0200,1358.100,462.8400,938.4800,431.8800,747.4700,305.3200,544.1900,277.5800,317.8000,132.3200
1,31023,2264,479302.5,6203529.5,31.6,34.0,0.0,0.000000,2005.590,216.5900,1388.670,486.2800,946.4599,448.2000,752.3599,310.2400,549.2000,280.3900,321.2600,134.5200
1,31023,2274,479302.9,6203561.5,32.1,33.0,0.0,0.000000,2157.250,248.6300,1501.350,540.3400,986.8799,493.0100,778.3300,329.4300,565.9300,292.5800,333.6800,146.1900
1,31023,2284,479302.4,6203593.5,32.7,32.2,0.0,0.000000,2290.030,272.3400,1587.540,595.8099,1013.500,533.0000,792.1900,344.4400,577.1000,299.3400,341.4200,154.8700
1,31023,2294,479301.1,6203625.5,33.4,31.7,0.0,0.000000,2398.160,313.2100,1625.540,646.4800,1018.570,553.8199,790.7399,349.8600,576.3700,300.4000,340.8100,159.5000
1,31023,2304,479299.5,6203657.0,34.3,31.2,0.0,0.000000,2499.890,361.3800,1666.600,688.4700,1022.440,586.0099,780.0099,359.3200,568.8500,298.9100,338.2100,164.3400
1,31023,2314,479297.9,6203688.0,35.5,30.6,0.0,0.000000,2537.450,390.0300,1718.260,700.4399,1030.440,626.4000,759.4100,371.6000,552.2100,293.9000,338.0700,178.9500
1,31023,2324,479296.6,6203718.5,36.3,30.2,0.0,0.000000,2483.540,371.6800,1746.950,655.8900,1049.320,656.5499,742.4300,385.5400,535.2800,291.2900,334.0000,188.2600
1,31023,2334,479295.9,6203749.0,36.2,31.5,0.0,0.000000,2292.310,307.0800,1694.610,552.8400,1057.100,649.0800,718.7499,387.1600,515.2800,283.7500,331.7200,188.2300
1,31023,2344,479295.8,6203779.5,35.5,33.3,0.0,0.000000,2064.450,227.6700,1583.270,450.7800,1030.070,608.4500,689.8699,372.1400,494.7900,271.0800,322.6100,180.1300
1,31023,2354,479296.5,6203809.5,34.9,35.0,0.0,0.000000,1884.950,179.3300,1444.920,396.9100,957.6499,544.1500,653.3800,338.4800,472.1400,251.1100,301.3000,164.9900
1,31023,2364,479297.7,6203839.5,34.8,36.0,0.0,0.000000,1718.380,154.2900,1310.170,362.6800,877.7800,479.6100,616.0300,301.7200,453.3400,231.8600,278.1300,144.4900
1,31023,2374,479299.1,6203869.0,34.8,36.1,0.0,0.000000,1684.400,132.8100,1276.920,360.0700,849.3600,462.3000,603.3699,289.5100,446.4600,225.6500,271.8100,137.2900
1,31023,2384,479300.4,6203899.0,34.9,35.3,0.0,0.000000,1773.890,141.1500,1337.710,388.1200,866.8699,488.4000,616.8900,299.5600,455.9800,232.2600,278.9000,145.4400
1,31023,2394,479301.1,6203928.5,35.2,34.9,0.0,0.000000,1811.430,158.6000,1354.800,412.2599,865.2499,494.7300,619.0099,300.3200,457.4200,231.7200,280.5700,146.9300
1,31023,2404,479301.1,6203958.5,35.6,34.9,0.0,0.000000,1770.810,180.7600,1309.160,410.4900,840.8500,467.7500,609.2100,289.3800,451.3500,227.0500,274.7400,141.5100
1,31023,2414,479300.3,6203987.5,36.2,34.1,0.0,0.000000,1796.760,197.5100,1316.420,416.8300,859.8699,475.0800,616.8600,299.1200,453.3100,229.7800,278.5700,143.1400
1,31023,2424,479299.0,6204016.0,36.8,33.5,0.0,0.000000,1928.790,202.9900,1429.040,430.1600,935.3300,536.9500,639.9700,338.7200,459.6100,245.2000,293.2500,161.8600
1,31023,2434,479297.6,6204045.0,37.0,33.7,0.0,0.000000,2041.670,190.7200,1541.980,427.4300,1020.610,609.9900,652.3800,382.3000,457.6900,257.4600,313.7400,186.9100
1,31023,2444,479296.3,6204074.0,36.8,34.2,0.0,0.000000,2060.990,183.9000,1581.970,407.0400,1071.030,638.5300,657.5500,405.5200,453.4000,263.9800,319.9300,195.5400
1,31023,2454,479295.4,6204103.5,36.8,34.2,0.0,0.000000,2056.740,179.3600,1585.300,399.7400,1087.160,639.4299,662.1400,412.0900,454.1800,266.9900,318.0900,196.7300
1,31023,2464,479295.1,6204133.0,37.1,33.5,0.0,0.000000,2113.940,199.6400,1635.200,420.9100,1106.970,661.9500,673.8400,421.5700,461.7100,270.6600,327.1500,206.9400
1,31023,2474,479295.4,6204163.5,37.7,32.4,0.0,0.000000,2275.680,236.2500,1744.940,467.7800,1156.700,719.6800,693.2700,446.7000,475.7200,282.8100,341.2000,222.2400
1,31023,2484,479296.0,6204193.5,39.0,30.6,0.0,0.000000,2524.390,321.2300,1887.910,546.5000,1227.210,793.5699,721.5699,485.2600,486.8900,299.4700,356.3900,242.8000
1,31023,2494,479296.9,6204224.0,39.7,29.5,0.0,0.000000,2807.600,385.6300,2051.300,620.8400,1335.620,871.8500,762.7100,540.9200,503.2600,323.5500,380.5000,267.9300
1,31023,2504,479297.8,6204254.5,39.8,30.1,0.0,0.000000,2850.160,379.3000,2077.750,608.5400,1412.780,883.7999,786.9299,579.6899,502.7499,338.5099,406.1300,280.6500
1,31023,2514,479298.3,6204285.0,40.0,30.8,0.0,0.000000,2737.430,314.0200,2012.820,559.1200,1437.420,841.9000,792.2500,594.0400,489.8000,343.0000,418.8900,281.7700
1,31023,2524,479298.4,6204315.5,40.4,31.2,0.0,0.000000,2599.640,284.8300,1936.940,503.5600,1436.720,790.3300,794.2000,597.3199,478.2700,342.5800,414.4800,272.9300
1,31023,2534,479298.2,6204345.5,41.0,31.3,0.0,0.000000,2494.220,271.4500,1873.650,465.0600,1422.160,755.5699,787.4499,594.2200,465.5200,338.5800,414.6599,264.0600
1,31023,2544,479298.0,6204376.0,41.9,30.9,0.0,0.000000,2422.450,311.9800,1805.140,443.5100,1396.980,722.6600,777.3300,585.2700,454.5600,334.3200,420.8100,266.9800
1,31023,2554,479297.7,6204407.0,42.7,30.0,0.0,0.000000,2426.830,364.1600,1787.160,454.3300,1395.260,714.7300,779.9500,588.9100,450.4900,336.2100,415.0100,259.3300
1,31023,2564,479297.6,6204438.5,43.2,29.3,0.0,0.000000,2480.180,422.0700,1793.160,472.2400,1402.170,716.0000,786.7300,593.9400,451.7500,339.4100,413.7300,259.4000
1,31023,2574,479297.9,6204471.0,42.7,29.5,0.0,0.000000,2592.260,435.3400,1859.080,503.3199,1432.910,751.4600,794.8800,609.1899,457.0300,345.4600,424.9500,271.1200
1,31023,2584,479298.3,6204503.5,42.0,30.0,0.0,0.000000,2707.600,390.3800,1958.140,529.7600,1487.820,800.2799,810.7700,636.0800,466.1700,355.5300,434.0600,283.6400
1,31023,2594,479298.8,6204536.5,41.5,30.7,0.0,0.000000,2695.950,306.9600,1990.420,523.2400,1506.540,815.3199,808.9000,640.7100,466.1000,356.4300,441.6000,287.6000
1,31023,2604,479299.0,6204569.0,41.2,31.3,0.0,0.000000,2631.160,260.9300,1956.330,500.8800,1473.580,795.7400,802.2700,621.2500,466.7000,351.7500,438.9900,285.0900
1,31023,2614,479298.8,6204601.0,41.3,32.0,0.0,0.000000,2492.360,253.6900,1845.860,475.0300,1396.660,725.5300,798.0300,584.5500,465.7400,343.7000,411.8400,258.6600
1,31023,2624,479298.4,6204632.5,41.8,32.3,0.0,0.000000,2392.870,252.9100,1731.020,462.4100,1337.150,646.8500,800.1299,559.9600,461.0300,340.0000,412.5300,237.3700
1,31023,2634,479298.0,6204664.0,42.3,31.6,0.0,0.000000,2471.210,304.4100,1752.180,494.4000,1366.450,636.6500,835.7800,581.2200,469.1700,354.8400,432.5500,232.6100
1,31023,2644,479297.5,6204695.0,43.0,30.9,0.0,0.000000,2645.840,351.7400,1835.530,559.0900,1412.050,667.4800,874.5100,610.4800,482.4100,374.1600,437.8100,246.3900
1,31023,2654,479296.9,6204727.0,43.8,30.1,0.0,0.000000,2781.070,392.2900,1889.470,606.2200,1432.370,704.9000,874.6600,624.8000,479.1300,377.4100,443.0300,257.0200
1,31023,2664,479296.5,6204759.5,44.7,29.4,0.0,0.000000,2845.970,436.7000,1933.610,625.6100,1466.070,728.1400,875.8099,649.2600,471.0200,381.6900,454.7499,262.7100
1,31023,2674,479296.0,6204792.5,46.0,28.2,0.0,0.000000,2926.030,489.3900,1967.640,653.7700,1496.760,742.5500,882.7899,673.5400,464.6400,387.2700,458.4099,271.9800
1,31023,2684,479295.4,6204825.5,47.3,26.9,0.0,0.000000,2992.590,555.6899,2003.270,690.5800,1501.280,782.8699,849.9399,677.2500,449.6500,378.5900,458.0500,281.3500
1,31023,2694,479294.7,6204858.0,46.8,28.2,0.0,0.000000,2945.290,510.5700,1989.700,678.4099,1459.100,812.1500,791.5800,652.2100,432.3700,355.2700,435.0299,283.3900
1,31023,2704,479293.9,6204890.0,45.5,30.4,0.0,0.000000,2619.650,395.0600,1823.070,569.5400,1328.270,759.9299,712.0200,578.9900,406.4500,316.0300,389.5100,264.5500
1,31023,2714,479293.1,6204922.0,44.5,32.8,0.0,0.000000,2249.050,305.5300,1595.800,453.6300,1182.080,659.8100,644.1400,501.2299,381.4500,279.6100,352.9600,232.0800
1,31023,2724,479292.4,6204954.5,43.5,35.4,0.0,0.000000,1876.610,223.8600,1358.100,344.8500,1052.730,539.5000,595.2899,436.9200,356.9000,249.3100,317.0300,194.7200
1,31023,2734,479292.1,6204987.5,42.6,37.2,0.0,0.000000,1675.380,175.7600,1229.700,291.3300,988.1599,471.6400,569.6600,404.9300,342.5900,236.1900,304.3500,177.3600
1,31023,2744,479292.3,6205020.5,42.2,38.2,0.0,0.000000,1584.920,151.3700,1178.790,259.8300,970.4099,443.3100,562.0000,396.9200,335.4800,231.1400,300.6500,170.4100
1,31023,2754,479292.7,6205053.5,42.7,37.8,0.0,0.000000,1568.430,144.7300,1185.090,250.7400,980.5000,444.4500,564.0800,403.5800,333.2400,232.8900,303.6700,173.4500
1,31023,2764,479293.2,6205086.5,43.8,36.1,0.0,0.000000,1672.500,158.5800,1258.260,274.1500,1029.840,480.5800,581.8399,428.9700,339.1700,244.9100,313.1300,183.6200
1,31023,2774,479293.6,6205119.5,45.1,34.0,0.0,0.000000,1901.580,214.5300,1389.110,334.3700,1100.810,550.5099,608.4799,466.5000,349.4300,262.3500,326.2300,203.1400
1,31023,2784,479294.1,6205152.5,46.5,32.0,0.0,0.000000,2093.270,288.6800,1474.280,412.8600,1123.740,607.0000,611.7200,482.4100,350.9600,265.9400,332.1100,215.2700
1,31023,2794,479294.3,6205185.5,47.8,30.7,0.0,0.000000,2283.320,367.4500,1546.210,494.7400,1142.540,647.9700,616.8900,495.6000,353.8100,272.2600,337.6200,226.3200
1,31023,2804,479294.0,6205219.0,47.2,31.3,0.0,0.000000,2369.300,389.8200,1580.470,511.5300,1186.600,654.1200,647.5099,520.0400,361.8500,285.0300,349.5900,231.6600
1,31023,2814,479293.4,6205252.0,45.9,32.6,0.0,0.000000,2236.530,342.4900,1524.860,447.4000,1218.900,598.3300,683.6500,534.1400,370.2800,298.8600,372.8900,224.9200
1,31023,2824,479292.7,6205285.0,44.8,33.8,0.0,0.000000,2056.510,274.8000,1451.600,358.6300,1238.380,524.3199,725.3500,540.5500,380.6100,311.8300,390.6500,210.6700
1,31023,2834,479292.1,6205318.0,43.7,34.8,0.0,0.000000,1937.420,214.2500,1418.880,301.8800,1253.760,482.5400,763.4600,544.4300,392.5099,326.6100,401.3300,204.3900
1,31023,2844,479291.8,6205351.5,43.0,35.2,0.0,0.000000,1898.420,179.3300,1424.280,264.5200,1284.320,471.8700,795.5499,556.6600,403.5600,339.5100,413.0100,203.9800
1,31023,2854,479291.8,6205385.0,42.5,35.2,0.0,0.000000,1927.550,145.1600,1478.120,252.9500,1347.040,486.2200,830.2200,588.1000,412.6100,355.7300,433.6500,211.8900
1,31023,2864,479292.1,6205419.0,42.1,35.1,0.0,0.000000,1954.070,127.5200,1531.480,251.9800,1391.680,504.3900,849.3799,611.5100,418.2000,366.1300,446.4800,219.6600
1,31023,2874,479292.6,6205453.0,42.4,34.6,0.0,0.000000,2002.600,134.6900,1572.090,259.8300,1422.040,523.2200,859.0300,624.9600,421.6800,371.6600,455.6300,227.2900
1,31023,2884,479293.4,6205487.0,42.8,34.5,0.0,0.000000,1983.870,147.6800,1553.510,256.5200,1403.800,515.0599,851.3600,615.8300,419.9100,367.9300,449.2800,224.9700
1,31023,2894,479294.4,6205520.5,43.9,33.8,0.0,0.000000,1989.280,181.1800,1537.510,262.9000,1389.130,509.4100,846.8099,608.6200,418.3000,364.8800,448.7100,223.1100
1,31023,2904,479295.7,6205553.5,44.4,33.5,0.0,0.000000,2027.260,206.2200,1548.130,286.5700,1395.320,512.6800,854.1899,614.2100,423.1100,368.4000,451.2100,223.5300
1,31023,2914,479297.1,6205586.5,44.6,33.7,0.0,0.000000,2059.490,210.6500,1551.000,299.7300,1388.790,512.9000,852.1900,613.2200,424.1700,365.9600,445.3400,219.6800
1,31023,2924,479298.5,6205619.5,44.5,34.6,0.0,0.000000,1991.290,184.5400,1503.180,288.3600,1339.610,498.4600,818.7399,587.2300,414.4000,349.8100,427.9800,213.2800
1,31023,2934,479299.9,6205652.5,44.6,35.0,0.0,0.000000,1911.570,181.4700,1454.500,279.6300,1287.980,493.9800,772.1200,557.4301,403.0500,328.8100,412.6800,209.0300
1,31023,2944,479301.1,6205685.5,45.0,34.8,0.0,0.000000,1904.180,189.1900,1442.040,283.1700,1251.500,506.3600,737.1500,537.0699,393.6900,312.7000,394.2599,207.6500
