 "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_X01 EM1_X02 EM1_X03 EM1_X04 EM1_X05 EM1_X06 EM1_X07 EM1_X08 EM1_X09 EM1_X10 EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11240 3972 729535.31 7170288.0 554.9753362886372 92.00454057227117 0.0 54822.29 270024.0 183104.0 102591.0 41172.0 10773.0 1777.0 413.0 292.0 177.0 346.0144675925926 203646.0 146348.0 89181.0 42611.0 18401.0 8300.0 4164.0 2188.0 1084.0 346.0144675925926
 1 11240 3973 729534.69 7170300.0 554.8925750819599 91.79232636733975 0.0 54818.34 276457.0 189588.0 108386.0 44541.0 11684.0 1758.0 313.0 224.0 141.0 267.25 212753.0 155806.0 96406.0 45872.0 18787.0 7966.0 3846.0 1954.0 937.0 267.25
 1 11240 3974 729534.06 7170312.0 554.8354195012079 91.67867700783918 0.0 54814.12 280507.0 194089.0 112903.0 47400.0 12517.0 1738.0 222.0 168.0 109.0 186.21527777777774 222700.0 166117.0 104673.0 49995.0 19478.0 7712.0 3555.0 1742.0 804.0 186.21527777777774
 1 11240 3975 729533.44 7170324.0 554.8057754360565 91.68547367041826 0.0 54809.84 282509.0 196839.0 116118.0 49641.0 13223.0 1716.0 144.0 122.0 81.0 103.29166666666666 233151.0 177012.0 113725.0 54843.0 20465.0 7539.0 3295.0 1555.0 690.0 103.29166666666666
 1 11240 3976 729532.81 7170336.0 554.8052836489884 91.79794769520537 0.0 54805.59 282861.0 198132.0 118104.0 51218.0 13766.0 1691.0 81.0 85.0 56.0 0.0 243768.0 188164.0 123226.0 60202.0 21713.0 7443.0 3068.0 1393.0 594.0 0.0
 1 11240 3977 729532.25 7170348.0 554.8344107143007 91.97660013960943 0.0 54801.47 281937.0 198242.0 118989.0 52142.0 14132.0 1663.0 33.0 56.0 35.0 0.0 254214.0 199208.0 132792.0 65806.0 23162.0 7412.0 2872.0 1250.0 515.0 0.0
 1 11240 3978 729531.69 7170360.0 554.8944723967012 92.17773683638045 0.0 54797.42 280025.0 197359.0 118896.0 52456.0 14324.0 1631.0 -1.0 34.0 17.0 0.0 264169.0 209772.0 142041.0 71378.0 24740.0 7434.0 2702.0 1123.0 449.0 0.0
 1 11240 3979 729531.19 7170372.0 554.9852395318532 92.37188532157401 0.0 54793.36 277315.0 195572.0 117915.0 52211.0 14358.0 1596.0 -24.0 16.0 2.0 0.0 273352.0 219524.0 150626.0 76659.0 26369.0 7495.0 2552.0 1009.0 392.0 0.0
 1 11240 3980 729530.69 7170384.0 555.1276614709078 92.5518667365573 0.0 54789.6 273914.0 192893.0 116102.0 51450.0 14249.0 1557.0 -41.0 2.0 -11.0 0.0 281526.0 228181.0 158258.0 81446.0 27975.0 7583.0 2418.0 906.0 343.0 0.0
 1 11240 3981 729530.19 7170396.5 555.3494382022104 92.72843312067023 0.0 54785.98 269895.0 189332.0 113517.0 50216.0 14011.0 1516.0 -53.0 -11.0 -21.0 0.0 288487.0 235518.0 164719.0 85598.0 29494.0 7686.0 2297.0 815.0 301.0 0.0
 1 11240 3982 729529.75 7170409.0 555.6204513129862 92.91826574898917 0.0 54782.5 265357.0 184983.0 110281.0 48577.0 13653.0 1473.0 -63.0 -24.0 -30.0 0.0 294051.0 241351.0 169856.0 89032.0 30872.0 7797.0 2190.0 739.0 266.0 0.0
 1 11240 3983 729529.38 7170421.5 555.9145915777945 93.13221692943567 0.0 54779.38 260475.0 180089.0 106615.0 46643.0 13187.0 1428.0 -72.0 -37.0 -38.0 0.0 298043.0 245545.0 173589.0 91713.0 32068.0 7909.0 2099.0 679.0 239.0 0.0
 1 11240 3984 729529.0 7170434.0 556.2075501091153 93.36884442831912 0.0 54776.75 255523.0 175047.0 102835.0 44575.0 12637.0 1383.0 -80.0 -50.0 -45.0 0.0 300321.0 248027.0 175912.0 93640.0 33053.0 8018.0 2025.0 634.0 219.0 0.0
 1 11240 3985 729528.63 7170446.5 556.4730758008183 93.6136171598296 0.0 54775.01 250860.0 170340.0 99302.0 42565.0 12044.0 1337.0 -87.0 -63.0 -52.0 0.0 300815.0 248823.0 176905.0 94845.0 33811.0 8120.0 1969.0 604.0 204.0 0.0
 1 11240 3986 729528.31 7170459.0 556.6844890527622 93.8414671149239 0.0 54774.17 246877.0 166423.0 96343.0 40800.0 11456.0 1291.0 -95.0 -77.0 -58.0 0.0 299583.0 248072.0 176735.0 95399.0 34348.0 8212.0 1930.0 584.0 193.0 0.0
 1 11240 3987 729528.0 7170471.5 556.816656558583 94.02185560714032 0.0 54774.16 243929.0 163632.0 94191.0 39427.0 10922.0 1248.0 -103.0 -92.0 -65.0 0.0 296839.0 246033.0 175646.0 95410.0 34686.0 8292.0 1903.0 572.0 185.0 0.0
 1 11240 3988 729527.75 7170484.0 556.8629458365348 94.1281993216347 0.0 54774.91 242268.0 162122.0 92952.0 38529.0 10483.0 1208.0 -110.0 -107.0 -71.0 0.0 292959.0 243063.0 173933.0 95014.0 34859.0 8356.0 1886.0 565.0 178.0 0.0
 1 11240 3989 729527.5 7170496.5 556.8530364401734 94.14994621280748 0.0 54776.32 241988.0 161868.0 92611.0 38121.0 10163.0 1174.0 -118.0 -122.0 -77.0 0.0 288443.0 239574.0 171904.0 94361.0 34903.0 8400.0 1873.0 562.0 171.0 0.0
 1 11240 3990 729527.25 7170508.5 556.7981221215155 94.10134503291621 0.0 54778.32 243008.0 162702.0 93057.0 38157.0 9972.0 1150.0 -126.0 -138.0 -83.0 0.0 283845.0 235979.0 169838.0 93595.0 34854.0 8422.0 1863.0 560.0 165.0 0.0
 1 11240 3991 729527.0 7170520.5 556.7055234736998 94.01944402191174 0.0 54780.43 245079.0 164367.0 94121.0 38553.0 9903.0 1140.0 -134.0 -154.0 -89.0 0.0 279679.0 232640.0 167957.0 92839.0 34742.0 8420.0 1852.0 560.0 160.0 0.0
 1 11240 3992 729526.75 7170532.5 556.5823993760234 93.95044241212317 0.0 54782.55 247827.0 166578.0 95608.0 39209.0 9941.0 1149.0 -143.0 -172.0 -94.0 0.0 276324.0 229826.0 166403.0 92186.0 34594.0 8396.0 1841.0 560.0 155.0 0.0
 1 11240 3993 729526.56 7170544.5 556.4365138537964 93.93148689843959 0.0 54784.55 250833.0 169063.0 97328.0 40023.0 10065.0 1179.0 -153.0 -191.0 -99.0 0.0 273971.0 227681.0 165240.0 91691.0 34434.0 8354.0 1829.0 560.0 150.0 0.0
 1 11240 3994 729526.38 7170556.5 556.2758406606224 93.97727394264815 0.0 54786.18 253714.0 171606.0 99119.0 40913.0 10252.0 1230.0 -164.0 -211.0 -103.0 0.0 272621.0 226233.0 164465.0 91371.0 34279.0 8301.0 1815.0 560.0 146.0 0.0
 1 11240 3995 729526.19 7170568.5 556.1081651816389 94.07746579987919 0.0 54787.48 256196.0 174048.0 100866.0 41815.0 10480.0 1301.0 -176.0 -234.0 -105.0 0.0 272121.0 225414.0 164028.0 91212.0 34142.0 8243.0 1801.0 560.0 143.0 0.0
 1 11240 3996 729526.0 7170580.5 555.9300026008676 94.20485231510898 0.0 54788.18 258141.0 176286.0 102497.0 42690.0 10732.0 1389.0 -190.0 -260.0 -106.0 0.0 272244.0 225098.0 163858.0 91185.0 34030.0 8185.0 1785.0 559.0 141.0 0.0
 1 11240 3997 729525.81 7170592.5 555.703123920391 94.32842160220518 0.0 54788.39 259537.0 178241.0 103972.0 43517.0 10997.0 1490.0 -203.0 -287.0 -103.0 0.0 272759.0 225143.0 163882.0 91257.0 33941.0 8131.0 1770.0 559.0 139.0 0.0
 1 11240 3998 729525.63 7170604.5 555.4392100037763 94.42472308345035 0.0 54788.19 260450.0 179852.0 105262.0 44277.0 11267.0 1602.0 -214.0 -315.0 -96.0 0.0 273477.0 225422.0 164039.0 91398.0 33874.0 8088.0 1757.0 559.0 138.0 0.0
 1 11240 3999 729525.44 7170616.5 555.1554592248141 94.48353334761013 0.0 54787.17 260973.0 181064.0 106335.0 44952.0 11540.0 1725.0 -219.0 -340.0 -85.0 0.0 274267.0 225835.0 164286.0 91587.0 33827.0 8059.0 1750.0 559.0 138.0 0.0
 1 11240 4000 729525.25 7170628.5 554.869208089018 94.50799979397665 0.0 54785.4 261194.0 181838.0 107155.0 45519.0 11814.0 1862.0 -214.0 -358.0 -70.0 0.0 275051.0 226317.0 164594.0 91809.0 33800.0 8051.0 1750.0 558.0 138.0 0.0
 1 11240 4001 729525.06 7170640.5 554.5974491088512 94.51084906294929 0.0 54782.89 261180.0 182160.0 107685.0 45953.0 12090.0 2017.0 -194.0 -366.0 -51.0 0.0 275782.0 226828.0 164945.0 92051.0 33794.0 8069.0 1760.0 558.0 139.0 0.0
 1 11240 4002 729524.88 7170652.5 554.3569992367362 94.50813617276374 0.0 54779.57 260985.0 182055.0 107908.0 46238.0 12368.0 2194.0 -154.0 -361.0 -28.0 0.0 276431.0 227346.0 165325.0 92296.0 33812.0 8118.0 1783.0 558.0 140.0 0.0
 1 11240 4003 729524.69 7170664.5 554.1643063118404 94.51250061067336 0.0 54776.05 260657.0 181577.0 107828.0 46374.0 12647.0 2394.0 -93.0 -342.0 -2.0 0.0 276981.0 227861.0 165719.0 92525.0 33856.0 8198.0 1817.0 558.0 142.0 0.0
 1 11240 4004 729524.5 7170676.5 554.0348476588368 94.52907716466105 0.0 54772.52 260242.0 180808.0 107478.0 46374.0 12925.0 2613.0 -12.0 -308.0 27.0 0.0 277423.0 228371.0 166111.0 92715.0 33926.0 8307.0 1860.0 558.0 144.0 0.0
 1 11240 4005 729524.31 7170688.5 553.9585729761841 94.55581692865736 0.0 54769.4 259776.0 179834.0 106909.0 46264.0 13197.0 2845.0 87.0 -263.0 56.0 0.0 277764.0 228873.0 166484.0 92844.0 34020.0 8440.0 1910.0 558.0 146.0 0.0
 1 11240 4006 729524.13 7170700.5 553.9214295170863 94.58689192242436 0.0 54766.98 259281.0 178731.0 106168.0 46066.0 13453.0 3075.0 197.0 -209.0 85.0 0.0 278031.0 229367.0 166822.0 92902.0 34133.0 8591.0 1964.0 559.0 148.0 0.0
 1 11240 4007 729523.88 7170712.5 553.9147016405665 94.6165550503981 0.0 54765.0 258753.0 177539.0 105285.0 45794.0 13681.0 3289.0 311.0 -151.0 110.0 0.0 278268.0 229855.0 167108.0 92885.0 34260.0 8753.0 2019.0 559.0 151.0 0.0
 1 11240 4008 729523.63 7170724.5 553.9303974344795 94.64209425983361 0.0 54764.05 258162.0 176251.0 104257.0 45441.0 13867.0 3475.0 423.0 -91.0 131.0 0.0 278536.0 230340.0 167325.0 92801.0 34399.0 8924.0 2074.0 560.0 153.0 0.0
 1 11240 4009 729523.38 7170736.5 553.9603390595038 94.66593278991179 0.0 54763.49 257451.0 174817.0 103051.0 44989.0 13996.0 3623.0 527.0 -33.0 146.0 0.0 278901.0 230828.0 167464.0 92667.0 34544.0 9100.0 2129.0 561.0 156.0 0.0
 1 11240 4010 729523.13 7170749.0 553.9980480939131 94.69720299502167 0.0 54763.19 256543.0 173148.0 101614.0 44406.0 14057.0 3730.0 619.0 22.0 155.0 0.0 279418.0 231326.0 167524.0 92499.0 34696.0 9280.0 2183.0 563.0 159.0 0.0
 1 11240 4011 729522.88 7170761.5 554.0334023798205 94.75186701600605 0.0 54763.14 255353.0 171141.0 99888.0 43658.0 14040.0 3796.0 700.0 72.0 156.0 0.0 280120.0 231843.0 167511.0 92313.0 34853.0 9462.0 2237.0 566.0 162.0 0.0
 1 11240 4012 729522.63 7170774.0 554.0574753071188 94.8492458029788 0.0 54763.07 253800.0 168704.0 97828.0 42716.0 13934.0 3828.0 767.0 117.0 152.0 0.0 281005.0 232387.0 167441.0 92114.0 35015.0 9646.0 2291.0 570.0 166.0 0.0
 1 11240 4013 729522.38 7170786.5 554.0864071744027 95.00482730130285 0.0 54763.3 251819.0 165786.0 95412.0 41560.0 13730.0 3828.0 821.0 155.0 144.0 0.0 282045.0 232957.0 167327.0 91903.0 35178.0 9832.0 2346.0 575.0 171.0 0.0
 1 11240 4014 729522.13 7170799.0 554.1344479952596 95.22252450536314 0.0 54763.54 249369.0 162392.0 92639.0 40183.0 13417.0 3801.0 860.0 184.0 132.0 0.0 283184.0 233539.0 167169.0 91670.0 35339.0 10021.0 2401.0 581.0 177.0 0.0
 1 11240 4015 729521.88 7170811.5 554.1957296059735 95.4910075787839 0.0 54764.09 246442.0 158590.0 89541.0 38599.0 12995.0 3749.0 883.0 204.0 119.0 0.0 284351.0 234098.0 166949.0 91398.0 35491.0 10212.0 2458.0 588.0 182.0 0.0
 1 11240 4016 729521.63 7170824.0 554.2646910229244 95.78682850170156 0.0 54764.77 243071.0 154501.0 86183.0 36844.0 12473.0 3674.0 888.0 213.0 104.0 0.0 285464.0 234572.0 166627.0 91065.0 35626.0 10406.0 2515.0 596.0 189.0 0.0
 1 11240 4017 729521.38 7170836.5 554.3360811861128 96.0833727729784 0.0 54765.5 239339.0 150283.0 82663.0 34977.0 11876.0 3579.0 878.0 210.0 91.0 0.0 286427.0 234880.0 166143.0 90649.0 35738.0 10604.0 2575.0 605.0 195.0 0.0
 1 11240 4018 729521.19 7170849.0 554.4063003261706 96.3611526687742 0.0 54766.23 235382.0 146109.0 79116.0 33074.0 11241.0 3469.0 853.0 199.0 79.0 0.0 287135.0 234918.0 165435.0 90133.0 35824.0 10806.0 2635.0 617.0 202.0 0.0
 1 11240 4019 729521.0 7170861.0 554.4669217181954 96.61345589651616 0.0 54767.1 231387.0 142158.0 75697.0 31225.0 10613.0 3348.0 817.0 180.0 70.0 0.0 287481.0 234574.0 164443.0 89507.0 35881.0 11013.0 2697.0 629.0 208.0 0.0
 1 11240 4020 729520.81 7170872.5 554.5150017392704 96.84429222534581 0.0 54767.95 227570.0 138603.0 72570.0 29520.0 10034.0 3222.0 773.0 156.0 66.0 0.0 287360.0 233742.0 163121.0 88767.0 35912.0 11226.0 2761.0 644.0 214.0 0.0
 1 11240 4021 729520.63 7170884.5 554.5605352412849 97.06077700845158 0.0 54768.56 224149.0 135596.0 69882.0 28037.0 9537.0 3092.0 724.0 131.0 64.0 0.0 286689.0 232333.0 161444.0 87911.0 35918.0 11442.0 2826.0 659.0 219.0 0.0
 1 11240 4022 729520.44 7170896.5 554.6103234482678 97.26619876574577 0.0 54769.02 221310.0 133256.0 67745.0 26832.0 9138.0 2963.0 672.0 106.0 65.0 0.0 285416.0 230308.0 159412.0 86940.0 35904.0 11657.0 2894.0 675.0 224.0 0.0
 1 11240 4023 729520.38 7170908.5 554.6646223127038 97.45925173446886 0.0 54769.27 219171.0 131657.0 66227.0 25935.0 8836.0 2834.0 618.0 82.0 66.0 0.0 283543.0 227688.0 157054.0 85859.0 35870.0 11865.0 2962.0 689.0 227.0 0.0
 1 11240 4024 729520.31 7170920.5 554.7186552028211 97.63948678892183 0.0 54769.18 217775.0 130834.0 65351.0 25353.0 8618.0 2706.0 563.0 59.0 68.0 0.0 281133.0 224575.0 154438.0 84685.0 35819.0 12058.0 3032.0 702.0 230.0 0.0
 1 11240 4025 729520.25 7170932.5 554.7704153101284 97.81386288704509 0.0 54768.79 217103.0 130793.0 65114.0 25073.0 8463.0 2579.0 506.0 38.0 70.0 0.0 278314.0 221141.0 151676.0 83450.0 35756.0 12228.0 3101.0 711.0 232.0 0.0
 1 11240 4026 729520.13 7170944.5 554.8175817827548 97.99788139325813 0.0 54768.09 217091.0 131519.0 65489.0 25077.0 8355.0 2452.0 448.0 19.0 71.0 0.0 275266.0 217619.0 148917.0 82210.0 35688.0 12371.0 3168.0 718.0 233.0 0.0
 1 11240 4027 729520.0 7170956.5 554.8582384772991 98.20859521483666 0.0 54767.21 217649.0 132971.0 66427.0 25340.0 8281.0 2325.0 387.0 3.0 72.0 0.0 272212.0 214274.0 146346.0 81045.0 35627.0 12489.0 3228.0 721.0 232.0 0.0
 1 11240 4028 729519.94 7170968.5 554.8891595867481 98.45399524135537 0.0 54766.32 218660.0 135057.0 67855.0 25834.0 8233.0 2199.0 325.0 -12.0 73.0 0.0 269393.0 211372.0 144157.0 80047.0 35587.0 12584.0 3280.0 722.0 230.0 0.0
 1 11240 4029 729519.81 7170980.5 554.9103116606129 98.72642925442906 0.0 54765.18 219987.0 137628.0 69669.0 26523.0 8209.0 2075.0 263.0 -22.0 73.0 0.0 267042.0 209147.0 142529.0 79309.0 35586.0 12665.0 3320.0 722.0 227.0 0.0
 1 11240 4030 729519.69 7170992.5 554.9257661035562 99.004789278055 0.0 54764.03 221469.0 140478.0 71743.0 27362.0 8208.0 1954.0 206.0 -30.0 74.0 0.0 265343.0 207772.0 141603.0 78911.0 35639.0 12738.0 3349.0 720.0 222.0 0.0
 1 11240 4031 729519.63 7171004.5 554.9335173014578 99.26464127950803 0.0 54762.82 222946.0 143385.0 73950.0 28303.0 8230.0 1841.0 156.0 -33.0 74.0 0.0 264401.0 207335.0 141462.0 78904.0 35761.0 12808.0 3367.0 718.0 216.0 0.0
 1 11240 4032 729519.56 7171016.5 554.932460527752 99.48988759503918 0.0 54761.61 224279.0 146153.0 76173.0 29295.0 8277.0 1740.0 118.0 -33.0 74.0 0.0 264216.0 207829.0 142120.0 79305.0 35959.0 12879.0 3378.0 716.0 209.0 0.0
 1 11240 4033 729519.5 7171028.5 554.9203048689453 99.67816684779142 0.0 54760.39 225374.0 148648.0 78315.0 30292.0 8349.0 1658.0 94.0 -30.0 74.0 0.0 264688.0 209148.0 143520.0 80095.0 36231.0 12952.0 3385.0 714.0 203.0 0.0
 1 11240 4034 729519.38 7171040.5 554.8962762343488 99.83714587690699 0.0 54759.15 226180.0 150798.0 80302.0 31253.0 8447.0 1600.0 87.0 -24.0 75.0 0.0 265638.0 211102.0 145537.0 81212.0 36563.0 13026.0 3389.0 711.0 197.0 0.0
 1 11240 4035 729519.25 7171052.5 554.8574518464073 99.97640075192207 0.0 54757.89 226679.0 152568.0 82089.0 32147.0 8567.0 1569.0 96.0 -15.0 76.0 0.0 266845.0 213446.0 147987.0 82564.0 36931.0 13098.0 3394.0 710.0 193.0 0.0
 1 11240 4036 729519.13 7171064.5 554.8013335523592 100.10240015988131 0.0 54756.61 226868.0 153928.0 83656.0 32953.0 8709.0 1565.0 118.0 -4.0 78.0 0.0 268090.0 215911.0 150648.0 84032.0 37303.0 13161.0 3399.0 710.0 190.0 0.0
 1 11240 4037 729519.0 7171077.0 554.7215386032423 100.2192744804153 0.0 54755.49 226736.0 154843.0 85017.0 33662.0 8870.0 1590.0 151.0 10.0 79.0 0.0 269184.0 218242.0 153277.0 85483.0 37642.0 13209.0 3405.0 712.0 189.0 0.0
 1 11240 4038 729518.88 7171089.5 554.6060385361205 100.33263809662455 0.0 54754.52 226270.0 155276.0 86207.0 34286.0 9057.0 1642.0 194.0 26.0 80.0 0.0 269978.0 220207.0 155628.0 86782.0 37912.0 13233.0 3411.0 716.0 190.0 0.0
 1 11240 4039 729518.75 7171102.0 554.4604408428356 100.45261166147856 0.0 54753.83 225472.0 155221.0 87282.0 34859.0 9282.0 1727.0 246.0 45.0 80.0 0.0 270356.0 221602.0 157471.0 87804.0 38078.0 13224.0 3418.0 724.0 192.0 0.0
 1 11240 4040 729518.63 7171114.5 554.297036928819 100.59381614878816 0.0 54753.19 224381.0 154732.0 88302.0 35440.0 9571.0 1854.0 307.0 65.0 80.0 0.0 270207.0 222245.0 158606.0 88444.0 38109.0 13173.0 3425.0 734.0 195.0 0.0
 1 11240 4041 729518.5 7171127.0 554.1286423555084 100.77231528814147 0.0 54752.66 223091.0 153940.0 89332.0 36106.0 9959.0 2036.0 379.0 88.0 80.0 0.0 269412.0 221978.0 158877.0 88622.0 37981.0 13078.0 3433.0 748.0 197.0 0.0
 1 11240 4042 729518.38 7171139.5 553.968334548252 100.99972669347255 0.0 54752.12 221734.0 153041.0 90439.0 36941.0 10483.0 2285.0 462.0 112.0 79.0 0.0 267849.0 220686.0 158190.0 88298.0 37686.0 12940.0 3440.0 765.0 200.0 0.0
 1 11240 4043 729518.25 7171152.0 553.82925613549 101.27515681423183 0.0 54751.73 220455.0 152255.0 91689.0 38027.0 11176.0 2611.0 558.0 136.0 78.0 0.0 265425.0 218343.0 156543.0 87481.0 37238.0 12771.0 3449.0 783.0 202.0 0.0
 1 11240 4044 729518.13 7171164.5 553.7252665010752 101.57866328152156 0.0 54751.66 219367.0 151784.0 93137.0 39425.0 12062.0 3016.0 666.0 160.0 77.0 0.0 262136.0 215051.0 154051.0 86246.0 36679.0 12587.0 3458.0 803.0 204.0 0.0
 1 11240 4045 729518.06 7171177.0 553.6735182588867 101.87178763607916 0.0 54751.89 218521.0 151769.0 94814.0 41168.0 13149.0 3494.0 783.0 184.0 76.0 0.0 258117.0 211073.0 150973.0 84746.0 36080.0 12410.0 3469.0 824.0 206.0 0.0
 1 11240 4046 729518.0 7171189.5 553.7151528252841 102.10751895116466 0.0 54752.41 217911.0 152271.0 96715.0 43252.0 14433.0 4035.0 907.0 206.0 74.0 0.0 253675.0 206836.0 147700.0 83210.0 35538.0 12268.0 3484.0 844.0 207.0 0.0
 1 11240 4047 729517.94 7171202.0 553.836125126092 102.24682786213532 0.0 54753.6 217484.0 153273.0 98805.0 45629.0 15889.0 4625.0 1035.0 225.0 73.0 0.0 249269.0 202882.0 144719.0 81928.0 35166.0 12195.0 3505.0 865.0 208.0 0.0
 1 11240 4048 729517.94 7171214.5 554.0049871530766 102.27411591374359 0.0 54755.22 217178.0 154691.0 101020.0 48206.0 17477.0 5247.0 1163.0 241.0 72.0 0.0 245424.0 199773.0 142542.0 81213.0 35082.0 12230.0 3537.0 885.0 208.0 0.0
 1 11240 4049 729518.0 7171227.0 554.1887217014099 102.20387381619051 0.0 54757.33 216941.0 156402.0 103272.0 50856.0 19128.0 5876.0 1289.0 252.0 70.0 0.0 242616.0 197975.0 141613.0 81352.0 35392.0 12416.0 3586.0 904.0 207.0 0.0
 1 11240 4050 729518.06 7171238.5 554.3414499987447 102.07524945745885 0.0 54760.03 216738.0 158252.0 105447.0 53424.0 20755.0 6487.0 1412.0 260.0 69.0 0.0 241147.0 197743.0 142211.0 82553.0 36169.0 12792.0 3657.0 923.0 204.0 0.0
 1 11240 4051 729518.25 7171250.5 554.4580064744207 101.9378927756595 0.0 54763.07 216547.0 160076.0 107398.0 55742.0 22253.0 7045.0 1528.0 264.0 67.0 0.0 241075.0 199064.0 144380.0 84880.0 37442.0 13381.0 3759.0 942.0 201.0 0.0
 1 11240 4052 729518.44 7171262.5 554.4995040693514 101.83597798578606 0.0 54766.86 216346.0 161695.0 108944.0 57637.0 23516.0 7520.0 1634.0 264.0 66.0 0.0 242214.0 201663.0 147899.0 88217.0 39182.0 14178.0 3893.0 961.0 198.0 0.0
 1 11240 4053 729518.69 7171274.5 554.438123871349 101.79750018592812 0.0 54771.29 216106.0 162930.0 109899.0 58948.0 24453.0 7883.0 1723.0 262.0 64.0 0.0 244205.0 205090.0 152323.0 92272.0 41308.0 15140.0 4059.0 980.0 195.0 0.0
 1 11240 4054 729519.06 7171286.5 554.2408945659693 101.83103100810773 0.0 54776.55 215786.0 163625.0 110097.0 59544.0 25006.0 8117.0 1789.0 258.0 62.0 0.0 246630.0 208840.0 157087.0 96630.0 43700.0 16192.0 4252.0 998.0 193.0 0.0
 1 11240 4055 729519.5 7171298.5 553.925256907581 101.92824667188522 0.0 54782.76 215349.0 163685.0 109446.0 59355.0 25160.0 8216.0 1824.0 251.0 60.0 0.0 249121.0 212470.0 161640.0 100848.0 46204.0 17241.0 4468.0 1017.0 191.0 0.0
 1 11240 4056 729520.0 7171310.5 553.5331945450027 102.07012975839325 0.0 54790.08 214768.0 163103.0 107959.0 58405.0 24944.0 8191.0 1824.0 241.0 59.0 0.0 251427.0 215658.0 165556.0 104550.0 48645.0 18194.0 4696.0 1036.0 189.0 0.0
 1 11240 4057 729520.63 7171322.5 553.1083238694201 102.2343335920026 0.0 54798.32 214042.0 161966.0 105779.0 56825.0 24424.0 8064.0 1789.0 226.0 57.0 0.0 253420.0 218219.0 168587.0 107494.0 50842.0 18983.0 4928.0 1055.0 187.0 0.0
 1 11240 4058 729521.25 7171335.5 552.6552402883345 102.40104997445259 0.0 54807.44 213192.0 160427.0 103163.0 54845.0 23699.0 7864.0 1728.0 205.0 55.0 0.0 255052.0 220076.0 170659.0 109585.0 52642.0 19578.0 5150.0 1075.0 184.0 0.0
 1 11240 4059 729521.94 7171348.0 552.277899889569 102.55677028945883 0.0 54817.15 212260.0 158673.0 100438.0 52752.0 22878.0 7623.0 1650.0 178.0 53.0 0.0 256303.0 221226.0 171826.0 110862.0 53958.0 19986.0 5352.0 1096.0 181.0 0.0
 1 11240 4060 729522.63 7171360.5 552.0026364435778 102.69657418208179 0.0 54827.14 211295.0 156882.0 97934.0 50835.0 22074.0 7368.0 1570.0 147.0 51.0 0.0 257155.0 221713.0 172214.0 111444.0 54788.0 20240.0 5521.0 1117.0 178.0 0.0
 1 11240 4061 729523.38 7171373.0 551.8766406056192 102.82569015664566 0.0 54837.08 210351.0 155201.0 95920.0 49329.0 21386.0 7122.0 1499.0 115.0 49.0 0.0 257587.0 221615.0 171980.0 111486.0 55206.0 20385.0 5654.0 1139.0 174.0 0.0
 1 11240 4062 729524.19 7171385.5 551.9138277389368 102.95881323091439 0.0 54846.7 209487.0 153741.0 94566.0 48376.0 20889.0 6908.0 1446.0 85.0 46.0 0.0 257605.0 221035.0 171286.0 111146.0 55326.0 20464.0 5752.0 1160.0 170.0 0.0
 1 11240 4063 729525.06 7171398.0 552.0712882617489 103.1142053383646 0.0 54855.74 208767.0 152578.0 93921.0 48020.0 20621.0 6743.0 1413.0 62.0 44.0 0.0 257252.0 220088.0 170277.0 110557.0 55261.0 20508.0 5821.0 1182.0 165.0 0.0
 1 11240 4064 729525.94 7171410.5 552.3121231794768 103.30135547988341 0.0 54864.22 208255.0 151754.0 93938.0 48217.0 20587.0 6642.0 1401.0 49.0 41.0 0.0 256614.0 218892.0 169075.0 109830.0 55104.0 20538.0 5869.0 1203.0 158.0 0.0
 1 11240 4065 729526.81 7171423.0 552.6009419905791 103.5064123581632 0.0 54872.28 207996.0 151289.0 94499.0 48867.0 20767.0 6615.0 1404.0 48.0 38.0 0.0 255794.0 217557.0 167781.0 109049.0 54915.0 20563.0 5901.0 1223.0 151.0 0.0
 1 11240 4066 729527.69 7171435.5 552.9040074906827 103.68589269327602 0.0 54879.74 208003.0 151187.0 95457.0 49846.0 21125.0 6660.0 1418.0 57.0 35.0 0.0 254891.0 216179.0 166480.0 108284.0 54728.0 20587.0 5919.0 1240.0 143.0 0.0
 1 11240 4067 729528.56 7171448.0 553.1874163704326 103.77774195852083 0.0 54886.73 208246.0 151444.0 96672.0 51036.0 21626.0 6767.0 1443.0 75.0 31.0 0.0 253976.0 214833.0 165249.0 107591.0 54565.0 20612.0 5919.0 1252.0 134.0 0.0
 1 11240 4068 729529.44 7171460.5 553.4188404981697 103.72776241288837 0.0 54893.27 208674.0 152042.0 98033.0 52345.0 22236.0 6922.0 1479.0 100.0 28.0 0.0 253092.0 213578.0 164165.0 107011.0 54437.0 20637.0 5897.0 1256.0 123.0 0.0
 1 11240 4069 729530.31 7171473.0 553.5660612135305 103.51733718304637 0.0 54899.0 209232.0 152941.0 99466.0 53714.0 22932.0 7115.0 1532.0 133.0 24.0 0.0 252257.0 212455.0 163298.0 106578.0 54360.0 20662.0 5849.0 1246.0 112.0 0.0
