LINE,FID,EAST,NORTH,TER,ALT,PITCH,MAG,AppCon_106140Hz,AppCon_25380Hz,AppCon_6135Hz,AppCon_1518Hz,AppCon_385Hz,AppCon_3323Hz
31053,2381,479751.8,6201233.0,29.2,36.7,0.0,0.00,28.56,51.35,115.75,296.75,704.36,163.29
31053,2388,479752.6,6201211.0,29.2,36.6,0.0,0.00,28.34,49.92,113.93,296.19,704.08,162.63
31053,2395,479753.9,6201188.5,29.3,36.3,0.0,0.00,27.73,49.20,111.43,292.97,701.65,158.08
31053,2402,479755.4,6201165.5,29.4,36.0,0.0,0.00,27.30,48.35,108.73,287.51,691.94,154.58
31053,2409,479756.9,6201142.5,29.4,36.0,0.0,0.00,27.76,47.60,105.63,279.67,680.30,155.30
31053,2416,479758.2,6201119.0,29.5,36.0,0.0,0.00,26.75,46.21,100.25,265.20,651.55,155.87
31053,2423,479759.1,6201096.0,29.6,35.7,0.0,0.00,28.08,47.52,98.14,256.03,633.72,156.31
31053,2430,479759.3,6201073.5,30.0,35.3,0.0,0.00,27.66,46.92,96.03,249.01,619.34,149.13
31053,2437,479758.5,6201051.0,30.4,34.9,0.0,0.00,25.76,44.23,92.46,240.70,598.56,140.50
31053,2444,479757.0,6201029.5,30.7,34.5,0.0,0.00,24.54,43.59,91.02,234.64,590.76,135.43
31053,2451,479755.0,6201008.0,30.8,34.8,0.0,0.00,25.72,45.75,93.50,237.23,595.04,137.40
31053,2458,479752.8,6200987.0,30.7,35.4,0.0,0.00,27.89,48.44,97.21,243.25,607.03,138.64
31053,2465,479750.9,6200965.5,30.5,36.3,0.0,0.00,28.64,49.01,99.67,247.58,612.91,139.41
31053,2472,479749.5,6200944.5,30.4,37.0,0.0,0.00,28.95,49.03,99.96,247.49,614.50,140.00
31053,2479,479748.9,6200923.5,30.6,37.3,0.0,0.00,26.23,46.14,96.29,240.92,599.74,136.76
31053,2486,479749.0,6200902.0,31.1,36.4,0.0,0.00,22.32,41.48,89.49,227.72,575.48,126.64
31053,2493,479749.6,6200881.0,31.5,35.3,0.0,0.00,21.42,41.14,88.14,223.33,564.20,121.36
31053,2500,479750.6,6200860.0,31.7,34.7,0.0,0.00,20.86,41.82,88.75,223.18,565.58,123.72
31053,2507,479752.1,6200839.0,31.7,34.4,0.0,0.00,19.97,42.46,89.52,223.36,565.27,128.78
31053,2514,479753.7,6200818.5,31.6,34.5,0.0,0.00,19.65,42.61,91.64,226.59,572.48,131.98
31053,2521,479755.3,6200798.5,31.3,34.6,0.0,0.00,19.43,43.54,95.67,235.31,585.76,133.22
31053,2528,479756.7,6200778.5,30.9,34.8,0.0,0.00,21.21,47.40,101.45,247.20,605.72,139.09
31053,2535,479757.7,6200758.5,30.4,35.1,0.0,0.00,23.16,49.24,103.68,251.24,617.17,156.55
31053,2542,479758.2,6200738.0,30.0,35.7,0.0,0.00,26.38,52.35,107.65,260.89,634.09,171.82
31053,2549,479758.0,6200718.0,29.8,36.2,0.0,0.00,28.88,55.62,113.95,274.00,652.30,158.81
31053,2556,479757.3,6200697.5,29.8,36.0,0.0,0.00,27.03,52.75,110.90,272.47,653.58,151.07
31053,2563,479756.2,6200676.5,30.0,35.3,0.0,0.00,24.10,47.45,104.45,265.33,645.25,146.77
31053,2570,479754.7,6200655.5,30.4,34.8,0.0,0.00,21.12,43.63,99.51,257.60,636.78,140.56
31053,2577,479753.1,6200634.0,31.0,34.3,0.0,0.00,17.85,39.27,94.09,245.71,613.75,133.81
31053,2584,479751.7,6200612.5,31.8,33.9,0.0,0.00,15.73,35.94,88.35,232.35,590.40,126.84
31053,2591,479750.4,6200591.0,32.7,34.0,0.0,0.00,13.81,31.80,81.92,217.19,557.03,120.29
31053,2598,479749.7,6200569.5,33.8,33.9,0.0,0.00,12.02,28.56,76.40,202.88,527.67,111.67
31053,2605,479749.4,6200548.5,34.8,34.0,0.0,0.00,10.63,25.55,71.96,191.53,500.11,105.76
31053,2612,479749.4,6200527.5,35.6,33.6,0.0,0.00,9.46,22.87,66.25,177.92,469.66,99.21
31053,2619,479749.7,6200507.5,36.5,32.9,0.0,0.00,9.13,21.37,62.13,167.10,444.97,93.48
31053,2626,479750.0,6200487.5,37.1,31.9,0.0,0.00,8.33,19.48,57.50,155.51,418.88,87.95
31053,2633,479750.4,6200468.0,37.5,30.7,0.0,0.00,8.28,18.93,55.14,150.16,405.70,84.32
31053,2640,479750.7,6200448.0,37.4,30.0,0.0,0.00,8.79,19.58,56.16,152.85,411.01,83.40
31053,2647,479750.7,6200428.5,37.0,29.9,0.0,0.00,9.54,21.02,59.54,160.46,426.95,86.93
31053,2654,479750.4,6200408.5,36.3,29.9,0.0,0.00,10.29,22.89,64.16,170.67,446.58,92.62
31053,2661,479749.8,6200387.5,35.4,30.1,0.0,0.00,12.19,26.37,71.83,184.94,474.33,101.15
31053,2668,479749.0,6200366.0,34.2,31.1,0.0,0.00,15.02,31.96,82.59,205.20,512.13,114.03
31053,2675,479748.2,6200344.0,32.9,32.6,0.0,0.00,19.50,38.06,94.27,225.93,551.61,128.84
31053,2682,479747.5,6200322.0,31.9,34.4,0.0,0.00,23.91,44.79,105.62,243.35,585.59,142.48
31053,2689,479747.0,6200299.5,31.4,36.5,0.0,0.00,26.90,48.60,114.11,255.71,608.53,153.94
31053,2696,479746.7,6200278.0,31.3,38.7,0.0,0.00,26.54,48.41,115.42,261.01,614.52,163.91
31053,2703,479746.8,6200256.5,31.6,40.0,0.0,0.00,20.64,40.16,105.72,247.97,592.17,161.20
31053,2710,479747.2,6200235.5,32.6,39.7,0.0,0.00,14.81,32.86,92.57,228.91,556.87,144.95
31053,2717,479747.8,6200215.5,33.4,38.5,0.0,0.00,11.85,27.99,84.02,216.89,533.20,126.43
31053,2724,479748.7,6200196.0,34.0,37.3,0.0,0.00,10.83,25.74,79.50,211.57,520.54,115.99
31053,2731,479749.8,6200176.5,34.1,36.5,0.0,0.00,10.39,24.82,77.07,208.10,512.27,112.75
31053,2738,479750.9,6200157.0,33.8,36.4,0.0,0.00,12.58,27.36,81.45,216.58,531.40,119.98
31053,2745,479751.7,6200136.5,33.1,37.6,0.0,0.00,18.58,35.10,94.84,243.62,579.48,141.49
31053,2752,479752.3,6200115.0,32.5,37.9,0.0,0.00,24.15,39.73,100.18,253.41,597.84,148.22
31053,2759,479752.3,6200093.0,32.4,37.6,0.0,0.00,25.69,40.51,97.83,249.27,594.21,141.89
31053,2766,479751.8,6200070.5,32.7,37.5,0.0,0.00,22.33,37.60,91.91,240.20,582.04,134.42
31053,2773,479750.8,6200047.5,33.3,37.7,0.0,0.00,18.95,33.70,85.92,231.00,565.74,127.95
31053,2780,479749.5,6200024.5,34.0,38.5,0.0,0.00,15.59,29.92,80.92,222.56,554.50,123.64
31053,2787,479748.1,6200002.0,34.8,39.8,0.0,0.00,14.21,27.38,77.87,215.02,536.06,127.20
31053,2794,479747.0,6199980.5,35.6,40.0,0.0,0.00,12.95,25.54,73.91,202.72,506.49,124.86
31053,2801,479746.0,6199959.5,36.4,38.7,0.0,0.00,12.64,25.37,71.52,192.29,484.58,114.84
31053,2808,479745.5,6199939.5,36.4,37.8,0.0,0.00,15.59,29.92,78.21,200.90,494.59,113.15
31053,2815,479745.6,6199920.0,36.2,38.0,0.0,0.00,20.30,37.02,89.15,216.77,519.44,121.54
31053,2822,479746.5,6199900.0,35.7,38.6,0.0,0.00,23.82,40.79,96.86,227.46,534.81,130.48
31053,2829,479747.7,6199880.0,35.7,38.9,0.0,0.00,24.54,42.20,99.90,230.72,537.53,134.43
31053,2836,479749.0,6199859.0,35.8,38.9,0.0,0.00,22.63,40.75,99.81,230.39,531.76,136.09
31053,2843,479750.2,6199837.5,36.2,37.9,0.0,0.00,17.15,34.62,91.44,216.66,505.92,128.50
31053,2850,479751.2,6199815.5,36.9,36.5,0.0,0.00,13.81,29.97,84.67,205.35,486.02,118.16
31053,2857,479751.9,6199793.0,36.7,36.3,0.0,0.00,15.30,32.46,90.69,214.87,504.52,123.75
31053,2864,479752.3,6199770.0,36.0,37.6,0.0,0.00,21.94,40.20,106.77,239.35,552.29,143.99
31053,2871,479752.4,6199746.5,35.1,39.0,0.0,0.00,28.23,47.20,119.49,255.01,579.20,157.09
31053,2878,479752.1,6199723.5,34.8,39.6,0.0,0.00,27.85,46.73,118.02,251.87,583.21,163.59
31053,2885,479751.4,6199701.0,35.2,39.7,0.0,0.00,21.81,41.74,109.20,241.07,568.75,160.60
31053,2892,479750.4,6199679.0,35.8,39.5,0.0,0.00,16.36,35.14,100.02,230.78,549.65,146.99
31053,2899,479749.3,6199657.5,36.6,38.8,0.0,0.00,13.27,30.46,91.11,216.91,523.48,134.31
31053,2906,479748.4,6199637.0,37.2,37.4,0.0,0.00,11.29,26.79,84.11,204.78,503.32,123.91
31053,2913,479747.8,6199617.0,37.3,36.3,0.0,0.00,10.44,26.11,82.94,202.52,495.18,116.54
31053,2920,479747.7,6199597.0,37.0,36.1,0.0,0.00,12.11,29.44,91.41,216.76,517.12,122.64
31053,2927,479748.1,6199576.5,36.1,37.1,0.0,0.00,15.69,35.61,108.34,242.14,557.96,144.70
31053,2934,479748.8,6199555.5,35.0,38.2,0.0,0.00,20.12,42.53,128.05,269.83,599.25,170.40
31053,2941,479749.8,6199534.0,34.0,39.1,0.0,0.00,23.84,49.94,146.82,298.18,642.56,189.56
31053,2948,479750.9,6199511.5,33.3,39.4,0.0,0.00,24.58,52.11,157.01,315.09,663.74,196.49
31053,2955,479752.0,6199488.5,33.2,39.2,0.0,0.00,23.97,52.62,161.11,321.73,669.42,202.90
31053,2962,479753.1,6199465.5,33.1,38.1,0.0,0.00,23.25,52.22,162.94,318.51,654.52,212.29
31053,2969,479754.0,6199442.5,33.1,37.4,0.0,0.00,27.13,59.34,184.51,338.70,681.55,236.50
31053,2976,479754.5,6199419.5,33.0,36.7,0.0,0.00,28.90,61.05,192.38,348.08,684.15,241.20
31053,2983,479754.7,6199397.0,33.0,36.2,0.0,0.00,30.78,64.15,202.76,359.50,702.65,250.75
31053,2990,479754.3,6199374.5,33.2,35.8,0.0,0.00,28.65,61.92,197.74,355.13,696.77,251.53
31053,2997,479753.5,6199352.5,33.4,35.0,0.0,0.00,25.85,59.96,191.78,349.86,688.32,243.50
31053,3004,479752.5,6199330.5,33.5,35.0,0.0,0.00,27.79,61.50,199.39,363.04,700.78,247.03
31053,3011,479751.5,6199308.5,33.8,34.6,0.0,0.00,25.07,57.77,192.56,359.78,686.96,240.28
31053,3018,479750.7,6199287.0,34.1,34.3,0.0,0.00,25.44,58.29,194.92,365.52,692.16,245.21
31053,3025,479750.3,6199265.5,34.3,34.1,0.0,0.00,26.31,58.40,192.31,365.99,687.93,245.97
31053,3032,479750.3,6199244.0,34.5,34.1,0.0,0.00,25.15,55.22,183.02,360.54,685.48,237.24
31053,3039,479750.7,6199221.5,34.7,34.1,0.0,0.00,22.80,50.60,170.36,349.72,675.90,221.91
31053,3046,479751.2,6199199.5,35.0,33.6,0.0,0.00,19.66,44.88,152.88,328.29,653.08,206.14
31053,3053,479751.8,6199176.5,35.5,33.2,0.0,0.00,17.77,40.35,140.22,309.23,627.26,193.51
31053,3060,479752.3,6199153.5,36.1,32.9,0.0,0.00,15.84,35.83,125.36,285.35,598.73,179.95
31053,3067,479752.5,6199130.5,36.5,32.8,0.0,0.00,14.71,33.26,115.77,270.31,580.12,167.95
31053,3074,479752.4,6199107.0,36.5,33.3,0.0,0.00,15.09,34.46,119.33,276.71,588.58,172.31
31053,3081,479752.0,6199084.0,36.3,33.8,0.0,0.00,15.90,36.83,127.83,291.33,604.88,191.96
31053,3088,479751.3,6199061.5,36.1,34.1,0.0,0.00,16.71,39.10,137.35,310.62,625.65,201.76
31053,3095,479750.3,6199039.0,36.1,34.4,0.0,0.00,17.27,41.22,145.51,330.41,645.03,208.35
31053,3102,479749.1,6199017.0,36.2,34.6,0.0,0.00,17.73,41.93,148.55,340.79,655.05,213.27
31053,3109,479747.8,6198995.0,36.2,35.2,0.0,0.00,19.35,44.43,155.19,356.87,668.48,224.76
31053,3116,479746.6,6198973.0,36.0,36.3,0.0,0.00,21.87,48.22,167.85,380.62,695.89,238.91
31053,3123,479745.8,6198951.0,35.8,37.3,0.0,0.00,23.37,50.05,176.51,397.90,713.10,251.74
31053,3130,479745.4,6198929.0,35.9,37.6,0.0,0.00,21.94,47.02,167.40,389.75,705.99,242.69
31053,3137,479745.7,6198907.0,36.2,37.1,0.0,0.00,18.61,41.55,152.59,369.22,681.27,221.31
31053,3144,479746.4,6198885.0,36.9,36.1,0.0,0.00,16.27,37.12,138.07,344.54,651.41,206.44
31053,3151,479747.5,6198862.5,37.7,34.6,0.0,0.00,13.87,32.34,120.69,308.90,604.97,184.84
31053,3158,479748.7,6198839.5,38.4,33.5,0.0,0.00,13.13,30.63,112.48,291.74,582.68,170.58
31053,3165,479749.9,6198817.0,38.6,33.2,0.0,0.00,13.20,30.79,112.72,293.60,583.49,171.30
31053,3172,479750.8,6198794.0,38.2,33.6,0.0,0.00,14.11,33.28,121.50,313.08,604.97,188.97
31053,3179,479751.2,6198771.5,37.5,34.7,0.0,0.00,17.22,39.58,144.58,362.80,664.27,224.92
31053,3186,479751.0,6198749.0,36.8,35.5,0.0,0.00,21.09,47.88,173.11,423.16,732.72,263.41
31053,3193,479750.3,6198726.5,36.5,35.7,0.0,0.00,23.42,54.74,194.57,472.06,781.79,295.40
31053,3200,479749.2,6198704.5,36.5,35.4,0.0,0.00,24.17,58.02,207.09,506.19,820.07,305.23
31053,3207,479748.0,6198683.0,36.5,35.4,0.0,0.00,26.28,61.60,220.01,544.56,865.14,318.70
31053,3214,479746.9,6198661.0,36.5,35.7,0.0,0.00,28.34,64.76,229.67,575.51,905.76,333.89
31053,3221,479746.1,6198639.5,36.5,35.9,0.0,0.00,26.98,63.49,226.16,578.10,919.45,333.44
31053,3228,479745.7,6198617.5,36.7,36.0,0.0,0.00,25.95,61.39,222.41,578.14,930.68,326.58
31053,3235,479745.6,6198595.5,37.0,35.5,0.0,0.00,23.84,57.48,209.32,556.00,920.08,311.64
31053,3242,479745.7,6198573.5,37.3,34.7,0.0,0.00,22.09,55.05,200.71,541.38,911.91,297.70
31053,3249,479746.1,6198551.5,37.5,34.2,0.0,0.00,21.65,55.02,201.23,544.00,917.86,294.64
31053,3256,479746.7,6198529.0,37.7,33.9,0.0,0.00,21.44,54.96,201.76,539.87,917.42,300.15
31053,3263,479747.3,6198506.5,37.9,33.3,0.0,0.00,19.64,51.66,189.98,509.17,885.65,284.34
31053,3270,479747.9,6198484.0,38.1,33.1,0.0,0.00,19.68,52.54,188.36,501.49,883.60,281.68
31053,3277,479748.4,6198461.5,37.9,33.4,0.0,0.00,21.23,55.50,197.30,520.35,908.51,293.25
31053,3284,479748.6,6198439.0,37.5,34.5,0.0,0.00,24.65,60.87,215.32,558.10,957.21,323.26
31053,3291,479748.5,6198416.0,37.3,35.8,0.0,0.00,28.52,67.12,235.80,600.94,1010.61,358.53
31053,3298,479748.2,6198393.5,37.3,36.8,0.0,0.00,27.76,64.44,229.52,594.03,1014.24,343.67
31053,3305,479747.7,6198371.0,37.6,37.1,0.0,0.00,24.04,58.68,209.99,558.91,988.37,320.55
31053,3312,479747.3,6198349.0,38.4,37.0,0.0,0.00,20.84,50.94,184.99,511.96,941.26,281.71
31053,3319,479747.0,6198327.0,39.5,35.9,0.0,0.00,14.76,38.44,143.92,420.98,828.41,224.19
31053,3326,479746.8,6198305.5,40.5,34.8,0.0,0.00,11.75,32.24,122.06,370.07,755.96,192.87
31053,3333,479746.9,6198284.0,40.9,34.5,0.0,0.00,11.42,30.86,118.40,363.34,742.20,185.11
31053,3340,479747.3,6198262.0,40.8,34.5,0.0,0.00,11.35,30.98,118.53,365.16,735.18,185.36
31053,3347,479747.7,6198240.0,40.2,35.0,0.0,0.00,12.53,34.10,129.84,390.36,756.02,203.63
31053,3354,479748.3,6198217.5,39.3,35.3,0.0,0.00,14.51,37.81,143.21,417.30,773.81,221.02
31053,3361,479748.8,6198195.0,38.2,35.6,0.0,0.00,17.13,42.58,160.31,448.92,792.78,243.14
31053,3368,479749.3,6198171.5,37.4,35.4,0.0,0.00,19.72,47.88,177.86,465.71,799.91,264.71
31053,3375,479749.5,6198148.0,36.7,34.8,0.0,0.00,19.20,48.45,177.74,444.50,771.73,256.42
31053,3382,479749.4,6198124.5,35.9,34.7,0.0,0.00,19.07,48.60,179.42,425.60,752.06,249.82
31053,3389,479749.2,6198100.5,34.9,35.5,0.0,0.00,21.72,52.95,194.57,417.23,755.42,257.75
31053,3396,479748.9,6198076.5,34.2,36.1,0.0,0.00,20.84,50.73,172.64,367.63,720.66,244.70
31053,3403,479748.5,6198053.0,33.5,36.5,0.0,0.00,19.94,48.56,149.07,329.36,699.84,213.08
31053,3410,479748.1,6198029.5,32.6,36.8,0.0,0.00,18.15,42.62,123.80,300.56,685.66,165.66
31053,3417,479747.8,6198005.5,31.4,38.2,0.0,0.00,22.16,43.83,119.94,310.28,730.08,154.63
31053,3424,479747.6,6197982.0,30.4,38.5,0.0,0.00,22.66,40.24,109.28,304.04,744.08,149.95
31053,3431,479747.5,6197958.5,29.5,39.0,0.0,0.00,23.76,38.62,107.77,314.19,778.48,154.09
31053,3438,479747.7,6197934.0,28.8,39.3,0.0,0.00,22.97,36.88,109.28,326.43,805.21,158.11
31053,3445,479748.1,6197909.5,28.1,39.0,0.0,0.00,21.79,35.49,109.56,332.82,822.67,161.58
31053,3452,479748.8,6197885.0,27.4,38.8,0.0,0.00,21.40,35.29,112.58,344.49,849.26,169.81
31053,3459,479749.8,6197860.5,26.7,38.7,0.0,0.00,21.11,35.22,118.70,363.95,890.17,184.69
31053,3466,479750.9,6197836.0,26.2,38.0,0.0,0.00,19.18,33.42,117.69,364.71,897.54,190.35
31053,3473,479752.0,6197811.5,25.6,37.8,0.0,0.00,18.65,34.04,123.13,380.62,925.22,200.42
31053,3480,479753.0,6197787.0,25.1,37.3,0.0,0.00,18.99,35.14,127.96,392.48,949.48,209.89
31053,3487,479753.7,6197763.0,24.7,37.0,0.0,0.00,22.26,39.86,143.64,434.14,1013.09,231.06
31053,3494,479754.1,6197739.0,24.1,36.5,0.0,0.00,24.13,45.25,158.90,476.71,1081.96,248.79
31053,3501,479754.2,6197715.5,23.6,36.1,0.0,0.00,25.28,50.66,179.35,526.72,1162.44,270.28
31053,3508,479754.1,6197692.0,23.3,36.2,0.0,0.00,26.46,54.78,197.43,572.74,1242.88,287.94
31053,3515,479753.7,6197669.0,23.2,36.4,0.0,0.00,24.43,54.10,202.00,585.99,1268.22,295.87
31053,3522,479753.0,6197645.5,23.4,36.3,0.0,0.00,22.58,52.12,196.09,572.36,1252.98,287.17
31053,3529,479752.2,6197622.5,23.8,36.3,0.0,0.00,21.20,49.44,183.34,539.98,1193.18,267.85
31053,3536,479751.3,6197599.5,24.5,35.7,0.0,0.00,18.15,43.82,161.83,480.84,1084.59,237.23
31053,3543,479750.5,6197576.5,25.0,35.3,0.0,0.00,17.49,42.63,154.65,453.00,1034.10,223.88
31053,3550,479750.0,6197553.5,25.2,35.5,0.0,0.00,18.20,43.81,155.50,449.92,1016.95,220.77
31053,3557,479749.8,6197530.5,25.1,36.0,0.0,0.00,20.14,46.60,160.56,460.44,1036.45,224.70
31053,3564,479749.8,6197507.5,24.8,36.7,0.0,0.00,23.05,50.63,168.00,476.44,1064.60,237.76
31053,3571,479750.0,6197484.5,24.6,37.7,0.0,0.00,26.94,53.88,174.22,489.60,1093.47,246.62
31053,3578,479750.2,6197461.5,24.7,38.6,0.0,0.00,27.07,51.31,165.18,475.00,1068.43,241.40
31053,3585,479750.4,6197438.0,25.1,39.0,0.0,0.00,22.00,43.32,146.09,429.45,996.54,226.91
31053,3592,479750.5,6197415.0,25.6,38.7,0.0,0.00,16.92,36.52,128.41,386.58,932.11,208.99
31053,3599,479750.5,6197392.5,25.8,38.3,0.0,0.00,14.59,33.60,120.82,371.97,910.87,196.32
31053,3606,479750.2,6197370.5,25.8,38.0,0.0,0.00,13.47,32.59,121.14,378.78,922.02,190.68
31053,3613,479749.9,6197348.5,25.7,37.9,0.0,0.00,13.31,32.68,123.79,388.38,940.14,193.21
31053,3620,479749.6,6197326.5,25.0,38.2,0.0,0.00,15.37,36.27,138.61,427.75,1007.19,215.05
31053,3627,479749.4,6197304.5,24.1,38.8,0.0,0.00,20.25,45.11,169.55,510.00,1143.53,255.62
31053,3634,479749.2,6197282.0,23.1,39.3,0.0,0.00,26.26,57.92,210.01,603.05,1285.03,318.41
31053,3641,479749.1,6197259.5,22.3,39.5,0.0,0.00,31.84,68.30,247.53,698.79,1412.44,374.31
31053,3648,479749.2,6197236.0,21.9,39.4,0.0,0.00,32.99,72.91,272.90,760.33,1484.18,396.10
31053,3655,479749.5,6197212.5,21.8,39.0,0.0,0.00,28.59,69.15,267.99,754.05,1483.78,390.70
31053,3662,479749.8,6197189.0,21.8,38.7,0.0,0.00,26.63,68.08,267.15,746.74,1473.75,388.84
31053,3669,479750.2,6197165.5,22.0,38.2,0.0,0.00,24.77,64.39,258.06,715.58,1424.30,387.56
31053,3676,479750.9,6197142.0,22.3,37.4,0.0,0.00,23.89,61.43,240.98,665.50,1354.06,375.69
31053,3683,479751.8,6197119.0,22.5,36.6,0.0,0.00,22.57,57.59,221.25,615.80,1278.25,347.89
31053,3690,479752.6,6197096.5,22.7,36.3,0.0,0.00,26.71,60.59,221.24,611.80,1275.12,342.97
31053,3697,479753.1,6197074.5,22.7,36.2,0.0,0.00,31.57,62.93,223.32,611.54,1282.27,336.11
31053,3704,479753.0,6197052.0,22.7,36.6,0.0,0.00,37.17,66.64,225.40,616.83,1295.29,337.45
31053,3711,479752.5,6197029.5,22.7,37.0,0.0,0.00,39.08,66.01,217.05,598.28,1269.76,331.61
31053,3718,479751.5,6197007.5,22.9,37.1,0.0,0.00,38.31,64.33,208.80,578.83,1245.51,313.40
31053,3725,479750.2,6196985.0,23.2,37.0,0.0,0.00,36.39,60.19,193.15,547.99,1197.40,290.04
31053,3732,479748.9,6196962.0,23.7,36.6,0.0,0.00,32.60,55.23,174.54,507.41,1131.15,260.59
31053,3739,479747.7,6196939.5,24.3,36.4,0.0,0.00,29.87,51.13,157.68,466.10,1064.67,239.18
31053,3746,479746.9,6196916.5,24.9,36.6,0.0,0.00,27.48,46.81,143.67,423.77,991.79,221.11
31053,3753,479746.5,6196893.5,25.8,36.8,0.0,0.00,24.11,42.33,128.39,379.98,918.62,198.90
31053,3760,479746.5,6196870.5,26.8,36.5,0.0,0.00,20.28,36.60,109.29,332.25,822.74,172.63
31053,3767,479747.0,6196848.0,28.5,35.5,0.0,0.00,15.36,30.18,89.45,276.14,712.81,143.19
31053,3774,479747.9,6196825.5,29.8,34.2,0.0,0.00,12.50,25.12,75.09,235.12,620.36,120.79
31053,3781,479749.1,6196803.5,30.6,33.1,0.0,0.00,11.21,23.16,68.04,214.48,573.58,108.81
31053,3788,479750.4,6196781.5,30.8,33.2,0.0,0.00,12.86,25.62,71.20,218.28,579.38,111.78
31053,3795,479751.8,6196760.0,30.1,34.2,0.0,0.00,16.83,31.42,80.66,237.50,614.90,123.49
31053,3802,479753.0,6196738.0,29.4,35.4,0.0,0.00,23.00,38.49,91.24,259.39,658.66,137.55
31053,3809,479754.1,6196715.5,28.6,36.4,0.0,0.00,27.04,43.72,97.85,273.77,685.88,147.51
31053,3816,479754.7,6196693.5,28.0,36.9,0.0,0.00,29.11,46.87,102.42,283.64,707.31,153.21
31053,3823,479754.9,6196671.0,27.6,37.0,0.0,0.00,30.21,48.28,105.69,291.32,719.48,155.03
31053,3830,479754.5,6196648.0,27.5,37.0,0.0,0.00,29.73,47.59,106.58,295.00,727.86,156.12
31053,3837,479753.9,6196625.5,27.5,36.4,0.0,0.00,25.93,44.08,101.38,284.79,709.07,151.94
31053,3844,479753.1,6196602.5,27.8,35.4,0.0,0.00,24.44,41.56,98.22,277.02,695.16,147.91
31053,3851,479752.4,6196580.5,27.9,34.7,0.0,0.00,24.93,41.96,97.65,276.24,695.24,144.72
31053,3858,479751.9,6196558.0,28.1,34.2,0.0,0.00,26.28,41.62,97.57,276.13,691.46,144.98
31053,3865,479751.7,6196536.0,28.2,33.7,0.0,0.00,25.03,41.05,95.75,269.45,677.99,144.23
31053,3872,479751.9,6196514.5,28.3,33.1,0.0,0.00,25.18,41.41,94.91,266.20,673.32,143.62
31053,3879,479752.5,6196492.5,28.3,32.8,0.0,0.00,25.21,41.82,95.78,269.35,677.27,143.30
31053,3886,479753.4,6196471.0,28.1,32.7,0.0,0.00,25.96,41.86,96.65,274.22,687.69,145.38
31053,3893,479754.5,6196450.0,27.7,32.6,0.0,0.00,26.44,40.81,97.23,277.79,699.66,150.22
31053,3900,479755.6,6196429.5,27.2,32.6,0.0,0.00,27.43,39.87,99.33,287.87,722.24,157.30
31053,3907,479756.5,6196409.0,26.7,32.5,0.0,0.00,26.88,38.24,101.51,299.88,747.96,162.81
31053,3914,479757.1,6196388.5,26.2,32.4,0.0,0.00,25.97,36.96,104.90,313.49,777.15,169.09
31053,3921,479757.2,6196368.5,25.7,32.5,0.0,0.00,25.30,36.63,109.98,330.08,810.37,179.67
31053,3928,479756.6,6196348.5,25.2,32.4,0.0,0.00,24.94,36.96,116.54,348.78,847.74,190.66
31053,3935,479755.4,6196328.5,24.7,32.3,0.0,0.00,25.52,38.61,125.56,372.67,892.49,201.80
31053,3942,479753.7,6196309.0,24.2,32.3,0.0,0.00,25.26,40.87,135.68,396.70,936.13,214.28
31053,3949,479751.8,6196289.0,23.7,32.6,0.0,0.00,26.08,44.89,148.82,431.71,992.25,233.20
31053,3956,479749.8,6196269.5,23.2,33.6,0.0,0.00,27.28,48.71,162.59,468.04,1058.51,255.28
31053,3963,479748.0,6196250.0,22.8,35.1,0.0,0.00,27.23,51.11,173.74,494.60,1106.12,279.19
31053,3970,479746.7,6196231.0,22.4,37.0,0.0,0.00,26.18,52.47,181.52,514.19,1149.00,297.63
31053,3977,479745.9,6196212.0,22.1,39.3,0.0,0.00,25.84,52.44,185.22,525.38,1173.73,310.08
31053,3984,479745.6,6196193.0,22.0,41.6,0.0,0.00,24.46,50.35,182.59,522.04,1184.00,321.77
31053,3991,479745.9,6196175.0,22.0,43.8,0.0,0.00,22.06,46.15,172.59,507.08,1163.90,323.09
31053,3998,479746.5,6196157.5,22.3,45.6,0.0,0.00,18.16,43.65,158.87,478.77,1119.09,313.04
31053,4005,479747.2,6196140.5,22.6,47.3,0.0,0.00,16.26,39.24,151.13,457.50,1095.19,299.64
31053,4012,479748.0,6196124.0,22.9,48.8,0.0,0.00,15.13,35.45,140.39,433.64,1032.94,290.32
31053,4019,479748.6,6196108.0,23.0,49.7,0.0,0.00,13.28,32.88,132.03,406.78,996.54,255.62
31053,4026,479749.0,6196092.5,23.0,50.6,0.0,0.00,13.20,33.60,134.33,417.83,1012.19,244.91
31053,4033,479749.0,6196077.0,22.7,51.4,0.0,0.00,15.22,35.56,143.15,445.74,1029.62,246.72
31053,4040,479748.4,6196061.5,22.3,52.1,0.0,0.00,17.36,38.59,157.32,485.54,1092.47,261.63
31063,4047,479747.3,6196045.5,22.1,50.6,0.0,0.00,25.09,58.04,228.85,634.35,1359.70,381.80
31063,6,479902.8,6196034.5,21.1,49.5,0.0,0.00,26.69,61.61,235.69,636.60,1333.52,402.24
31063,13,479902.6,6196054.5,22.1,49.1,0.0,0.00,21.57,49.38,188.13,538.17,1170.11,313.22
31063,20,479902.6,6196074.5,22.9,48.1,0.0,0.00,16.09,41.15,154.23,465.53,1052.58,249.43
31063,27,479902.7,6196094.5,23.4,47.1,0.0,0.00,14.44,37.57,142.37,431.81,999.91,227.29
