 "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_X01 EM1_X02 EM1_X03 EM1_X04 EM1_X05 EM1_X06 EM1_X07 EM1_X08 EM1_X09 EM1_X10 EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11260 4268 740330.5 7174187.0 589.0491174926949 91.43432138985128 0.0 54801.63 265681.0 129600.0 45387.0 9688.0 467.0 -419.0 -94.0 98.0 203.0 0.0 266597.0 188182.0 109690.0 49155.0 16583.0 4746.0 1584.0 570.0 218.0 0.0
 1 11260 4269 740330.44 7174199.5 589.0408714499076 91.22760555853466 0.0 54806.64 268127.0 130651.0 45910.0 9530.0 367.0 -411.0 -91.0 102.0 215.0 0.0 267524.0 188322.0 108879.0 48602.0 16411.0 4661.0 1552.0 553.0 210.0 0.0
 1 11260 4270 740330.44 7174212.0 589.0244743802679 90.93946426671872 0.0 54811.65 270913.0 132566.0 47082.0 9619.0 326.0 -397.0 -87.0 106.0 223.0 0.0 268410.0 188574.0 107790.0 47910.0 16177.0 4572.0 1519.0 536.0 201.0 0.0
 1 11260 4271 740330.38 7174224.5 589.0177232785753 90.66806146514818 0.0 54817.01 274008.0 135586.0 48996.0 9968.0 332.0 -378.0 -85.0 111.0 226.0 0.0 269277.0 188969.0 106462.0 47089.0 15878.0 4480.0 1487.0 519.0 190.0 0.0
 1 11260 4272 740330.38 7174237.0 589.0356073519291 90.5069215457447 0.0 54822.37 277394.0 139887.0 51721.0 10591.0 377.0 -357.0 -86.0 115.0 224.0 0.0 270138.0 189553.0 105012.0 46178.0 15519.0 4386.0 1453.0 502.0 178.0 0.0
 1 11260 4273 740330.31 7174249.5 589.0949297059354 90.49455467355872 0.0 54827.74 281046.0 145493.0 55264.0 11491.0 449.0 -336.0 -91.0 119.0 218.0 0.0 270996.0 190373.0 103632.0 45239.0 15111.0 4289.0 1418.0 485.0 165.0 0.0
 1 11260 4274 740330.31 7174262.0 589.2118880838331 90.5853014293662 0.0 54833.14 284908.0 152232.0 59545.0 12653.0 545.0 -315.0 -99.0 122.0 206.0 0.0 271852.0 191470.0 102558.0 44359.0 14673.0 4190.0 1383.0 468.0 151.0 0.0
 1 11260 4275 740330.25 7174274.5 589.4027931829129 90.66393775441134 0.0 54838.55 288876.0 159732.0 64384.0 14043.0 661.0 -295.0 -112.0 123.0 192.0 0.0 272702.0 192859.0 102019.0 43622.0 14228.0 4091.0 1346.0 451.0 136.0 0.0
 1 11260 4276 740330.19 7174287.0 589.7076066394017 90.60380856441014 0.0 54843.95 292807.0 167480.0 69518.0 15606.0 804.0 -274.0 -127.0 122.0 176.0 0.0 273543.0 194526.0 102177.0 43093.0 13800.0 3994.0 1310.0 435.0 121.0 0.0
 1 11260 4277 740330.13 7174299.5 590.1214609306473 90.34038876176122 0.0 54849.0 296539.0 174913.0 74633.0 17276.0 981.0 -254.0 -144.0 120.0 159.0 0.0 274370.0 196423.0 103086.0 42810.0 13410.0 3901.0 1274.0 419.0 106.0 0.0
 1 11260 4278 740330.06 7174312.0 590.6072532150836 89.91779331589359 0.0 54854.0 299919.0 181524.0 79421.0 18978.0 1205.0 -235.0 -163.0 116.0 141.0 0.0 275182.0 198470.0 104685.0 42774.0 13075.0 3813.0 1240.0 403.0 91.0 0.0
 1 11260 4279 740330.0 7174324.5 591.1276701995276 89.47690995033844 0.0 54858.84 302829.0 186956.0 83632.0 20646.0 1485.0 -215.0 -182.0 111.0 125.0 0.0 275974.0 200577.0 106818.0 42962.0 12804.0 3730.0 1208.0 389.0 76.0 0.0
 1 11260 4280 740329.88 7174337.0 591.646184866198 89.18780812498233 0.0 54863.38 305200.0 191057.0 87110.0 22226.0 1821.0 -196.0 -201.0 105.0 110.0 0.0 276747.0 202655.0 109282.0 43334.0 12598.0 3652.0 1180.0 375.0 62.0 0.0
 1 11260 4281 740329.75 7174349.5 592.1251476687078 89.16456142062178 0.0 54867.9 307026.0 193877.0 89804.0 23676.0 2205.0 -176.0 -218.0 97.0 97.0 0.0 277501.0 204636.0 111873.0 43842.0 12454.0 3578.0 1155.0 361.0 50.0 0.0
 1 11260 4282 740329.56 7174362.0 592.5280002527073 89.4130969128416 0.0 54872.35 308348.0 195620.0 91756.0 24965.0 2620.0 -157.0 -232.0 89.0 87.0 0.0 278238.0 206479.0 114427.0 44445.0 12363.0 3510.0 1134.0 350.0 40.0 0.0
 1 11260 4283 740329.38 7174374.5 592.815513424485 89.83990917472114 0.0 54877.12 309247.0 196555.0 93066.0 26073.0 3041.0 -138.0 -244.0 79.0 80.0 0.0 278960.0 208169.0 116829.0 45107.0 12319.0 3447.0 1118.0 340.0 35.0 0.0
 1 11260 4284 740329.19 7174387.0 593.0001174809269 90.31013557399925 0.0 54882.33 309811.0 196940.0 93860.0 26992.0 3446.0 -118.0 -254.0 68.0 75.0 0.0 279669.0 209712.0 119019.0 45807.0 12318.0 3392.0 1105.0 333.0 34.0 0.0
 1 11260 4285 740329.0 7174399.5 593.1173452391682 90.71532093286316 0.0 54887.91 310129.0 196975.0 94263.0 27725.0 3817.0 -98.0 -261.0 57.0 72.0 0.0 280366.0 211128.0 120977.0 46537.0 12361.0 3349.0 1096.0 330.0 38.0 0.0
 1 11260 4286 740328.81 7174412.0 593.1810110399143 91.01269155492639 0.0 54894.18 310275.0 196779.0 94382.0 28287.0 4143.0 -78.0 -265.0 47.0 70.0 0.0 281051.0 212437.0 122717.0 47298.0 12456.0 3321.0 1091.0 334.0 48.0 0.0
 1 11260 4287 740328.63 7174424.5 593.204939253309 91.22348801309563 0.0 54900.62 310312.0 196420.0 94303.0 28700.0 4421.0 -57.0 -267.0 37.0 70.0 0.0 281724.0 213659.0 124272.0 48098.0 12607.0 3312.0 1089.0 345.0 63.0 0.0
 1 11260 4288 740328.38 7174437.0 593.2050997576707 91.40301418303498 0.0 54907.47 310285.0 195942.0 94105.0 28991.0 4654.0 -34.0 -267.0 30.0 70.0 0.0 282382.0 214811.0 125682.0 48945.0 12819.0 3325.0 1091.0 363.0 82.0 0.0
 1 11260 4289 740328.13 7174449.0 593.1949360176203 91.60400186200067 0.0 54914.42 310233.0 195401.0 93855.0 29187.0 4847.0 -11.0 -264.0 24.0 71.0 0.0 283025.0 215904.0 126988.0 49844.0 13088.0 3358.0 1098.0 390.0 105.0 0.0
 1 11260 4290 740327.88 7174461.5 593.1875098796112 91.84981327660168 0.0 54921.15 310192.0 194887.0 93621.0 29311.0 5007.0 14.0 -260.0 20.0 72.0 0.0 283653.0 216949.0 128224.0 50796.0 13406.0 3409.0 1108.0 422.0 129.0 0.0
 1 11260 4291 740327.63 7174473.5 593.1975946931735 92.12375439274237 0.0 54927.54 310204.0 194522.0 93464.0 29385.0 5139.0 40.0 -254.0 16.0 73.0 0.0 284265.0 217954.0 129417.0 51794.0 13760.0 3472.0 1121.0 457.0 154.0 0.0
 1 11260 4292 740327.44 7174485.5 593.2055359168429 92.37538047250484 0.0 54933.1 310317.0 194435.0 93429.0 29426.0 5243.0 68.0 -246.0 14.0 75.0 0.0 284860.0 218928.0 130588.0 52825.0 14136.0 3541.0 1134.0 491.0 176.0 0.0
 1 11260 4293 740327.25 7174497.5 593.1909827161239 92.54157127687444 0.0 54937.94 310576.0 194724.0 93543.0 29446.0 5324.0 98.0 -238.0 12.0 76.0 0.0 285431.0 219885.0 131751.0 53869.0 14518.0 3610.0 1144.0 520.0 195.0 0.0
 1 11260 4294 740327.0 7174509.5 593.1629979972205 92.57489935285932 0.0 54942.37 311016.0 195432.0 93812.0 29458.0 5383.0 130.0 -230.0 10.0 77.0 0.0 285971.0 220837.0 132918.0 54902.0 14895.0 3674.0 1147.0 538.0 206.0 0.0
 1 11260 4295 740326.75 7174521.5 593.1288025879908 92.46604668536371 0.0 54946.36 311644.0 196537.0 94227.0 29473.0 5423.0 166.0 -221.0 8.0 78.0 0.0 286472.0 221803.0 134098.0 55894.0 15255.0 3729.0 1141.0 543.0 210.0 0.0
 1 11260 4296 740326.56 7174533.5 593.0955391190615 92.2480828780203 0.0 54950.36 312442.0 197974.0 94774.0 29511.0 5453.0 204.0 -211.0 6.0 78.0 0.0 286934.0 222809.0 135293.0 56817.0 15592.0 3775.0 1123.0 531.0 204.0 0.0
 1 11260 4297 740326.38 7174545.5 593.0719108800653 91.97712422521894 0.0 54954.08 313378.0 199660.0 95452.0 29605.0 5484.0 245.0 -203.0 4.0 78.0 0.0 287363.0 223891.0 136497.0 57642.0 15903.0 3812.0 1092.0 505.0 192.0 0.0
 1 11260 4298 740326.19 7174557.5 593.0661119024604 91.70031534064917 0.0 54957.59 314417.0 201524.0 96283.0 29799.0 5532.0 289.0 -194.0 2.0 79.0 0.0 287776.0 225094.0 137693.0 58354.0 16191.0 3841.0 1050.0 465.0 173.0 0.0
 1 11260 4299 740326.06 7174570.0 593.086335168024 91.43281390923053 0.0 54960.88 315534.0 203519.0 97315.0 30149.0 5611.0 334.0 -186.0 1.0 79.0 0.0 288190.0 226470.0 138847.0 58954.0 16464.0 3862.0 1000.0 415.0 149.0 0.0
 1 11260 4300 740325.94 7174583.0 593.1351307947695 91.15920649459478 0.0 54963.33 316716.0 205622.0 98622.0 30713.0 5738.0 382.0 -178.0 0.0 79.0 0.0 288625.0 228072.0 139930.0 59471.0 16735.0 3877.0 943.0 360.0 124.0 0.0
 1 11260 4301 740325.88 7174595.5 593.1885725535222 90.85670285356481 0.0 54964.68 317960.0 207835.0 100289.0 31544.0 5922.0 433.0 -170.0 0.0 80.0 0.0 289094.0 229945.0 140942.0 59967.0 17021.0 3889.0 884.0 301.0 97.0 0.0
 1 11260 4302 740325.81 7174608.0 593.2523186780754 90.52226069328643 0.0 54964.9 319260.0 210174.0 102388.0 32669.0 6167.0 486.0 -161.0 1.0 80.0 0.0 289616.0 232112.0 141958.0 60537.0 17342.0 3901.0 824.0 242.0 70.0 0.0
 1 11260 4303 740325.75 7174620.5 593.3304532096571 90.18557324962478 0.0 54963.99 320604.0 212665.0 104953.0 34090.0 6472.0 540.0 -150.0 3.0 80.0 0.0 290213.0 234562.0 143152.0 61294.0 17722.0 3915.0 768.0 183.0 43.0 0.0
 1 11260 4304 740325.69 7174633.0 593.427443064557 89.90116563260274 0.0 54962.18 321965.0 215317.0 107950.0 35762.0 6829.0 597.0 -136.0 5.0 81.0 0.0 290916.0 237233.0 144796.0 62361.0 18183.0 3936.0 715.0 129.0 17.0 0.0
 1 11260 4305 740325.63 7174645.5 593.5476697403902 89.72690060098715 0.0 54959.64 323305.0 218096.0 111254.0 37595.0 7225.0 654.0 -121.0 8.0 82.0 0.0 291758.0 240007.0 147198.0 63850.0 18740.0 3966.0 668.0 80.0 -7.0 0.0
 1 11260 4306 740325.56 7174658.0 593.6955968044963 89.70232632816658 0.0 54956.91 324579.0 220903.0 114654.0 39457.0 7638.0 710.0 -105.0 11.0 82.0 0.0 292758.0 242739.0 150607.0 65844.0 19402.0 4008.0 627.0 38.0 -29.0 0.0
 1 11260 4307 740325.5 7174670.5 593.8755755866435 89.83484997776729 0.0 54954.12 325743.0 223562.0 117874.0 41192.0 8044.0 765.0 -91.0 15.0 83.0 0.0 293908.0 245300.0 155116.0 68382.0 20169.0 4065.0 594.0 6.0 -48.0 0.0
 1 11260 4308 740325.44 7174683.0 594.100237503571 90.09572976642589 0.0 54951.77 326747.0 225842.0 120612.0 42654.0 8420.0 817.0 -80.0 18.0 85.0 0.0 295163.0 247636.0 160619.0 71444.0 21039.0 4140.0 568.0 -18.0 -63.0 0.0
 1 11260 4309 740325.44 7174695.5 594.381690054193 90.4243570642245 0.0 54949.97 327532.0 227493.0 122585.0 43729.0 8746.0 865.0 -74.0 21.0 86.0 0.0 296443.0 249782.0 166830.0 74947.0 22007.0 4236.0 552.0 -36.0 -74.0 0.0
 1 11260 4310 740325.38 7174708.0 594.7045603849565 90.73956206216546 0.0 54948.84 328027.0 228289.0 123573.0 44357.0 9010.0 907.0 -72.0 24.0 87.0 0.0 297657.0 251830.0 173355.0 78739.0 23061.0 4352.0 545.0 -47.0 -80.0 0.0
 1 11260 4311 740325.44 7174720.5 595.0509458834149 90.95630941817312 0.0 54948.54 328161.0 228069.0 123451.0 44527.0 9208.0 943.0 -75.0 26.0 88.0 0.0 298736.0 253862.0 179758.0 82614.0 24179.0 4487.0 550.0 -53.0 -82.0 0.0
 1 11260 4312 740325.5 7174733.0 595.4044385059397 91.00554211824365 0.0 54949.22 327878.0 226769.0 122226.0 44271.0 9344.0 972.0 -83.0 28.0 89.0 0.0 299659.0 255891.0 185613.0 86332.0 25322.0 4635.0 566.0 -53.0 -81.0 0.0
 1 11260 4313 740325.5 7174745.5 595.7486355735374 90.85403213328571 0.0 54951.02 327168.0 224450.0 120051.0 43662.0 9425.0 993.0 -95.0 29.0 89.0 0.0 300457.0 257832.0 190535.0 89655.0 26431.0 4790.0 592.0 -46.0 -75.0 0.0
 1 11260 4314 740325.56 7174758.0 596.065655453497 90.5180367404701 0.0 54953.82 326080.0 221318.0 117224.0 42815.0 9464.0 1006.0 -109.0 29.0 89.0 0.0 301184.0 259523.0 194216.0 92395.0 27440.0 4946.0 626.0 -32.0 -67.0 0.0
 1 11260 4315 740325.63 7174770.5 596.3389888343028 90.06290749851563 0.0 54957.82 324728.0 217723.0 114152.0 41881.0 9483.0 1010.0 -126.0 29.0 88.0 0.0 301878.0 260774.0 196464.0 94445.0 28287.0 5098.0 666.0 -13.0 -58.0 0.0
 1 11260 4316 740325.69 7174783.0 596.5673355487851 89.58447917413474 0.0 54962.88 323292.0 214135.0 111303.0 41046.0 9510.0 1009.0 -144.0 28.0 87.0 0.0 302529.0 261424.0 197233.0 95797.0 28930.0 5245.0 707.0 11.0 -46.0 0.0
 1 11260 4317 740325.69 7174795.5 596.7783017141412 89.176773128674 0.0 54968.93 322002.0 211080.0 109136.0 40511.0 9584.0 1008.0 -161.0 27.0 86.0 0.0 303069.0 261403.0 196632.0 96533.0 29364.0 5385.0 746.0 36.0 -35.0 0.0
 1 11260 4318 740325.75 7174808.0 596.9707172469568 88.8994385993803 0.0 54975.95 321123.0 209064.0 108056.0 40475.0 9755.0 1016.0 -175.0 26.0 84.0 0.0 303412.0 260756.0 194885.0 96791.0 29615.0 5520.0 780.0 61.0 -24.0 0.0
 1 11260 4319 740325.88 7174820.5 597.1433088950686 88.76082638750125 0.0 54983.45 320929.0 208500.0 108373.0 41108.0 10072.0 1043.0 -185.0 25.0 83.0 0.0 303501.0 259629.0 192280.0 96730.0 29740.0 5649.0 806.0 85.0 -13.0 0.0
 1 11260 4320 740326.0 7174833.0 597.2954601126877 88.72554745953836 0.0 54991.54 321661.0 209654.0 110276.0 42524.0 10577.0 1097.0 -188.0 24.0 82.0 0.0 303337.0 258215.0 189121.0 96489.0 29805.0 5774.0 824.0 106.0 -2.0 0.0
 1 11260 4321 740326.13 7174845.0 597.4207723081864 88.73948794842205 0.0 54999.73 323480.0 212612.0 113811.0 44760.0 11297.0 1184.0 -184.0 24.0 83.0 0.0 302970.0 256695.0 185685.0 96178.0 29878.0 5899.0 834.0 124.0 8.0 0.0
 1 11260 4322 740326.25 7174857.5 597.5283998496179 88.75521364982563 0.0 55007.43 326417.0 217267.0 118860.0 47767.0 12230.0 1305.0 -173.0 23.0 84.0 0.0 302472.0 255196.0 182225.0 95875.0 30016.0 6023.0 836.0 139.0 19.0 0.0
 1 11260 4323 740326.38 7174869.5 597.6080569327178 88.74481490384854 0.0 55014.17 330342.0 223314.0 125138.0 51407.0 13353.0 1458.0 -155.0 23.0 88.0 0.0 301904.0 253785.0 178960.0 95632.0 30263.0 6151.0 832.0 150.0 30.0 0.0
 1 11260 4324 740326.44 7174881.5 597.670876031353 88.69821208749686 0.0 55019.73 334956.0 230273.0 132208.0 55468.0 14617.0 1638.0 -132.0 22.0 92.0 0.0 301312.0 252478.0 176087.0 95495.0 30651.0 6282.0 824.0 158.0 41.0 0.0
 1 11260 4325 740326.56 7174893.5 597.7345468263887 88.61494807258168 0.0 55023.85 339819.0 237528.0 139521.0 59683.0 15954.0 1836.0 -105.0 22.0 98.0 0.0 300732.0 251276.0 173766.0 95501.0 31201.0 6418.0 813.0 162.0 50.0 0.0
 1 11260 4326 740326.75 7174905.5 597.7913937590135 88.49981161236083 0.0 55026.59 344417.0 244399.0 146476.0 63749.0 17280.0 2044.0 -75.0 21.0 104.0 0.0 300191.0 250183.0 172116.0 95684.0 31915.0 6559.0 803.0 163.0 57.0 0.0
 1 11260 4327 740326.94 7174917.5 597.8327341575806 88.36575318737775 0.0 55027.9 348245.0 250240.0 152501.0 67364.0 18508.0 2255.0 -44.0 21.0 111.0 0.0 299710.0 249215.0 171189.0 96060.0 32782.0 6704.0 794.0 161.0 61.0 0.0
 1 11260 4328 740327.06 7174929.5 597.8507299458907 88.23869549483406 0.0 55028.02 350907.0 254555.0 157150.0 70275.0 19558.0 2460.0 -12.0 21.0 118.0 0.0 299303.0 248403.0 170963.0 96622.0 33769.0 6852.0 788.0 155.0 61.0 0.0
 1 11260 4329 740327.19 7174941.5 597.8356979741715 88.15505611178683 0.0 55027.16 352192.0 257075.0 160181.0 72326.0 20373.0 2653.0 20.0 21.0 124.0 0.0 298975.0 247780.0 171335.0 97338.0 34828.0 7003.0 784.0 147.0 58.0 0.0
 1 11260 4330 740327.31 7174953.5 597.7793656491924 88.14973301237919 0.0 55025.44 352097.0 257799.0 161588.0 73483.0 20932.0 2831.0 53.0 22.0 130.0 0.0 298731.0 247374.0 172140.0 98163.0 35897.0 7156.0 783.0 137.0 51.0 0.0
 1 11260 4331 740327.44 7174965.5 597.6729056361401 88.24230093337447 0.0 55022.86 350792.0 256943.0 161575.0 73827.0 21245.0 2992.0 85.0 26.0 135.0 0.0 298571.0 247197.0 173191.0 99051.0 36912.0 7310.0 784.0 125.0 40.0 0.0
 1 11260 4332 740327.56 7174977.5 597.5089927193847 88.43150790865165 0.0 55019.59 348546.0 254862.0 160476.0 73523.0 21348.0 3138.0 117.0 32.0 140.0 0.0 298498.0 247245.0 174326.0 99968.0 37821.0 7464.0 788.0 112.0 24.0 0.0
 1 11260 4333 740327.69 7174989.5 597.2916004331872 88.70161978624701 0.0 55015.52 345637.0 251945.0 158656.0 72765.0 21289.0 3265.0 150.0 42.0 144.0 0.0 298519.0 247491.0 175452.0 100893.0 38588.0 7617.0 793.0 99.0 5.0 0.0
 1 11260 4334 740327.81 7175001.5 597.0308382747211 89.03415002799785 0.0 55010.92 342294.0 248531.0 156427.0 71732.0 21115.0 3371.0 183.0 56.0 146.0 0.0 298645.0 247895.0 176556.0 101808.0 39202.0 7768.0 800.0 85.0 -17.0 0.0
 1 11260 4335 740328.0 7175013.5 596.7341990421767 89.41500821417054 0.0 55005.84 338665.0 244859.0 154011.0 70559.0 20864.0 3451.0 215.0 74.0 148.0 0.0 298897.0 248416.0 177677.0 102694.0 39669.0 7915.0 808.0 72.0 -40.0 0.0
 1 11260 4336 740328.19 7175026.5 596.3838687662326 89.83454775541908 0.0 55000.33 334838.0 241065.0 151523.0 69316.0 20562.0 3502.0 247.0 95.0 149.0 0.0 299301.0 249033.0 178864.0 103527.0 40008.0 8056.0 817.0 61.0 -61.0 0.0
 1 11260 4337 740328.38 7175039.0 596.0280057427461 90.28474436921958 0.0 54994.6 330861.0 237200.0 148988.0 68018.0 20218.0 3520.0 278.0 117.0 149.0 0.0 299888.0 249754.0 180151.0 104292.0 40249.0 8191.0 827.0 52.0 -77.0 0.0
 1 11260 4338 740328.56 7175051.5 595.6630643258114 90.75819002938196 0.0 54988.68 326777.0 233261.0 146351.0 66634.0 19830.0 3504.0 307.0 140.0 149.0 0.0 300677.0 250623.0 181545.0 104976.0 40418.0 8317.0 839.0 46.0 -87.0 0.0
 1 11260 4339 740328.75 7175064.0 595.2981426518005 91.24853495285612 0.0 54982.58 322628.0 229223.0 143488.0 65104.0 19377.0 3453.0 334.0 162.0 148.0 0.0 301662.0 251688.0 183031.0 105584.0 40542.0 8432.0 851.0 45.0 -88.0 0.0
 1 11260 4340 740328.94 7175076.5 594.9410139448588 91.75026688423107 0.0 54976.5 318451.0 225053.0 140242.0 63358.0 18836.0 3370.0 359.0 184.0 148.0 0.0 302789.0 252968.0 184574.0 106119.0 40634.0 8533.0 864.0 48.0 -82.0 0.0
 1 11260 4341 740329.06 7175089.0 594.5705872655914 92.25802463287935 0.0 54970.41 314277.0 220725.0 136482.0 61330.0 18178.0 3257.0 381.0 205.0 147.0 0.0 303945.0 254404.0 186107.0 106582.0 40699.0 8618.0 879.0 54.0 -69.0 0.0
 1 11260 4342 740329.19 7175101.5 594.1836688075003 92.76783987610071 0.0 54964.31 310122.0 216221.0 132166.0 58976.0 17384.0 3118.0 400.0 225.0 147.0 0.0 304958.0 255835.0 187515.0 106948.0 40729.0 8684.0 895.0 64.0 -51.0 0.0
 1 11260 4343 740329.31 7175114.0 593.788803396608 93.2811224040273 0.0 54958.24 305993.0 211538.0 127368.0 56284.0 16447.0 2956.0 416.0 244.0 147.0 0.0 305622.0 257002.0 188620.0 107151.0 40699.0 8730.0 913.0 75.0 -31.0 0.0
 1 11260 4344 740329.44 7175126.5 593.3949843656495 93.80767965077776 0.0 54952.26 301888.0 206691.0 122249.0 53291.0 15380.0 2778.0 427.0 262.0 149.0 0.0 305734.0 257587.0 189188.0 107082.0 40574.0 8756.0 933.0 87.0 -10.0 0.0
 1 11260 4345 740329.56 7175138.5 593.0257714041096 94.36205683432506 0.0 54946.4 297806.0 201716.0 116995.0 50077.0 14212.0 2587.0 432.0 278.0 153.0 0.0 305151.0 257289.0 188963.0 106596.0 40308.0 8762.0 954.0 101.0 10.0 0.0
 1 11260 4346 740329.69 7175150.0 592.687676231389 94.95236049374407 0.0 54940.64 293743.0 196668.0 111766.0 46757.0 12984.0 2390.0 433.0 292.0 157.0 0.0 303830.0 255894.0 187708.0 105540.0 39853.0 8745.0 978.0 114.0 30.0 0.0
 1 11260 4347 740329.75 7175162.0 592.3566295903266 95.5690519301503 0.0 54934.87 289704.0 191628.0 106689.0 43465.0 11743.0 2191.0 430.0 301.0 163.0 0.0 301844.0 253315.0 185259.0 103788.0 39167.0 8701.0 1002.0 128.0 48.0 0.0
 1 11260 4348 740329.81 7175174.0 592.0568795967075 96.1833850318658 0.0 54929.17 285699.0 186695.0 101884.0 40328.0 10539.0 1995.0 423.0 306.0 170.0 0.0 299351.0 249590.0 181560.0 101279.0 38223.0 8619.0 1029.0 142.0 64.0 0.0
 1 11260 4349 740329.88 7175186.0 591.7794869512821 96.75807701397855 0.0 54923.8 281752.0 181992.0 97484.0 37460.0 9421.0 1806.0 415.0 305.0 176.0 0.0 296541.0 244837.0 176676.0 98028.0 37020.0 8489.0 1056.0 156.0 79.0 0.0
 1 11260 4350 740329.94 7175198.0 591.51285292004 97.26386958334368 0.0 54918.43 277909.0 177664.0 93636.0 34956.0 8429.0 1631.0 405.0 298.0 182.0 0.0 293575.0 239212.0 170791.0 94137.0 35580.0 8302.0 1083.0 169.0 92.0 0.0
 1 11260 4351 740329.94 7175210.0 591.2567785270443 97.69118291677648 0.0 54913.13 274242.0 173874.0 90485.0 32885.0 7594.0 1474.0 395.0 286.0 187.0 0.0 290556.0 232904.0 164180.0 89770.0 33947.0 8055.0 1108.0 181.0 103.0 0.0
 1 11260 4352 740330.0 7175222.0 591.0155796129714 98.0504747746415 0.0 54908.04 270846.0 170788.0 88139.0 31290.0 6931.0 1340.0 384.0 269.0 189.0 0.0 287521.0 226149.0 157191.0 85141.0 32184.0 7754.0 1130.0 192.0 113.0 0.0
 1 11260 4353 740329.94 7175234.0 590.7858042545694 98.3603028941908 0.0 54903.15 267835.0 168551.0 86648.0 30179.0 6440.0 1230.0 373.0 250.0 190.0 0.0 284475.0 219276.0 150221.0 80479.0 30361.0 7412.0 1147.0 201.0 121.0 0.0
 1 11260 4354 740329.88 7175246.0 590.5718569091829 98.63270059250843 0.0 54898.39 265311.0 167245.0 85992.0 29522.0 6106.0 1145.0 362.0 229.0 189.0 0.0 281418.0 212700.0 143676.0 76014.0 28552.0 7050.0 1156.0 208.0 128.0 0.0
 1 11260 4355 740329.81 7175258.0 590.374735302651 98.86932000018741 0.0 54893.79 263330.0 166856.0 86076.0 29263.0 5910.0 1085.0 349.0 209.0 187.0 0.0 278377.0 206884.0 137931.0 71949.0 26826.0 6688.0 1157.0 213.0 134.0 0.0
 1 11260 4356 740329.75 7175270.0 590.196135219091 99.07229952648751 0.0 54889.27 261878.0 167252.0 86738.0 29320.0 5828.0 1048.0 336.0 190.0 183.0 0.0 275408.0 202238.0 133267.0 68443.0 25244.0 6349.0 1151.0 216.0 139.0 0.0
 1 11260 4357 740329.69 7175282.0 590.0323306787274 99.2592486735956 0.0 54885.14 260860.0 168185.0 87758.0 29601.0 5841.0 1033.0 322.0 173.0 177.0 0.0 272590.0 199024.0 129826.0 65594.0 23854.0 6049.0 1139.0 217.0 142.0 0.0
