Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,EM1_X01,EM1_X02,EM1_X03,EM1_X04,EM1_X05,EM1_X06,EM1_X07,EM1_X08,EM1_X09,EM1_X10,EM1_Z01,EM1_Z02,EM1_Z03,EM1_Z04,EM1_Z05,EM1_Z06,EM1_Z07,EM1_Z08,EM1_Z09,EM1_Z10
1,1,3893,729532.1,7169316.0,558.1,101.5,0.0,0.0,10147.60,2531.927,647.2827,166.7310,45.68515,11.42698,3.277471,1.544722,0.3207962,0.000000,41675.10,15540.67,5830.342,2142.152,769.3738,272.9975,96.02109,30.59156,6.573567,0.000000
1,1,3896,729534.5,7169352.0,558.1,100.8,0.0,0.0,10158.83,2523.977,648.3839,167.6121,45.41645,11.36913,3.191965,1.480172,0.3104714,0.000000,41924.02,15598.74,5842.809,2145.487,770.9592,273.3135,96.05084,30.64080,6.588322,0.000000
1,1,3899,729536.8,7169388.0,558.0,100.3,0.0,0.0,10115.94,2502.936,646.2311,168.1764,45.07339,11.16554,3.148013,1.410197,0.2975458,0.000000,41950.55,15594.88,5840.894,2145.277,771.5513,273.5461,95.97765,30.66822,6.600526,0.000000
1,1,3902,729539.0,7169424.5,557.5,100.0,0.0,0.0,10068.01,2482.844,645.6491,168.8143,44.72924,11.09378,3.050714,1.340536,0.2821815,0.000000,41934.86,15570.05,5833.024,2144.523,771.9698,273.5763,95.96206,30.68889,6.610825,0.000000
1,1,3905,729540.9,7169462.0,557.1,99.6,0.0,0.0,10031.35,2465.853,645.5240,169.6904,44.49274,10.95266,2.987622,1.273596,0.2676736,0.000000,41895.60,15533.90,5824.279,2143.826,772.2806,273.6955,95.90422,30.71352,6.622941,0.000000
1,1,3908,729542.6,7169499.5,557.1,99.1,0.0,0.0,10014.35,2456.739,647.3409,170.9597,44.31814,10.77201,2.943615,1.208067,0.2520908,0.000000,41849.76,15492.56,5816.069,2143.640,772.7104,273.8537,95.84385,30.73709,6.635028,0.000000
1,1,3911,729543.9,7169537.0,557.5,98.3,0.0,0.0,10026.90,2461.495,653.6631,172.7834,44.14209,10.70171,2.854683,1.137823,0.2315707,0.000000,41829.56,15454.93,5809.500,2144.691,773.5342,273.8994,95.86926,30.75580,6.643517,0.000000
1,1,3914,729545.0,7169574.5,558.0,97.2,0.0,0.0,10080.40,2480.438,662.3073,175.1473,44.12742,10.54289,2.819788,1.063387,0.2114383,0.000000,41819.88,15427.77,5809.547,2147.255,774.4983,274.1741,95.83439,30.78313,6.650189,0.000000
1,1,3917,729545.8,7169612.0,558.6,96.1,0.0,0.0,10172.87,2516.503,675.2622,178.0322,44.17127,10.48056,2.779738,1.003680,0.2001438,0.000000,41839.29,15415.67,5815.155,2151.610,775.8579,274.3990,95.85199,30.80268,6.651664,0.000000
1,1,3920,729546.2,7169647.5,559.2,95.0,0.0,0.0,10285.24,2562.882,690.0307,180.9424,44.23360,10.44658,2.736019,0.9548230,0.1939485,0.000000,41864.39,15417.81,5825.644,2157.121,777.4172,274.6376,95.90958,30.82256,6.655868,0.000000
1,1,3923,729546.6,7169683.5,559.2,94.3,0.0,0.0,10413.26,2615.900,704.6128,183.6970,44.30288,10.28093,2.720629,0.8959273,0.1831881,0.000000,41892.76,15438.48,5843.787,2164.031,779.1124,275.1172,95.93531,30.86077,6.670331,0.000000
1,1,3926,729546.8,7169720.5,558.3,93.7,0.0,0.0,10555.27,2676.228,721.0392,186.2347,44.15567,10.22699,2.663117,0.8345377,0.1682963,0.000000,42033.95,15500.81,5872.261,2173.717,781.4929,275.4804,96.04820,30.89618,6.682110,0.000000
1,1,3929,729546.9,7169758.0,557.3,93.0,0.0,0.0,10675.39,2730.721,734.4485,187.9035,43.82106,10.07917,2.598778,0.7627207,0.1469737,0.000000,42264.18,15603.20,5912.228,2185.558,784.1504,276.0163,96.15551,30.93775,6.695474,0.000000
1,1,3932,729547.1,7169795.5,556.8,92.7,0.0,0.0,10708.53,2763.141,741.0517,188.0677,43.24345,9.778764,2.540742,0.6812633,0.1223831,0.000000,42418.81,15700.17,5950.541,2196.032,786.2211,276.5121,96.19506,30.96870,6.703216,0.000000
1,1,3935,729547.3,7169833.0,556.8,92.8,0.0,0.0,10625.81,2768.093,741.7504,186.6511,42.28369,9.541702,2.457758,0.6057699,0.1024572,0.000000,42384.11,15752.31,5973.131,2202.344,787.3044,276.4001,96.21562,30.95681,6.692268,0.000000
1,1,3938,729547.5,7169870.5,556.9,92.9,0.0,0.0,10523.64,2757.457,736.9704,184.2246,41.20061,9.225224,2.415575,0.5387200,0.8676198E-01,0.000000,42351.11,15813.17,5998.472,2208.243,788.0082,276.4673,96.16383,30.94649,6.690006,0.000000
1,1,3941,729547.7,7169908.0,557.1,92.9,0.0,0.0,10456.17,2743.545,730.6783,181.3579,39.97222,8.928782,2.349785,0.4698628,0.7117004E-01,0.000000,42431.94,15901.29,6029.105,2215.403,788.9733,276.5314,96.17555,30.94806,6.691512,0.000000
1,1,3944,729547.8,7169945.5,557.3,92.8,0.0,0.0,10438.50,2731.303,724.2828,178.2844,38.66028,8.655137,2.251069,0.3939715,0.5273067E-01,0.000000,42591.37,16000.73,6060.265,2222.776,789.9999,276.4718,96.23267,30.94744,6.687576,0.000000
1,1,3947,729547.6,7169982.5,557.3,93.0,0.0,0.0,10481.78,2723.383,717.2474,175.2404,37.49915,8.300006,2.194299,0.3209076,0.3384165E-01,0.000000,42754.46,16092.17,6089.367,2228.759,790.4878,276.5416,96.18974,30.93482,6.681690,0.000000
1,1,3950,729547.1,7170018.5,556.9,93.4,0.0,0.0,10616.07,2732.654,714.8405,173.0766,36.47042,8.085470,2.136146,0.2646656,0.2188729E-01,0.000000,42997.36,16185.95,6115.514,2234.323,790.9874,276.3781,96.22929,30.91994,6.673409,0.000000
1,1,3953,729546.4,7170054.5,556.5,93.4,0.0,0.0,10894.38,2770.089,718.4266,172.1690,35.69765,7.952168,2.084298,0.2056123,0.1118354E-01,0.000000,43432.95,16318.32,6151.200,2242.046,791.9352,276.3979,96.29623,30.91569,6.670107,0.000000
1,1,3956,729545.2,7170090.5,556.4,93.1,0.0,0.0,11337.81,2842.233,728.9613,172.8090,35.29424,7.839473,2.051372,0.1374150,-0.3574722E-02,0.000000,44086.80,16498.76,6199.961,2252.537,793.4051,276.7530,96.35397,30.92528,6.671770,0.000000
1,1,3959,729543.8,7170128.0,556.9,92.7,0.0,0.0,11942.68,2954.993,749.2946,175.3367,35.21875,7.838478,2.022138,0.7861492E-01,-0.1994529E-01,0.000000,44908.77,16707.48,6252.455,2264.208,795.2062,276.9288,96.50872,30.93851,6.666883,0.000000
1,1,3962,729542.1,7170165.5,557.3,92.2,0.0,0.0,12658.10,3099.804,776.7972,179.4185,35.58433,7.919908,2.031504,0.2305021E-01,-0.3289163E-01,0.000000,45799.54,16929.41,6307.943,2275.838,796.7689,277.2398,96.61083,30.94515,6.661762,0.000000
1,1,3965,729540.2,7170203.0,556.7,92.4,0.0,0.0,13401.41,3263.947,809.9610,184.6690,36.17865,8.088426,2.046155,-0.3702166E-01,-0.4835182E-01,0.000000,46675.52,17144.07,6359.245,2285.867,797.8239,277.4150,96.71861,30.94681,6.663373,0.000000
1,1,3968,729538.1,7170240.5,555.7,92.6,0.0,0.0,14150.26,3443.351,848.4897,190.9099,36.89096,8.350004,2.043607,-0.9401745E-01,-0.6656025E-01,0.000000,47706.79,17397.35,6416.834,2297.034,799.0848,277.4729,96.91431,30.95180,6.666455,0.000000
1,1,3971,729536.0,7170276.0,555.1,92.0,0.0,0.0,14885.71,3625.524,887.6555,197.4084,37.86477,8.619373,2.072556,-0.1351829,-0.7528989E-01,0.000000,49116.14,17760.87,6504.006,2314.203,801.4481,278.1459,97.07543,30.96151,6.658374,0.000000
1,1,3974,729534.1,7170312.0,554.8,91.7,0.0,0.0,15348.20,3764.804,920.5139,202.8648,38.72155,8.849566,2.102090,-0.1897382,-0.8854386E-01,0.000000,50350.57,18091.27,6579.948,2328.084,802.9514,278.3959,97.24390,30.95847,6.648167,0.000000
1,1,3977,729532.2,7170348.0,554.8,92.2,0.0,0.0,15425.93,3833.040,941.3987,206.3051,39.26093,9.071507,2.103502,-0.2502229,-0.1009142,0.000000,51087.20,18316.27,6629.341,2334.927,802.7590,278.1516,97.34369,30.93365,6.635049,0.000000
1,1,3980,729530.7,7170384.0,555.1,92.7,0.0,0.0,15239.57,3842.613,950.9412,207.8928,39.59034,9.321418,2.080485,-0.2965869,-0.1027627,0.000000,51425.89,18471.63,6667.045,2338.110,801.5051,277.9657,97.31050,30.88770,6.613953,0.000000
1,1,3983,729529.4,7170421.5,555.9,93.4,0.0,0.0,14881.32,3808.331,951.5576,208.0018,39.77516,9.505811,2.057337,-0.3501496,-0.1135240,0.000000,51411.34,18558.28,6690.532,2338.305,799.4661,277.3888,97.30939,30.81926,6.594514,0.000000
1,1,3986,729528.3,7170459.0,556.7,94.0,0.0,0.0,14531.92,3758.668,946.4020,206.9725,39.89253,9.687804,2.015857,-0.4118897,-0.1289949,0.000000,51263.96,18627.36,6715.624,2339.122,797.6155,277.0479,97.31282,30.76080,6.578133,0.000000
1,1,3989,729527.5,7170496.5,556.9,94.1,0.0,0.0,14325.77,3719.378,939.7104,205.4493,39.99425,9.889448,1.968004,-0.4729834,-0.1398514,0.000000,51253.62,18738.34,6756.061,2343.942,796.8611,277.1042,97.38003,30.72189,6.561491,0.000000
1,1,3992,729526.8,7170532.5,556.6,94.0,0.0,0.0,14274.96,3697.123,933.2693,203.7981,40.06949,10.06568,1.934896,-0.5278227,-0.1470614,0.000000,51426.97,18882.64,6804.066,2351.668,797.1063,277.1123,97.58947,30.68727,6.546109,0.000000
1,1,3995,729526.2,7170568.5,556.1,94.2,0.0,0.0,14276.00,3673.901,922.4026,201.1013,40.11699,10.33370,1.847807,-0.5901185,-0.1585506,0.000000,51529.10,18998.86,6846.527,2357.565,796.9011,277.4578,97.70313,30.65693,6.535990,0.000000
1,1,3998,729525.6,7170604.5,555.4,94.5,0.0,0.0,14343.99,3655.413,908.8404,197.7630,40.16336,10.49940,1.772513,-0.6540490,-0.1714023,0.000000,51716.86,19116.96,6885.723,2362.863,796.7740,277.7999,97.85149,30.62298,6.520724,0.000000
1,1,4001,729525.1,7170640.5,554.6,94.5,0.0,0.0,14476.31,3642.992,893.7906,194.0129,40.21948,10.58505,1.721068,-0.7114616,-0.1796252,0.000000,52096.95,19259.98,6924.691,2368.489,797.0572,278.0238,98.09971,30.58798,6.500063,0.000000
