Line,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
11240,625.0,46.7,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,-1.2,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,675.0,553.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,543.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,533.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,523.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,513.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,501.1,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,483.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,463.0,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,441.2,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,418.0,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,393.5,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,367.5,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,339.9,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,310.7,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,279.7,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,246.9,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,212.1,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,174.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,134.3,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,91.6,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,46.5,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,675.0,-1.2,729523.75,7168694.50,1000.00,3.00,1.00,0.00
11240,725.0,553.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,543.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,533.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,523.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,513.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,500.8,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,483.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,462.7,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,440.9,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,417.8,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,393.2,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,367.2,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,339.7,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,310.4,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,279.5,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,246.6,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,211.8,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,174.4,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,134.1,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,91.5,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,46.4,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,725.0,-1.3,729523.88,7168744.50,1000.00,3.00,1.00,0.00
11240,775.0,553.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,543.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,533.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,523.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,513.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,500.9,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,483.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,462.8,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,440.9,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,417.8,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,393.2,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,367.2,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,339.7,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,310.5,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,279.5,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,246.6,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,211.8,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,174.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,134.1,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,91.5,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,46.4,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,775.0,-1.3,729524.12,7168794.50,1000.00,3.00,1.00,0.00
11240,825.0,553.5,729524.25,7168844.50,1000.00,3.00,1.00,0.00
11240,825.0,543.5,729524.25,7168844.50,1000.00,3.00,1.00,0.00
