  Local_Location , East , North , Elevation , Conductivity(mS/m) , LogConductivity(mS/m)
     1025.0 ,    734930.4 ,   7171012.5 ,       436.6 ,               0.5000 ,              -0.3010
     1075.0 ,    734930.4 ,   7171062.5 ,       436.6 ,               0.5911 ,              -0.2283
     1125.0 ,    734930.5 ,   7171112.5 ,       436.6 ,               6.6667 ,               0.8239
     1175.0 ,    734930.6 ,   7171162.5 ,       436.7 ,               6.6667 ,               0.8239
     1225.0 ,    734930.6 ,   7171212.5 ,       436.5 ,               1.3043 ,               0.1154
     1275.0 ,    734930.6 ,   7171262.5 ,       438.3 ,               0.5000 ,              -0.3010
     1325.0 ,    734930.7 ,   7171312.5 ,       440.5 ,               0.5000 ,              -0.3010
     1375.0 ,    734930.8 ,   7171362.5 ,       440.7 ,              40.0000 ,               1.6021
     1425.0 ,    734930.8 ,   7171412.5 ,       440.6 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       440.8 ,              40.0000 ,               1.6021
     1525.0 ,    734930.9 ,   7171512.5 ,       439.9 ,              40.0000 ,               1.6021
     1575.0 ,    734931.0 ,   7171562.5 ,       437.5 ,              40.0000 ,               1.6021
     1625.0 ,    734931.0 ,   7171612.5 ,       436.6 ,              40.0000 ,               1.6021
     1675.0 ,    734931.1 ,   7171662.5 ,       435.2 ,              40.0000 ,               1.6021
     1725.0 ,    734931.1 ,   7171712.5 ,       432.9 ,              40.0000 ,               1.6021
     1775.0 ,    734931.2 ,   7171762.5 ,       432.6 ,              40.0000 ,               1.6021
     1825.0 ,    734931.2 ,   7171812.5 ,       434.7 ,              40.0000 ,               1.6021
     1875.0 ,    734931.3 ,   7171862.5 ,       436.7 ,               0.5000 ,              -0.3010
     1925.0 ,    734931.4 ,   7171912.5 ,       436.6 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       436.6 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       436.8 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       435.4 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       433.1 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       432.5 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       432.6 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       432.6 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       432.2 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       429.9 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       428.4 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       428.6 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       428.5 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       428.5 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       428.5 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       428.5 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       426.4 ,               0.5000 ,              -0.3010
     2775.0 ,    734932.2 ,   7172762.5 ,       424.4 ,               0.5000 ,              -0.3010
     2825.0 ,    734932.3 ,   7172812.5 ,       424.5 ,               0.5000 ,              -0.3010
     2875.0 ,    734932.4 ,   7172862.5 ,       424.5 ,               0.5000 ,              -0.3010
     2925.0 ,    734932.4 ,   7172912.5 ,       424.5 ,               0.5000 ,              -0.3010
     2975.0 ,    734932.5 ,   7172962.5 ,       424.5 ,               0.5000 ,              -0.3010
     3025.0 ,    734932.5 ,   7173012.5 ,       424.5 ,               0.5000 ,              -0.3010
     3075.0 ,    734932.6 ,   7173062.5 ,       424.5 ,               0.5000 ,              -0.3010
     3125.0 ,    734932.6 ,   7173112.5 ,       424.5 ,               0.5000 ,              -0.3010
     3175.0 ,    734932.7 ,   7173162.5 ,       424.5 ,               0.5430 ,              -0.2652
     3225.0 ,    734932.8 ,   7173212.5 ,       424.5 ,               0.5000 ,              -0.3010
       25.0 ,    734929.4 ,   7170012.5 ,       404.0 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       403.9 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       404.5 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       406.8 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       408.2 ,               0.5000 ,              -0.3010
      275.0 ,    734929.6 ,   7170262.5 ,       408.0 ,               0.5000 ,              -0.3010
      325.0 ,    734929.6 ,   7170312.5 ,       408.0 ,               0.5000 ,              -0.3010
      375.0 ,    734929.7 ,   7170362.5 ,       408.0 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       408.0 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       408.0 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       408.0 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       408.1 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       407.9 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       409.0 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       411.3 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       412.2 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       412.1 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       412.1 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       412.1 ,               0.5000 ,              -0.3010
      975.0 ,    734930.4 ,   7170962.5 ,       412.1 ,               0.5000 ,              -0.3010
     1025.0 ,    734930.4 ,   7171012.5 ,       412.1 ,               0.5000 ,              -0.3010
     1075.0 ,    734930.4 ,   7171062.5 ,       412.1 ,               0.5000 ,              -0.3010
     1125.0 ,    734930.5 ,   7171112.5 ,       412.1 ,               0.5000 ,              -0.3010
     1175.0 ,    734930.6 ,   7171162.5 ,       412.1 ,               0.5000 ,              -0.3010
     1225.0 ,    734930.6 ,   7171212.5 ,       411.9 ,               0.5000 ,              -0.3010
     1275.0 ,    734930.6 ,   7171262.5 ,       413.7 ,               0.5000 ,              -0.3010
     1325.0 ,    734930.7 ,   7171312.5 ,       416.0 ,               0.5000 ,              -0.3010
     1375.0 ,    734930.8 ,   7171362.5 ,       416.1 ,              40.0000 ,               1.6021
     1425.0 ,    734930.8 ,   7171412.5 ,       416.1 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       416.2 ,              40.0000 ,               1.6021
     1525.0 ,    734930.9 ,   7171512.5 ,       415.4 ,              40.0000 ,               1.6021
     1575.0 ,    734931.0 ,   7171562.5 ,       413.0 ,              40.0000 ,               1.6021
     1625.0 ,    734931.0 ,   7171612.5 ,       412.1 ,              40.0000 ,               1.6021
     1675.0 ,    734931.1 ,   7171662.5 ,       410.7 ,              40.0000 ,               1.6021
     1725.0 ,    734931.1 ,   7171712.5 ,       408.4 ,              40.0000 ,               1.6021
     1775.0 ,    734931.2 ,   7171762.5 ,       408.0 ,              40.0000 ,               1.6021
     1825.0 ,    734931.2 ,   7171812.5 ,       410.2 ,               5.2747 ,               0.7222
     1875.0 ,    734931.3 ,   7171862.5 ,       412.1 ,               0.5000 ,              -0.3010
     1925.0 ,    734931.4 ,   7171912.5 ,       412.0 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       412.0 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       412.2 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       410.9 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       408.6 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       407.9 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       408.0 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       408.1 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       407.7 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       405.4 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       403.8 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       404.0 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       404.0 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       404.0 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       404.0 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       404.0 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       401.8 ,               0.5000 ,              -0.3010
     2775.0 ,    734932.2 ,   7172762.5 ,       399.9 ,               0.5000 ,              -0.3010
     2825.0 ,    734932.3 ,   7172812.5 ,       400.0 ,               0.5000 ,              -0.3010
     2875.0 ,    734932.4 ,   7172862.5 ,       399.9 ,               0.5000 ,              -0.3010
     2925.0 ,    734932.4 ,   7172912.5 ,       399.9 ,               0.5000 ,              -0.3010
     2975.0 ,    734932.5 ,   7172962.5 ,       399.9 ,               0.5000 ,              -0.3010
     3025.0 ,    734932.5 ,   7173012.5 ,       399.9 ,               0.5000 ,              -0.3010
     3075.0 ,    734932.6 ,   7173062.5 ,       399.9 ,               0.5000 ,              -0.3010
     3125.0 ,    734932.6 ,   7173112.5 ,       399.9 ,               0.5000 ,              -0.3010
     3175.0 ,    734932.7 ,   7173162.5 ,       399.9 ,               0.5000 ,              -0.3010
     3225.0 ,    734932.8 ,   7173212.5 ,       399.9 ,               0.5000 ,              -0.3010
       25.0 ,    734929.4 ,   7170012.5 ,       378.0 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       377.9 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       378.5 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       380.8 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       382.2 ,               0.5000 ,              -0.3010
      275.0 ,    734929.6 ,   7170262.5 ,       382.0 ,               0.5000 ,              -0.3010
      325.0 ,    734929.6 ,   7170312.5 ,       382.0 ,               0.5000 ,              -0.3010
      375.0 ,    734929.7 ,   7170362.5 ,       382.0 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       382.0 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       382.0 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       382.0 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       382.1 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       381.9 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       383.0 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       385.3 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       386.2 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       386.0 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       386.1 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       386.1 ,               0.5000 ,              -0.3010
      975.0 ,    734930.4 ,   7170962.5 ,       386.1 ,               0.5000 ,              -0.3010
     1025.0 ,    734930.4 ,   7171012.5 ,       386.1 ,               0.5000 ,              -0.3010
     1075.0 ,    734930.4 ,   7171062.5 ,       386.1 ,               0.5000 ,              -0.3010
     1125.0 ,    734930.5 ,   7171112.5 ,       386.1 ,               0.5000 ,              -0.3010
     1175.0 ,    734930.6 ,   7171162.5 ,       386.1 ,               0.5000 ,              -0.3010
     1225.0 ,    734930.6 ,   7171212.5 ,       385.9 ,               0.5000 ,              -0.3010
     1275.0 ,    734930.6 ,   7171262.5 ,       387.7 ,               0.5000 ,              -0.3010
     1325.0 ,    734930.7 ,   7171312.5 ,       389.9 ,               0.5000 ,              -0.3010
     1375.0 ,    734930.8 ,   7171362.5 ,       390.1 ,               3.2558 ,               0.5127
     1425.0 ,    734930.8 ,   7171412.5 ,       390.1 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       390.2 ,              40.0000 ,               1.6021
     1525.0 ,    734930.9 ,   7171512.5 ,       389.4 ,              40.0000 ,               1.6021
     1575.0 ,    734931.0 ,   7171562.5 ,       387.0 ,              40.0000 ,               1.6021
     1625.0 ,    734931.0 ,   7171612.5 ,       386.1 ,              40.0000 ,               1.6021
     1675.0 ,    734931.1 ,   7171662.5 ,       384.7 ,              40.0000 ,               1.6021
     1725.0 ,    734931.1 ,   7171712.5 ,       382.4 ,              40.0000 ,               1.6021
     1775.0 ,    734931.2 ,   7171762.5 ,       382.0 ,              40.0000 ,               1.6021
     1825.0 ,    734931.2 ,   7171812.5 ,       384.2 ,               0.9877 ,              -0.0054
     1875.0 ,    734931.3 ,   7171862.5 ,       386.1 ,               0.5000 ,              -0.3010
     1925.0 ,    734931.4 ,   7171912.5 ,       386.0 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       386.0 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       386.2 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       384.9 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       382.5 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       381.9 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       382.0 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       382.1 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       381.7 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       379.4 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       377.8 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       378.0 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       378.0 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       378.0 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       378.0 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       377.9 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       375.8 ,               0.5000 ,              -0.3010
     2775.0 ,    734932.2 ,   7172762.5 ,       373.9 ,               0.5000 ,              -0.3010
     2825.0 ,    734932.3 ,   7172812.5 ,       374.0 ,               0.5000 ,              -0.3010
     2875.0 ,    734932.4 ,   7172862.5 ,       373.9 ,               0.5000 ,              -0.3010
     2925.0 ,    734932.4 ,   7172912.5 ,       373.9 ,               0.5000 ,              -0.3010
     2975.0 ,    734932.5 ,   7172962.5 ,       373.9 ,               0.5000 ,              -0.3010
     3025.0 ,    734932.5 ,   7173012.5 ,       373.9 ,               0.5000 ,              -0.3010
     3075.0 ,    734932.6 ,   7173062.5 ,       373.9 ,               0.5000 ,              -0.3010
     3125.0 ,    734932.6 ,   7173112.5 ,       373.9 ,               0.5000 ,              -0.3010
     3175.0 ,    734932.7 ,   7173162.5 ,       373.9 ,               0.5000 ,              -0.3010
     3225.0 ,    734932.8 ,   7173212.5 ,       373.9 ,               0.5000 ,              -0.3010
       25.0 ,    734929.4 ,   7170012.5 ,       350.4 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       350.3 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       350.9 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       353.3 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       354.6 ,               0.5000 ,              -0.3010
      275.0 ,    734929.6 ,   7170262.5 ,       354.4 ,               0.5000 ,              -0.3010
      325.0 ,    734929.6 ,   7170312.5 ,       354.5 ,               0.5000 ,              -0.3010
      375.0 ,    734929.7 ,   7170362.5 ,       354.5 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       354.5 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       354.5 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       354.5 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       354.5 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       354.3 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       355.4 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       357.8 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       358.6 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       358.5 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       358.5 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       358.5 ,               0.5000 ,              -0.3010
      975.0 ,    734930.4 ,   7170962.5 ,       358.5 ,               0.5000 ,              -0.3010
     1025.0 ,    734930.4 ,   7171012.5 ,       358.5 ,               0.5000 ,              -0.3010
     1075.0 ,    734930.4 ,   7171062.5 ,       358.5 ,               0.5000 ,              -0.3010
     1125.0 ,    734930.5 ,   7171112.5 ,       358.5 ,               0.5000 ,              -0.3010
     1175.0 ,    734930.6 ,   7171162.5 ,       358.5 ,               0.5000 ,              -0.3010
     1225.0 ,    734930.6 ,   7171212.5 ,       358.4 ,               0.5000 ,              -0.3010
     1275.0 ,    734930.6 ,   7171262.5 ,       360.2 ,               0.5000 ,              -0.3010
     1325.0 ,    734930.7 ,   7171312.5 ,       362.4 ,               0.5000 ,              -0.3010
     1375.0 ,    734930.8 ,   7171362.5 ,       362.6 ,               0.9877 ,              -0.0054
     1425.0 ,    734930.8 ,   7171412.5 ,       362.5 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       362.7 ,              40.0000 ,               1.6021
     1525.0 ,    734930.9 ,   7171512.5 ,       361.8 ,              40.0000 ,               1.6021
     1575.0 ,    734931.0 ,   7171562.5 ,       359.4 ,              40.0000 ,               1.6021
     1625.0 ,    734931.0 ,   7171612.5 ,       358.5 ,              40.0000 ,               1.6021
     1675.0 ,    734931.1 ,   7171662.5 ,       357.1 ,              40.0000 ,               1.6021
     1725.0 ,    734931.1 ,   7171712.5 ,       354.8 ,              40.0000 ,               1.6021
     1775.0 ,    734931.2 ,   7171762.5 ,       354.4 ,              40.0000 ,               1.6021
     1825.0 ,    734931.2 ,   7171812.5 ,       356.6 ,               0.6342 ,              -0.1978
     1875.0 ,    734931.3 ,   7171862.5 ,       358.6 ,               0.5000 ,              -0.3010
     1925.0 ,    734931.4 ,   7171912.5 ,       358.5 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       358.5 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       358.7 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       357.3 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       355.0 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       354.4 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       354.5 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       354.5 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       354.1 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       351.8 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       350.2 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       350.5 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       350.4 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       350.4 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       350.4 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       350.4 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       348.3 ,               0.5000 ,              -0.3010
     2775.0 ,    734932.2 ,   7172762.5 ,       346.3 ,               0.5000 ,              -0.3010
     2825.0 ,    734932.3 ,   7172812.5 ,       346.4 ,               0.5000 ,              -0.3010
     2875.0 ,    734932.4 ,   7172862.5 ,       346.4 ,               0.5000 ,              -0.3010
     2925.0 ,    734932.4 ,   7172912.5 ,       346.4 ,               0.5000 ,              -0.3010
     2975.0 ,    734932.5 ,   7172962.5 ,       346.4 ,               0.5000 ,              -0.3010
     3025.0 ,    734932.5 ,   7173012.5 ,       346.4 ,               0.5000 ,              -0.3010
     3075.0 ,    734932.6 ,   7173062.5 ,       346.4 ,               0.5000 ,              -0.3010
     3125.0 ,    734932.6 ,   7173112.5 ,       346.4 ,               0.5000 ,              -0.3010
     3175.0 ,    734932.7 ,   7173162.5 ,       346.4 ,               0.5000 ,              -0.3010
     3225.0 ,    734932.8 ,   7173212.5 ,       346.4 ,               0.5000 ,              -0.3010
       25.0 ,    734929.4 ,   7170012.5 ,       321.2 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       321.1 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       321.7 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       324.0 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       325.4 ,               0.5000 ,              -0.3010
      275.0 ,    734929.6 ,   7170262.5 ,       325.2 ,               0.5000 ,              -0.3010
      325.0 ,    734929.6 ,   7170312.5 ,       325.2 ,               0.5000 ,              -0.3010
      375.0 ,    734929.7 ,   7170362.5 ,       325.2 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       325.2 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       325.2 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       325.2 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       325.3 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       325.1 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       326.2 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       328.5 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       329.4 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       329.3 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       329.3 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       329.3 ,               0.5000 ,              -0.3010
      975.0 ,    734930.4 ,   7170962.5 ,       329.3 ,               0.5000 ,              -0.3010
     1025.0 ,    734930.4 ,   7171012.5 ,       329.3 ,               0.5000 ,              -0.3010
     1075.0 ,    734930.4 ,   7171062.5 ,       329.3 ,               0.5000 ,              -0.3010
     1125.0 ,    734930.5 ,   7171112.5 ,       329.3 ,               0.5000 ,              -0.3010
     1175.0 ,    734930.6 ,   7171162.5 ,       329.3 ,               0.5000 ,              -0.3010
     1225.0 ,    734930.6 ,   7171212.5 ,       329.1 ,               0.5000 ,              -0.3010
     1275.0 ,    734930.6 ,   7171262.5 ,       330.9 ,               0.5000 ,              -0.3010
     1325.0 ,    734930.7 ,   7171312.5 ,       333.2 ,               0.5000 ,              -0.3010
     1375.0 ,    734930.8 ,   7171362.5 ,       333.3 ,               0.6787 ,              -0.1683
     1425.0 ,    734930.8 ,   7171412.5 ,       333.3 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       333.4 ,              40.0000 ,               1.6021
     1525.0 ,    734930.9 ,   7171512.5 ,       332.6 ,              40.0000 ,               1.6021
     1575.0 ,    734931.0 ,   7171562.5 ,       330.2 ,              40.0000 ,               1.6021
     1625.0 ,    734931.0 ,   7171612.5 ,       329.3 ,              40.0000 ,               1.6021
     1675.0 ,    734931.1 ,   7171662.5 ,       327.9 ,              40.0000 ,               1.6021
     1725.0 ,    734931.1 ,   7171712.5 ,       325.6 ,              40.0000 ,               1.6021
     1775.0 ,    734931.2 ,   7171762.5 ,       325.2 ,               1.9277 ,               0.2850
     1825.0 ,    734931.2 ,   7171812.5 ,       327.4 ,               0.5000 ,              -0.3010
     1875.0 ,    734931.3 ,   7171862.5 ,       329.3 ,               0.5000 ,              -0.3010
     1925.0 ,    734931.4 ,   7171912.5 ,       329.3 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       329.2 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       329.4 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       328.1 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       325.8 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       325.2 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       325.2 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       325.3 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       324.9 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       322.6 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       321.0 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       321.2 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       321.2 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       321.2 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       321.2 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       321.2 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       319.1 ,               0.5000 ,              -0.3010
     2775.0 ,    734932.2 ,   7172762.5 ,       317.1 ,               0.5000 ,              -0.3010
     2825.0 ,    734932.3 ,   7172812.5 ,       317.2 ,               0.5000 ,              -0.3010
     2875.0 ,    734932.4 ,   7172862.5 ,       317.1 ,               0.5000 ,              -0.3010
     2925.0 ,    734932.4 ,   7172912.5 ,       317.2 ,               0.5000 ,              -0.3010
