  Local_Location , East , North , Elevation , Conductivity(mS/m) , LogConductivity(mS/m)
     5287.5 ,    478997.6 ,   6201294.5 ,         8.9 ,             999.9999 ,               3.0000
     5312.5 ,    478997.6 ,   6201319.5 ,         8.9 ,             999.9999 ,               3.0000
     5337.5 ,    478997.6 ,   6201344.5 ,         8.9 ,             999.9999 ,               3.0000
     5362.5 ,    478997.6 ,   6201369.5 ,         9.1 ,             999.9999 ,               3.0000
     5387.5 ,    478997.6 ,   6201394.5 ,         9.4 ,             999.9999 ,               3.0000
     5412.5 ,    478997.6 ,   6201419.5 ,         9.8 ,             999.9999 ,               3.0000
     5437.5 ,    478997.6 ,   6201444.5 ,        10.3 ,             999.9999 ,               3.0000
     5462.5 ,    478997.6 ,   6201469.5 ,        11.0 ,             999.9999 ,               3.0000
     5487.5 ,    478997.6 ,   6201494.5 ,        11.6 ,             999.9999 ,               3.0000
     5512.5 ,    478997.6 ,   6201519.5 ,        12.2 ,             769.2307 ,               2.8861
     5537.5 ,    478997.6 ,   6201544.5 ,        12.5 ,             769.2307 ,               2.8861
     5562.5 ,    478997.6 ,   6201569.5 ,        12.2 ,             769.2307 ,               2.8861
     5587.5 ,    478997.6 ,   6201594.5 ,        11.6 ,            1000.0000 ,               3.0000
     5612.5 ,    478997.6 ,   6201619.5 ,        10.6 ,             999.9999 ,               3.0000
     5637.5 ,    478997.6 ,   6201644.5 ,         9.7 ,             999.9999 ,               3.0000
     5662.5 ,    478997.6 ,   6201669.5 ,         8.9 ,            1000.0000 ,               3.0000
     5687.5 ,    478997.6 ,   6201694.5 ,         8.4 ,             999.9999 ,               3.0000
     5712.5 ,    478997.6 ,   6201719.5 ,         8.0 ,             999.9999 ,               3.0000
     5737.5 ,    478997.6 ,   6201744.5 ,         7.9 ,             999.9999 ,               3.0000
     5762.5 ,    478997.6 ,   6201769.5 ,         7.9 ,             999.9999 ,               3.0000
     5787.5 ,    478997.6 ,   6201794.5 ,         7.9 ,             999.9999 ,               3.0000
     5812.5 ,    478997.6 ,   6201819.5 ,         7.9 ,             999.9999 ,               3.0000
     5837.5 ,    478997.6 ,   6201844.5 ,         7.9 ,             999.9999 ,               3.0000
     5862.5 ,    478997.6 ,   6201869.5 ,         7.9 ,             999.9999 ,               3.0000
     5887.5 ,    478997.6 ,   6201894.5 ,         7.9 ,             999.9999 ,               3.0000
     5912.5 ,    478997.6 ,   6201919.5 ,         7.9 ,             999.9999 ,               3.0000
     5937.5 ,    478997.6 ,   6201944.5 ,         7.9 ,             999.9999 ,               3.0000
     5962.5 ,    478997.6 ,   6201969.5 ,         7.9 ,             999.9999 ,               3.0000
     5987.5 ,    478997.6 ,   6201994.5 ,         8.0 ,             999.9999 ,               3.0000
     6012.5 ,    478997.6 ,   6202019.5 ,         8.3 ,             999.9999 ,               3.0000
     6037.5 ,    478997.6 ,   6202044.5 ,         8.7 ,             999.9999 ,               3.0000
     6062.5 ,    478997.6 ,   6202069.5 ,         9.2 ,             999.9999 ,               3.0000
     6087.5 ,    478997.6 ,   6202094.5 ,         9.8 ,             999.9999 ,               3.0000
     6112.5 ,    478997.6 ,   6202119.5 ,        10.4 ,             999.9999 ,               3.0000
     6137.5 ,    478997.6 ,   6202144.5 ,        10.9 ,             999.9999 ,               3.0000
     6162.5 ,    478997.6 ,   6202169.5 ,        11.2 ,             999.9999 ,               3.0000
     6187.5 ,    478997.6 ,   6202194.5 ,        11.1 ,             999.9999 ,               3.0000
     6212.5 ,    478997.6 ,   6202219.5 ,        10.7 ,            1000.0000 ,               3.0000
     6237.5 ,    478997.6 ,   6202244.5 ,        10.3 ,             999.9999 ,               3.0000
     6262.5 ,    478997.6 ,   6202269.5 ,        10.0 ,             999.9999 ,               3.0000
     6287.5 ,    478997.6 ,   6202294.5 ,         9.9 ,             999.9999 ,               3.0000
     6312.5 ,    478997.6 ,   6202319.5 ,        10.0 ,             999.9999 ,               3.0000
     6337.5 ,    478997.6 ,   6202344.5 ,        10.2 ,             999.9999 ,               3.0000
     6362.5 ,    478997.6 ,   6202369.5 ,        10.5 ,             999.9999 ,               3.0000
     6387.5 ,    478997.6 ,   6202394.5 ,        10.8 ,            1000.0000 ,               3.0000
     6412.5 ,    478997.6 ,   6202419.5 ,        11.1 ,             999.9999 ,               3.0000
     6437.5 ,    478997.6 ,   6202444.5 ,        11.4 ,             999.9999 ,               3.0000
     6462.5 ,    478997.6 ,   6202469.5 ,        11.7 ,             999.9999 ,               3.0000
     6487.5 ,    478997.6 ,   6202494.5 ,        12.1 ,             999.9999 ,               3.0000
     6512.5 ,    478997.6 ,   6202519.5 ,        12.4 ,             999.9999 ,               3.0000
     6537.5 ,    478997.6 ,   6202544.5 ,        12.7 ,            1000.0000 ,               3.0000
     6562.5 ,    478997.6 ,   6202569.5 ,        13.0 ,             769.2307 ,               2.8861
     6587.5 ,    478997.6 ,   6202594.5 ,        13.3 ,             769.2307 ,               2.8861
     6612.5 ,    478997.6 ,   6202619.5 ,        13.6 ,             769.2307 ,               2.8861
     6637.5 ,    478997.6 ,   6202644.5 ,        13.9 ,             624.9999 ,               2.7959
     6662.5 ,    478997.6 ,   6202669.5 ,        14.3 ,             624.9999 ,               2.7959
     6687.5 ,    478997.6 ,   6202694.5 ,        14.7 ,             624.9999 ,               2.7959
     6712.5 ,    478997.6 ,   6202719.5 ,        15.1 ,             526.3157 ,               2.7212
     6737.5 ,    478997.6 ,   6202744.5 ,        15.7 ,             526.3157 ,               2.7212
     6762.5 ,    478997.6 ,   6202769.5 ,        16.5 ,             441.8604 ,               2.6453
     6787.5 ,    478997.6 ,   6202794.5 ,        17.4 ,             400.0001 ,               2.6021
     6812.5 ,    478997.6 ,   6202819.5 ,        18.6 ,             357.1429 ,               2.5528
     6837.5 ,    478997.6 ,   6202844.5 ,        19.7 ,             300.0000 ,               2.4771
     6862.5 ,    478997.6 ,   6202869.5 ,        20.7 ,             294.1176 ,               2.4685
     6887.5 ,    478997.6 ,   6202894.5 ,        21.5 ,             270.2703 ,               2.4318
     6912.5 ,    478997.6 ,   6202919.5 ,        22.0 ,             243.2432 ,               2.3860
     6937.5 ,    478997.6 ,   6202944.5 ,        22.1 ,             238.0952 ,               2.3768
     6962.5 ,    478997.6 ,   6202969.5 ,        21.8 ,             238.0952 ,               2.3768
     6987.5 ,    478997.6 ,   6202994.5 ,        21.0 ,             250.0000 ,               2.3979
     7012.5 ,    478997.6 ,   6203019.5 ,        19.8 ,             270.2703 ,               2.4318
     7037.5 ,    478997.6 ,   6203044.5 ,        18.5 ,             294.1176 ,               2.4685
     7062.5 ,    478997.6 ,   6203069.5 ,        17.4 ,             322.5807 ,               2.5086
     7087.5 ,    478997.6 ,   6203094.5 ,        16.7 ,             357.1429 ,               2.5528
     7112.5 ,    478997.6 ,   6203119.5 ,        16.4 ,             357.1429 ,               2.5528
     7137.5 ,    478997.6 ,   6203144.5 ,        16.7 ,             357.1429 ,               2.5528
     7162.5 ,    478997.6 ,   6203169.5 ,        17.5 ,             322.5807 ,               2.5086
     7187.5 ,    478997.6 ,   6203194.5 ,        18.8 ,             294.1176 ,               2.4685
     7212.5 ,    478997.6 ,   6203219.5 ,        20.1 ,             250.0000 ,               2.3979
     7237.5 ,    478997.6 ,   6203244.5 ,        21.2 ,             232.5581 ,               2.3665
     7262.5 ,    478997.6 ,   6203269.5 ,        21.6 ,             232.5581 ,               2.3665
     7287.5 ,    478997.6 ,   6203294.5 ,        21.3 ,             192.3077 ,               2.2840
     7312.5 ,    478997.6 ,   6203319.5 ,        20.3 ,             166.6667 ,               2.2218
     7337.5 ,    478997.6 ,   6203344.5 ,        19.0 ,             153.8462 ,               2.1871
     7362.5 ,    478997.6 ,   6203369.5 ,        17.7 ,             157.8947 ,               2.1984
     7387.5 ,    478997.6 ,   6203394.5 ,        16.7 ,             172.4138 ,               2.2366
     7412.5 ,    478997.6 ,   6203419.5 ,        15.9 ,             204.0816 ,               2.3098
     7437.5 ,    478997.6 ,   6203444.5 ,        15.5 ,             192.3077 ,               2.2840
     7462.5 ,    478997.6 ,   6203469.5 ,        15.4 ,             192.3077 ,               2.2840
     7487.5 ,    478997.6 ,   6203494.5 ,        15.6 ,             192.3077 ,               2.2840
     7512.5 ,    478997.6 ,   6203519.5 ,        15.9 ,             156.2500 ,               2.1938
     7537.5 ,    478997.6 ,   6203544.5 ,        16.3 ,             181.8182 ,               2.2596
     7562.5 ,    478997.6 ,   6203569.5 ,        16.6 ,             181.8182 ,               2.2596
     7587.5 ,    478997.6 ,   6203594.5 ,        16.9 ,             166.6667 ,               2.2218
     7612.5 ,    478997.6 ,   6203619.5 ,        17.2 ,             172.4138 ,               2.2366
     7637.5 ,    478997.6 ,   6203644.5 ,        17.6 ,             181.8182 ,               2.2596
     7662.5 ,    478997.6 ,   6203669.5 ,        18.1 ,             169.6429 ,               2.2295
     7687.5 ,    478997.6 ,   6203694.5 ,        18.5 ,             172.4138 ,               2.2366
     7712.5 ,    478997.6 ,   6203719.5 ,        18.8 ,             157.8947 ,               2.1984
     7737.5 ,    478997.6 ,   6203744.5 ,        19.1 ,             142.8571 ,               2.1549
     7762.5 ,    478997.6 ,   6203769.5 ,        19.4 ,             163.9344 ,               2.2147
     7787.5 ,    478997.6 ,   6203794.5 ,        19.8 ,             163.9344 ,               2.2147
     7812.5 ,    478997.6 ,   6203819.5 ,        20.1 ,             136.9863 ,               2.1367
     7837.5 ,    478997.6 ,   6203844.5 ,        20.6 ,             136.9863 ,               2.1367
     7862.5 ,    478997.6 ,   6203869.5 ,        21.0 ,             125.0000 ,               2.0969
     7887.5 ,    478997.6 ,   6203894.5 ,        21.5 ,             117.6471 ,               2.0706
     7912.5 ,    478997.6 ,   6203919.5 ,        21.9 ,             100.0000 ,               2.0000
     7937.5 ,    478997.6 ,   6203944.5 ,        22.2 ,              97.0874 ,               1.9872
     7962.5 ,    478997.6 ,   6203969.5 ,        22.5 ,              97.0874 ,               1.9872
     7987.5 ,    478997.6 ,   6203994.5 ,        23.0 ,              89.2857 ,               1.9508
     8012.5 ,    478997.6 ,   6204019.5 ,        23.4 ,              89.2857 ,               1.9508
     8037.5 ,    478997.6 ,   6204044.5 ,        23.7 ,              82.6446 ,               1.9172
     8062.5 ,    478997.6 ,   6204069.5 ,        23.7 ,              82.6446 ,               1.9172
     8087.5 ,    478997.6 ,   6204094.5 ,        23.4 ,              82.6446 ,               1.9172
     8112.5 ,    478997.6 ,   6204119.5 ,        22.8 ,              85.8369 ,               1.9337
     8137.5 ,    478997.6 ,   6204144.5 ,        22.1 ,              83.3333 ,               1.9208
     8162.5 ,    478997.6 ,   6204169.5 ,        21.5 ,              89.2857 ,               1.9508
     8187.5 ,    478997.6 ,   6204194.5 ,        21.2 ,              89.2857 ,               1.9508
     8212.5 ,    478997.6 ,   6204219.5 ,        21.1 ,              89.2857 ,               1.9508
     8237.5 ,    478997.5 ,   6204244.5 ,        21.2 ,              89.2857 ,               1.9508
     8262.5 ,    478997.5 ,   6204269.5 ,        21.5 ,              89.2857 ,               1.9508
     8287.5 ,    478997.5 ,   6204294.5 ,        22.0 ,              97.0874 ,               1.9872
     8312.5 ,    478997.5 ,   6204319.5 ,        22.5 ,              89.2857 ,               1.9508
     8337.5 ,    478997.5 ,   6204344.5 ,        23.0 ,              85.8369 ,               1.9337
     8362.5 ,    478997.5 ,   6204369.5 ,        23.4 ,              89.2857 ,               1.9508
     8387.5 ,    478997.5 ,   6204394.5 ,        23.7 ,              89.2857 ,               1.9508
     8412.5 ,    478997.5 ,   6204419.5 ,        23.8 ,              89.2857 ,               1.9508
     8437.5 ,    478997.5 ,   6204444.5 ,        23.7 ,              89.2857 ,               1.9508
     8462.5 ,    478997.5 ,   6204469.5 ,        23.5 ,              89.2857 ,               1.9508
     8487.5 ,    478997.5 ,   6204494.5 ,        23.3 ,              97.0874 ,               1.9872
     8512.5 ,    478997.5 ,   6204519.5 ,        23.1 ,              97.0874 ,               1.9872
     8537.5 ,    478997.5 ,   6204544.5 ,        23.0 ,              97.0874 ,               1.9872
     8562.5 ,    478997.5 ,   6204569.5 ,        23.0 ,              97.0874 ,               1.9872
     8587.5 ,    478997.5 ,   6204594.5 ,        23.0 ,              97.0874 ,               1.9872
     8612.5 ,    478997.5 ,   6204619.5 ,        23.2 ,              97.0874 ,               1.9872
     8637.5 ,    478997.5 ,   6204644.5 ,        23.4 ,              97.0874 ,               1.9872
     8662.5 ,    478997.5 ,   6204669.5 ,        23.8 ,              97.0874 ,               1.9872
     8687.5 ,    478997.5 ,   6204694.5 ,        24.4 ,              89.2857 ,               1.9508
     8712.5 ,    478997.5 ,   6204719.5 ,        25.0 ,              89.2857 ,               1.9508
     8737.5 ,    478997.5 ,   6204744.5 ,        25.6 ,              82.6446 ,               1.9172
     8762.5 ,    478997.5 ,   6204769.5 ,        26.2 ,              76.9231 ,               1.8861
     8787.5 ,    478997.5 ,   6204794.5 ,        26.6 ,              76.9231 ,               1.8861
     8812.5 ,    478997.5 ,   6204819.5 ,        26.8 ,              76.9231 ,               1.8861
     8837.5 ,    478997.5 ,   6204844.5 ,        26.7 ,              76.9231 ,               1.8861
     8862.5 ,    478997.5 ,   6204869.5 ,        26.2 ,              76.9231 ,               1.8861
     8887.5 ,    478997.5 ,   6204894.5 ,        25.5 ,              76.9231 ,               1.8861
     8912.5 ,    478997.5 ,   6204919.5 ,        24.9 ,              76.9231 ,               1.8861
     8937.5 ,    478997.5 ,   6204944.5 ,        24.4 ,              82.6446 ,               1.9172
     8962.5 ,    478997.5 ,   6204969.5 ,        24.2 ,              82.6446 ,               1.9172
     8987.5 ,    478997.5 ,   6204994.5 ,        24.3 ,              82.6446 ,               1.9172
     9012.5 ,    478997.5 ,   6205019.5 ,        24.5 ,              85.8369 ,               1.9337
     9037.5 ,    478997.5 ,   6205044.5 ,        24.9 ,              82.6446 ,               1.9172
     9062.5 ,    478997.5 ,   6205069.5 ,        25.4 ,              82.6446 ,               1.9172
     9087.5 ,    478997.5 ,   6205094.5 ,        25.9 ,              83.3333 ,               1.9208
     9112.5 ,    478997.5 ,   6205119.5 ,        26.4 ,              82.6446 ,               1.9172
     9137.5 ,    478997.5 ,   6205144.5 ,        26.8 ,              82.6446 ,               1.9172
     9162.5 ,    478997.5 ,   6205169.5 ,        27.0 ,              76.9231 ,               1.8861
     9187.5 ,    478997.5 ,   6205194.5 ,        27.0 ,              83.3333 ,               1.9208
     9212.5 ,    478997.5 ,   6205219.5 ,        26.7 ,              82.6446 ,               1.9172
     9237.5 ,    478997.5 ,   6205244.5 ,        26.3 ,              82.6446 ,               1.9172
     9262.5 ,    478997.5 ,   6205269.5 ,        25.9 ,              89.2857 ,               1.9508
     9287.5 ,    478997.5 ,   6205294.5 ,        25.5 ,              89.2857 ,               1.9508
     9312.5 ,    478997.5 ,   6205319.5 ,        25.1 ,              82.6446 ,               1.9172
     9337.5 ,    478997.5 ,   6205344.5 ,        24.7 ,              89.2857 ,               1.9508
     9362.5 ,    478997.5 ,   6205369.5 ,        24.4 ,              89.2857 ,               1.9508
     9387.5 ,    478997.5 ,   6205394.5 ,        24.2 ,              89.2857 ,               1.9508
     9412.5 ,    478997.5 ,   6205419.5 ,        24.2 ,              89.2857 ,               1.9508
     9437.5 ,    478997.5 ,   6205444.5 ,        24.3 ,              89.2857 ,               1.9508
     9462.5 ,    478997.5 ,   6205469.5 ,        24.6 ,              82.6446 ,               1.9172
     9487.5 ,    478997.5 ,   6205494.5 ,        24.9 ,              76.9231 ,               1.8861
     9512.5 ,    478997.5 ,   6205519.5 ,        25.0 ,              82.6446 ,               1.9172
     9537.5 ,    478997.5 ,   6205544.5 ,        25.1 ,              82.6446 ,               1.9172
     9562.5 ,    478997.5 ,   6205569.5 ,        25.1 ,              82.6446 ,               1.9172
     9587.5 ,    478997.5 ,   6205594.5 ,        25.1 ,              82.6446 ,               1.9172
     9612.5 ,    478997.5 ,   6205619.5 ,        25.3 ,              82.6446 ,               1.9172
     9637.5 ,    478997.5 ,   6205644.5 ,        25.6 ,              82.6446 ,               1.9172
     9662.5 ,    478997.5 ,   6205669.5 ,        26.1 ,              82.6446 ,               1.9172
     9687.5 ,    478997.5 ,   6205694.5 ,        26.6 ,              82.6446 ,               1.9172
     9712.5 ,    478997.5 ,   6205719.5 ,        27.2 ,              76.9231 ,               1.8861
     9737.5 ,    478997.5 ,   6205744.5 ,        27.8 ,              82.6446 ,               1.9172
     9762.5 ,    478997.5 ,   6205769.5 ,        28.4 ,              76.9231 ,               1.8861
     9787.5 ,    478997.5 ,   6205794.5 ,        29.0 ,              76.9231 ,               1.8861
     9812.5 ,    478997.5 ,   6205819.5 ,        29.5 ,              76.9231 ,               1.8861
     9837.5 ,    478997.5 ,   6205844.5 ,        29.9 ,              76.9231 ,               1.8861
     9862.5 ,    478997.5 ,   6205869.5 ,        30.1 ,              81.9672 ,               1.9136
     9887.5 ,    478997.5 ,   6205894.5 ,        30.2 ,              81.9672 ,               1.9136
     9912.5 ,    478997.5 ,   6205919.5 ,        30.1 ,              76.9231 ,               1.8861
     9937.5 ,    478997.5 ,   6205944.5 ,        29.9 ,              82.6446 ,               1.9172
     9962.5 ,    478997.5 ,   6205969.5 ,        29.6 ,              82.6446 ,               1.9172
     9987.5 ,    478997.5 ,   6205994.5 ,        29.3 ,              82.6446 ,               1.9172
    10012.5 ,    478997.5 ,   6206019.5 ,        29.1 ,              82.6446 ,               1.9172
    10037.5 ,    478997.5 ,   6206044.5 ,        29.1 ,              89.2857 ,               1.9508
    10062.5 ,    478997.5 ,   6206069.5 ,        29.1 ,              89.2857 ,               1.9508
    10087.5 ,    478997.5 ,   6206094.5 ,        29.3 ,              89.2857 ,               1.9508
    10112.5 ,    478997.5 ,   6206119.5 ,        29.7 ,              89.2857 ,               1.9508
    10137.5 ,    478997.5 ,   6206144.5 ,        30.3 ,              85.8369 ,               1.9337
    10162.5 ,    478997.5 ,   6206169.5 ,        31.1 ,              76.9231 ,               1.8861
    10187.5 ,    478997.5 ,   6206194.5 ,        32.1 ,              81.9672 ,               1.9136
    10212.5 ,    478997.5 ,   6206219.5 ,        33.0 ,              87.7193 ,               1.9431
    10237.5 ,    478997.5 ,   6206244.5 ,        33.7 ,              87.7193 ,               1.9431
    10262.5 ,    478997.5 ,   6206269.5 ,        34.1 ,              89.1089 ,               1.9499
    10287.5 ,    478997.5 ,   6206294.5 ,        34.0 ,              89.1089 ,               1.9499
    10312.5 ,    478997.5 ,   6206319.5 ,        33.5 ,              87.7193 ,               1.9431
    10337.5 ,    478997.5 ,   6206344.5 ,        32.8 ,              87.7193 ,               1.9431
    10362.5 ,    478997.5 ,   6206369.5 ,        32.0 ,              79.3651 ,               1.8996
    10387.5 ,    478997.5 ,   6206394.5 ,        31.4 ,              76.9231 ,               1.8861
    10412.5 ,    478997.5 ,   6206419.5 ,        31.2 ,              76.9231 ,               1.8861
    10437.5 ,    478997.5 ,   6206444.5 ,        31.2 ,              76.9231 ,               1.8861
    10462.5 ,    478997.5 ,   6206469.5 ,        31.5 ,              76.9231 ,               1.8861
    10487.5 ,    478997.5 ,   6206494.5 ,        31.9 ,              76.9231 ,               1.8861
    10512.5 ,    478997.5 ,   6206519.5 ,        32.3 ,              81.9672 ,               1.9136
    10537.5 ,    478997.5 ,   6206544.5 ,        32.6 ,              81.9672 ,               1.9136
    10562.5 ,    478997.5 ,   6206569.5 ,        32.9 ,              81.9672 ,               1.9136
    10587.5 ,    478997.5 ,   6206594.5 ,        32.9 ,              81.9672 ,               1.9136
    10612.5 ,    478997.5 ,   6206619.5 ,        32.7 ,              81.9672 ,               1.9136
    10637.5 ,    478997.5 ,   6206644.5 ,        32.4 ,              81.9672 ,               1.9136
    10662.5 ,    478997.5 ,   6206669.5 ,        32.2 ,              81.9672 ,               1.9136
    10687.5 ,    478997.5 ,   6206694.5 ,        32.2 ,              76.9231 ,               1.8861
    10712.5 ,    478997.5 ,   6206719.5 ,        32.2 ,              76.9231 ,               1.8861
    10737.5 ,    478997.5 ,   6206744.5 ,        32.4 ,              76.9231 ,               1.8861
    10762.5 ,    478997.5 ,   6206769.5 ,        32.7 ,              76.9231 ,               1.8861
    10787.5 ,    478997.5 ,   6206794.5 ,        32.9 ,              76.9231 ,               1.8861
    10812.5 ,    478997.5 ,   6206819.5 ,        32.9 ,              76.9231 ,               1.8861
    10837.5 ,    478997.5 ,   6206844.5 ,        32.6 ,              76.9231 ,               1.8861
    10862.5 ,    478997.5 ,   6206869.5 ,        32.1 ,              76.9231 ,               1.8861
    10887.5 ,    478997.5 ,   6206894.5 ,        31.6 ,              82.6446 ,               1.9172
    10912.5 ,    478997.5 ,   6206919.5 ,        31.2 ,              82.6446 ,               1.9172
    10937.5 ,    478997.5 ,   6206944.5 ,        30.7 ,              89.2857 ,               1.9508
    10962.5 ,    478997.5 ,   6206969.5 ,        30.4 ,              89.2857 ,               1.9508
    10987.5 ,    478997.5 ,   6206994.5 ,        30.3 ,              97.0874 ,               1.9872
    11012.5 ,    478997.5 ,   6207019.5 ,        30.4 ,              97.0874 ,               1.9872
    11037.5 ,    478997.5 ,   6207044.5 ,        30.6 ,              97.0874 ,               1.9872
    11062.5 ,    478997.5 ,   6207069.5 ,        31.0 ,              89.2857 ,               1.9508
    11087.5 ,    478997.5 ,   6207094.5 ,        31.4 ,              89.2857 ,               1.9508
    11112.5 ,    478997.5 ,   6207119.5 ,        31.9 ,              89.2857 ,               1.9508
    11137.5 ,    478997.4 ,   6207144.5 ,        32.2 ,              88.4956 ,               1.9469
    11162.5 ,    478997.4 ,   6207169.5 ,        32.5 ,              88.4956 ,               1.9469
    11187.5 ,    478997.4 ,   6207194.5 ,        32.7 ,              88.4956 ,               1.9469
    11212.5 ,    478997.4 ,   6207219.5 ,        32.7 ,              88.4956 ,               1.9469
    11237.5 ,    478997.4 ,   6207244.5 ,        32.5 ,              88.4956 ,               1.9469
    11262.5 ,    478997.4 ,   6207269.5 ,        32.3 ,              91.7431 ,               1.9626
    11287.5 ,    478997.4 ,   6207294.5 ,        32.2 ,              95.2381 ,               1.9788
    11312.5 ,    478997.4 ,   6207319.5 ,        32.2 ,              95.2381 ,               1.9788
    11337.5 ,    478997.4 ,   6207344.5 ,        32.2 ,              95.2381 ,               1.9788
    11362.5 ,    478997.4 ,   6207369.5 ,        32.1 ,              95.2381 ,               1.9788
    11387.5 ,    478997.4 ,   6207394.5 ,        32.0 ,              90.0000 ,               1.9542
    11412.5 ,    478997.4 ,   6207419.5 ,        31.7 ,              96.1538 ,               1.9830
    11437.5 ,    478997.4 ,   6207444.5 ,        31.5 ,              96.1538 ,               1.9830
    11462.5 ,    478997.4 ,   6207469.5 ,        31.2 ,              89.2857 ,               1.9508
    11487.5 ,    478997.4 ,   6207494.5 ,        31.1 ,              89.2857 ,               1.9508
    11512.5 ,    478997.4 ,   6207519.5 ,        31.1 ,              89.2857 ,               1.9508
    11537.5 ,    478997.4 ,   6207544.5 ,        31.2 ,              89.2857 ,               1.9508
    11562.5 ,    478997.4 ,   6207569.5 ,        31.5 ,              89.2857 ,               1.9508
    11587.5 ,    478997.4 ,   6207594.5 ,        32.0 ,              83.3333 ,               1.9208
    11612.5 ,    478997.4 ,   6207619.5 ,        32.5 ,              88.4956 ,               1.9469
    11637.5 ,    478997.4 ,   6207644.5 ,        33.0 ,              88.4956 ,               1.9469
    11662.5 ,    478997.4 ,   6207669.5 ,        33.4 ,              87.7193 ,               1.9431
    11687.5 ,    478997.4 ,   6207694.5 ,        33.5 ,              87.7193 ,               1.9431
    11712.5 ,    478997.4 ,   6207719.5 ,        33.4 ,              87.7193 ,               1.9431
    11737.5 ,    478997.4 ,   6207744.5 ,        33.1 ,              88.4956 ,               1.9469
    11762.5 ,    478997.4 ,   6207769.5 ,        32.7 ,              88.4956 ,               1.9469
    11787.5 ,    478997.4 ,   6207794.5 ,        32.3 ,              88.4956 ,               1.9469
    11812.5 ,    478997.4 ,   6207819.5 ,        31.8 ,              89.2857 ,               1.9508
    11837.5 ,    478997.4 ,   6207844.5 ,        31.3 ,              89.2857 ,               1.9508
    11862.5 ,    478997.4 ,   6207869.5 ,        30.8 ,              97.0874 ,               1.9872
    11887.5 ,    478997.4 ,   6207894.5 ,        30.3 ,              97.0874 ,               1.9872
    11912.5 ,    478997.4 ,   6207919.5 ,        29.7 ,             108.5714 ,               2.0357
    11937.5 ,    478997.4 ,   6207944.5 ,        29.3 ,             117.6471 ,               2.0706
    11962.5 ,    478997.4 ,   6207969.5 ,        28.9 ,             131.5789 ,               2.1192
    11987.5 ,    478997.4 ,   6207994.5 ,        28.5 ,             131.5789 ,               2.1192
    12012.5 ,    478997.4 ,   6208019.5 ,        28.3 ,             131.5789 ,               2.1192
    12037.5 ,    478997.4 ,   6208044.5 ,        28.2 ,             131.5789 ,               2.1192
    12062.5 ,    478997.4 ,   6208069.5 ,        28.2 ,             131.5789 ,               2.1192
    12087.5 ,    478997.4 ,   6208094.5 ,        28.4 ,             131.5789 ,               2.1192
    12112.5 ,    478997.4 ,   6208119.5 ,        28.7 ,             149.2537 ,               2.1739
    12137.5 ,    478997.4 ,   6208144.5 ,        28.9 ,             149.2537 ,               2.1739
    12162.5 ,    478997.4 ,   6208169.5 ,        28.8 ,             149.2538 ,               2.1739
    12187.5 ,    478997.4 ,   6208194.5 ,        28.3 ,             172.4138 ,               2.2366
    12212.5 ,    478997.4 ,   6208219.5 ,        27.4 ,             204.0816 ,               2.3098
    12237.5 ,    478997.4 ,   6208244.5 ,        26.4 ,             250.0000 ,               2.3979
    12262.5 ,    478997.4 ,   6208269.5 ,        25.3 ,             250.0000 ,               2.3979
    12287.5 ,    478997.4 ,   6208294.5 ,        24.1 ,             250.0000 ,               2.3979
    12312.5 ,    478997.4 ,   6208319.5 ,        22.8 ,             250.0000 ,               2.3979
    12337.5 ,    478997.4 ,   6208344.5 ,        21.4 ,             250.0000 ,               2.3979
    12362.5 ,    478997.4 ,   6208369.5 ,        19.8 ,             250.0000 ,               2.3979
    12387.5 ,    478997.4 ,   6208394.5 ,        18.1 ,             294.1176 ,               2.4685
    12412.5 ,    478997.4 ,   6208419.5 ,        16.6 ,             357.1429 ,               2.5528
    12437.5 ,    478997.4 ,   6208444.5 ,        15.4 ,             400.0001 ,               2.6021
    12462.5 ,    478997.4 ,   6208469.5 ,        14.5 ,             454.5455 ,               2.6576
    12487.5 ,    478997.4 ,   6208494.5 ,        13.9 ,             454.5455 ,               2.6576
    12512.5 ,    478997.4 ,   6208519.5 ,        13.5 ,             624.9999 ,               2.7959
    12537.5 ,    478997.4 ,   6208544.5 ,        13.0 ,             624.9999 ,               2.7959
    12562.5 ,    478997.4 ,   6208569.5 ,        12.5 ,             769.2307 ,               2.8861
    12587.5 ,    478997.4 ,   6208594.5 ,        12.0 ,             769.2307 ,               2.8861
    12612.5 ,    478997.4 ,   6208619.5 ,        11.5 ,             999.9999 ,               3.0000
    12637.5 ,    478997.4 ,   6208644.5 ,        10.9 ,             999.9999 ,               3.0000
    12662.5 ,    478997.4 ,   6208669.5 ,        10.3 ,             999.9999 ,               3.0000
    12687.5 ,    478997.4 ,   6208694.5 ,         9.7 ,             999.9999 ,               3.0000
    12712.5 ,    478997.4 ,   6208719.5 ,         9.2 ,             999.9999 ,               3.0000
    12737.5 ,    478997.4 ,   6208744.5 ,         8.6 ,             999.9999 ,               3.0000
    12762.5 ,    478997.4 ,   6208769.5 ,         8.0 ,             999.9999 ,               3.0000
    12787.5 ,    478997.4 ,   6208794.5 ,         7.5 ,             999.9999 ,               3.0000
       12.5 ,    478997.8 ,   6196019.5 ,         1.5 ,             760.0001 ,               2.8808
       37.5 ,    478997.8 ,   6196044.5 ,         1.8 ,             999.9999 ,               3.0000
