Loop,Line,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,0,282,478997.6,6203066.0,32.5,34.4,0.0,0.0,1308.984,313.0299,1134.012,265.7987,873.0771,286.7838,637.2499,285.4890,340.0351,306.9207,294.7668,106.7424
1,0,283,478997.6,6203091.0,31.7,34.4,0.0,0.0,1350.290,354.3158,1155.040,277.7808,891.8292,295.1589,648.9595,293.0166,344.4864,313.1524,297.0575,107.5766
1,0,284,478997.6,6203116.0,31.4,34.4,0.0,0.0,1382.115,392.6955,1166.292,289.7379,900.6145,301.0993,653.8911,297.0456,346.1643,316.0453,295.3920,107.7515
1,0,285,478997.6,6203141.0,31.5,34.4,0.0,0.0,1380.044,399.2530,1159.843,292.5293,893.2310,300.3717,648.5693,294.7733,343.9061,313.5917,288.5862,105.2364
1,0,286,478997.6,6203166.0,32.3,34.4,0.0,0.0,1337.113,363.1852,1133.943,282.3635,869.6956,291.8446,632.5918,286.1823,336.9519,305.6355,277.6631,99.58549
1,0,287,478997.6,6203191.0,33.6,34.4,0.0,0.0,1275.961,316.1079,1094.540,268.2327,835.2238,279.5463,608.0331,274.0728,325.5251,293.4608,265.9974,93.77882
1,0,288,478997.6,6203216.0,35.0,34.4,0.0,0.0,1221.099,278.2525,1053.885,257.2338,799.4018,269.0818,579.9930,262.2668,311.9996,279.8762,256.6806,90.34176
1,0,289,478997.6,6203241.0,36.1,34.4,0.0,0.0,1183.903,256.1601,1021.975,252.3360,769.5916,262.0472,556.8788,252.2911,300.8599,269.0687,252.5733,91.35857
1,0,290,478997.6,6203266.0,36.7,34.4,0.0,0.0,1168.109,250.1631,1002.974,254.9422,749.4354,257.8180,543.1307,245.8431,293.6648,262.8105,255.0105,95.23547
1,0,291,478997.6,6203291.0,36.5,34.4,0.0,0.0,1174.460,257.5210,996.9979,263.5995,742.2082,254.2253,542.7345,244.4494,291.3536,262.7019,257.7746,96.45985
1,0,292,478997.6,6203316.0,35.5,34.4,0.0,0.0,1197.796,275.7955,1001.272,276.8724,744.2636,252.0084,551.7069,245.9369,293.2538,267.1674,260.0756,93.86377
1,0,293,478997.6,6203341.0,34.1,34.4,0.0,0.0,1228.746,301.5468,1012.815,291.8246,751.4485,252.2878,564.8367,248.8460,297.2701,273.9021,262.3315,91.63380
1,0,294,478997.6,6203366.0,32.8,34.4,0.0,0.0,1255.148,326.3020,1027.328,302.9911,760.4982,255.4466,576.2827,252.6263,300.3269,280.1115,262.6765,92.45497
1,0,295,478997.6,6203391.0,31.8,34.4,0.0,0.0,1273.989,342.7993,1042.725,309.0264,769.2737,261.2514,582.7651,257.1601,300.6821,284.1166,263.6362,93.36842
1,0,296,478997.6,6203416.0,31.0,34.4,0.0,0.0,1279.580,345.5060,1052.720,308.5854,775.2384,265.2524,585.8699,260.6808,299.5208,286.3959,265.4840,94.73482
1,0,297,478997.6,6203441.0,30.5,34.4,0.0,0.0,1279.381,343.9250,1056.933,306.2484,778.5038,267.0552,587.2283,262.8149,298.0742,287.7174,263.9308,93.68735
1,0,298,478997.6,6203466.0,30.4,34.4,0.0,0.0,1272.439,339.8281,1051.261,304.0787,774.9609,265.0457,585.1075,262.0201,295.8360,287.0455,259.7869,90.99500
1,0,299,478997.6,6203491.0,30.5,34.4,0.0,0.0,1258.798,336.2752,1036.677,302.4380,764.6901,260.1270,579.1705,258.4351,292.5178,284.2740,255.7363,89.21012
1,0,300,478997.6,6203516.0,30.8,34.4,0.0,0.0,1249.961,334.9005,1025.916,301.4859,757.0997,257.0227,574.2816,255.9426,289.6188,282.0799,250.8785,86.26168
1,0,301,478997.6,6203541.0,31.2,34.4,0.0,0.0,1244.673,336.0704,1019.160,302.2144,750.9941,255.3484,570.2193,254.1637,287.1942,280.2990,250.2993,86.17738
1,0,302,478997.6,6203566.0,31.6,34.4,0.0,0.0,1244.692,338.4327,1018.043,303.9254,748.5746,255.5978,568.3661,253.7984,285.7392,279.6525,252.0118,87.64314
1,0,303,478997.6,6203591.0,31.9,34.4,0.0,0.0,1247.657,340.4395,1019.532,304.6071,749.9272,256.1773,569.3250,254.6079,285.5135,280.3539,250.8475,86.73549
1,0,304,478997.6,6203616.0,32.2,34.4,0.0,0.0,1251.151,342.1280,1021.577,305.9300,751.1870,256.7056,570.4753,255.3580,285.4972,281.1159,250.5926,86.47803
1,0,305,478997.6,6203641.0,32.5,34.4,0.0,0.0,1250.829,342.2030,1021.008,306.5627,749.9318,256.6617,569.7121,255.2223,284.6340,280.8928,251.0823,86.86668
1,0,306,478997.6,6203666.0,33.0,34.4,0.0,0.0,1247.593,342.1132,1017.024,306.5822,746.6229,255.6461,567.5365,254.4177,283.0233,279.8767,250.1478,86.37759
1,0,307,478997.6,6203691.0,33.4,34.4,0.0,0.0,1243.743,344.1402,1009.077,307.8697,740.7435,253.0598,564.3802,252.5096,281.2711,278.2914,249.1556,86.00793
1,0,308,478997.6,6203716.0,33.8,34.4,0.0,0.0,1242.854,347.3964,1002.717,309.8143,736.5679,250.7622,562.6265,250.9818,280.3886,277.4976,247.9418,85.25012
1,0,309,478997.6,6203741.0,34.1,34.4,0.0,0.0,1246.124,350.3883,1002.126,311.7647,736.3264,250.3467,563.1592,251.0287,280.2838,277.9938,246.4448,83.87921
1,0,310,478997.6,6203766.0,34.4,34.4,0.0,0.0,1248.738,352.0788,1002.248,314.2039,735.1363,250.2796,562.8826,251.0863,279.5044,278.1493,247.5633,84.70670
1,0,311,478997.6,6203791.0,34.7,34.4,0.0,0.0,1248.548,353.3593,998.8216,316.1076,731.8252,249.1725,561.1464,250.4107,277.8774,277.7258,248.0001,85.42114
1,0,312,478997.6,6203816.0,35.1,34.4,0.0,0.0,1250.669,359.9250,991.9337,319.3924,727.3693,247.1814,558.9656,249.2495,275.6452,277.3363,244.8877,83.27127
1,0,313,478997.6,6203841.0,35.5,34.4,0.0,0.0,1255.398,373.8017,981.4300,326.2397,719.6703,244.6222,554.4725,247.9988,270.9799,275.7503,242.3245,81.90094
1,0,314,478997.6,6203866.0,36.0,34.4,0.0,0.0,1256.044,386.5199,968.1683,332.1597,709.8773,242.2195,546.1450,247.9579,262.7023,271.9363,240.8584,82.14718
1,0,315,478997.6,6203891.0,36.4,34.4,0.0,0.0,1258.223,399.3450,954.9529,337.7613,700.2225,241.3197,534.9881,248.8774,252.7003,266.7256,238.3614,81.68071
1,0,316,478997.6,6203916.0,36.8,34.4,0.0,0.0,1251.589,402.8885,941.2594,337.7041,692.1794,239.6141,524.5468,250.1836,242.7928,261.6889,234.1546,82.95921
1,0,317,478997.6,6203941.0,37.1,34.4,0.0,0.0,1246.042,403.6537,931.5212,337.5570,685.8580,240.5567,511.5079,253.8347,231.1355,255.0649,231.0516,83.63352
1,0,318,478997.6,6203966.0,37.5,34.4,0.0,0.0,1232.352,394.8409,921.1591,333.8417,678.0317,242.2539,495.0154,256.9120,218.6632,246.7333,228.7642,83.80558
1,0,319,478997.6,6203991.0,37.9,34.4,0.0,0.0,1213.183,384.8008,908.2806,327.9173,668.1614,242.2710,480.7130,256.5977,208.8741,239.7932,222.6946,86.20399
1,0,320,478997.6,6204016.0,38.4,34.4,0.0,0.0,1194.096,376.7911,893.6111,322.5951,656.6077,241.7562,466.3668,254.3322,200.6400,233.0262,218.0894,87.85522
1,0,321,478997.6,6204041.0,38.8,34.4,0.0,0.0,1179.749,372.2867,881.8704,318.6927,648.0944,240.9023,455.6047,253.1690,194.1817,227.8628,217.4144,88.14277
1,0,322,478997.6,6204066.0,38.8,34.4,0.0,0.0,1176.102,372.7551,877.5237,317.6993,645.9095,239.7304,453.6695,253.3739,191.6521,227.0010,218.1632,89.26530
1,0,323,478997.6,6204091.0,38.5,34.4,0.0,0.0,1186.173,376.9442,883.3114,320.6529,650.8952,240.3839,458.8780,255.2863,192.8601,229.8813,221.8987,91.03188
1,0,324,478997.6,6204116.0,37.9,34.4,0.0,0.0,1205.993,386.2021,895.6851,326.6499,660.9323,242.3263,468.0551,259.2019,196.1422,234.6635,226.8259,91.57695
1,0,325,478997.6,6204141.0,37.2,34.4,0.0,0.0,1225.951,397.2035,908.5734,333.0811,671.1168,244.1978,477.6935,263.0992,200.1762,239.4897,230.1721,91.34304
1,0,326,478997.6,6204166.0,36.6,34.4,0.0,0.0,1242.706,407.3258,918.5674,339.1744,677.9956,245.7097,485.3013,264.9963,204.4257,243.3398,231.2074,91.07228
1,0,327,478997.6,6204191.0,36.2,34.4,0.0,0.0,1254.094,413.2576,925.4041,343.5874,681.6640,246.9657,490.0691,264.9031,208.4414,246.0082,230.4521,90.61401
1,0,328,478997.6,6204216.0,36.0,34.4,0.0,0.0,1258.473,417.0617,927.6183,345.4099,682.7191,246.6693,493.6970,263.3993,211.7939,248.1176,228.5477,89.89130
1,0,329,478997.5,6204241.0,36.1,34.4,0.0,0.0,1266.047,423.6103,929.5255,348.7893,683.3461,246.3815,497.3885,262.7950,213.5945,249.9755,226.9928,87.76637
1,0,330,478997.5,6204266.0,36.4,34.4,0.0,0.0,1266.953,427.6573,928.5257,350.4955,681.9294,246.2151,496.9803,262.7882,212.7328,249.5354,228.0529,85.73672
1,0,331,478997.5,6204291.0,36.9,34.4,0.0,0.0,1261.281,427.8642,923.5632,349.9677,677.5629,245.8296,492.6185,261.5260,210.9491,247.2036,228.4480,85.81696
1,0,332,478997.5,6204316.0,37.4,34.4,0.0,0.0,1251.283,419.6385,918.4095,346.3663,672.2094,246.2915,486.0658,258.8091,209.6788,244.1460,224.7595,86.25133
1,0,333,478997.5,6204341.0,37.9,34.4,0.0,0.0,1240.996,413.8889,913.1130,342.9283,667.1193,247.1137,478.7808,256.5186,207.9948,240.6984,220.8087,87.47378
1,0,334,478997.5,6204366.0,38.3,34.4,0.0,0.0,1245.864,420.1732,912.8563,346.6439,664.7322,249.3707,474.2306,256.9187,205.7189,238.2887,220.0049,88.86180
1,0,335,478997.5,6204391.0,38.7,34.4,0.0,0.0,1254.302,429.7223,914.6438,351.8826,664.0430,251.5309,472.1629,258.2082,203.6766,237.0191,222.4503,89.63860
1,0,336,478997.5,6204416.0,38.8,34.4,0.0,0.0,1266.237,440.9711,918.5997,357.3913,666.1176,252.8139,474.5924,259.6058,203.8367,238.0715,225.3131,90.61261
1,0,337,478997.5,6204441.0,38.8,34.4,0.0,0.0,1278.665,445.7659,926.6667,361.1199,671.5882,254.5168,479.7524,261.3629,206.1844,240.6513,227.5360,91.40553
1,0,338,478997.5,6204466.0,38.5,34.4,0.0,0.0,1289.594,446.9153,937.1385,363.5728,678.7377,256.9847,484.9993,263.6635,209.3860,243.2847,229.6177,91.96726
1,0,339,478997.5,6204491.0,38.3,34.4,0.0,0.0,1300.565,448.0175,946.8935,366.7418,684.2344,259.4673,489.4530,264.9623,212.9162,245.5569,230.7347,92.47029
1,0,340,478997.5,6204516.0,38.1,34.4,0.0,0.0,1317.093,455.6854,956.3146,373.2414,688.1135,262.2086,494.2278,265.0309,216.9275,248.1927,231.1126,92.88774
1,0,341,478997.5,6204541.0,38.0,34.4,0.0,0.0,1335.423,470.5591,962.6505,381.2185,690.8940,263.3934,500.1837,264.5823,220.9899,251.3791,231.7820,93.50221
1,0,342,478997.5,6204566.0,38.0,34.4,0.0,0.0,1348.753,482.3859,965.8286,387.0673,692.8652,263.1482,505.5619,263.9360,224.4012,254.2854,233.9814,92.34895
1,0,343,478997.5,6204591.0,38.0,34.4,0.0,0.0,1341.396,475.3604,963.6128,382.5565,694.2975,259.2401,511.4145,262.3365,227.7055,257.3199,234.8258,90.13548
1,0,344,478997.5,6204616.0,38.1,34.4,0.0,0.0,1322.950,458.7903,958.1997,373.0583,694.2067,254.6508,514.3422,260.5838,229.3097,258.8072,233.3291,87.72879
1,0,345,478997.5,6204641.0,38.3,34.4,0.0,0.0,1299.075,443.0196,948.5467,362.7313,690.8761,250.8387,510.5226,259.6761,227.0342,256.6508,231.6309,86.06831
1,0,346,478997.5,6204666.0,38.8,34.4,0.0,0.0,1273.425,429.2123,935.1171,352.9167,683.9623,247.9366,501.0505,258.7043,221.6434,251.5931,229.2758,86.11485
1,0,347,478997.5,6204691.0,39.3,34.4,0.0,0.0,1248.509,413.1526,921.1249,343.2393,675.2316,246.2231,488.8849,257.2892,214.7864,245.3790,224.5651,85.83953
1,0,348,478997.5,6204716.0,39.9,34.4,0.0,0.0,1219.948,396.4366,904.0532,332.8444,663.6108,244.8365,473.4523,254.8164,206.4854,237.7188,220.1153,86.06647
1,0,349,478997.5,6204741.0,40.5,34.4,0.0,0.0,1196.391,384.2915,888.5189,325.0999,651.1316,244.9342,457.6364,252.0881,197.7682,230.0062,215.5306,86.35503
1,0,350,478997.5,6204766.0,41.1,34.4,0.0,0.0,1174.188,372.5311,874.5536,318.1100,638.1929,245.5096,442.8652,248.8100,189.5713,222.8274,209.7831,86.77248
1,0,351,478997.5,6204791.0,41.6,34.4,0.0,0.0,1157.549,363.5208,864.0341,314.0702,625.7928,247.5183,428.2796,245.7657,182.1700,215.8388,205.8291,87.91692
1,0,352,478997.5,6204816.0,41.9,34.4,0.0,0.0,1149.060,357.7670,859.6093,313.3204,616.7370,250.8726,416.6120,243.4434,177.0220,210.5159,203.9403,90.04339
1,0,353,478997.5,6204841.0,41.8,34.4,0.0,0.0,1154.471,360.3808,863.5018,316.6255,616.0029,254.1415,414.2328,243.7087,175.6586,209.7167,202.4528,93.76315
1,0,354,478997.5,6204866.0,41.3,34.4,0.0,0.0,1173.699,371.3846,874.6939,323.4431,623.7791,258.0274,418.5922,247.8384,176.3381,212.0008,204.4117,96.29084
1,0,355,478997.5,6204891.0,40.6,34.4,0.0,0.0,1203.949,390.7798,890.7463,334.0349,636.0911,263.2151,425.6439,254.5505,177.7031,215.3992,211.9303,95.82862
1,0,356,478997.5,6204916.0,39.9,34.4,0.0,0.0,1239.650,416.6308,907.6426,347.1197,650.3808,266.6458,437.3744,261.5595,181.0635,220.8332,216.0350,95.87086
1,0,357,478997.5,6204941.0,39.4,34.4,0.0,0.0,1271.315,441.5882,921.4783,360.5951,659.6514,269.9981,446.4783,264.8955,185.4225,225.1927,217.3684,97.56848
1,0,358,478997.5,6204966.0,39.2,34.4,0.0,0.0,1291.761,455.8350,931.0200,369.5307,664.1602,273.5184,450.1502,265.5228,189.3767,226.9034,218.0453,97.21258
1,0,359,478997.5,6204991.0,39.2,34.4,0.0,0.0,1293.790,456.1693,932.7273,370.5585,663.5973,274.4830,450.1867,263.4301,193.0488,226.4859,215.9328,95.28115
1,0,360,478997.5,6205016.0,39.5,34.4,0.0,0.0,1285.216,451.2813,928.5310,368.1233,657.9346,274.6064,446.6305,257.6168,197.3029,224.5814,213.5180,94.02528
1,0,361,478997.5,6205041.0,39.9,34.4,0.0,0.0,1279.008,448.0923,925.5104,366.9024,650.9586,276.1409,443.5223,249.0935,203.3994,223.5388,210.0155,92.85735
1,0,362,478997.5,6205066.0,40.3,34.4,0.0,0.0,1272.486,446.8758,922.4153,366.3467,642.1956,278.0849,440.9277,239.2211,209.8727,222.8497,206.4038,92.64484
1,0,363,478997.5,6205091.0,40.8,34.4,0.0,0.0,1258.759,439.4572,916.2065,362.5814,632.8320,278.0150,437.0952,230.0851,215.3051,221.2989,201.5987,91.62678
1,0,364,478997.5,6205116.0,41.3,34.4,0.0,0.0,1240.138,424.7000,908.3765,355.9426,623.1506,276.5849,433.1317,220.5724,221.0321,219.7660,197.7450,89.35536
1,0,365,478997.5,6205141.0,41.8,34.4,0.0,0.0,1221.601,412.8898,899.6439,349.1349,614.9706,274.6046,428.7915,212.8359,225.5761,218.0482,196.9171,88.32397
1,0,366,478997.5,6205166.0,42.0,34.4,0.0,0.0,1214.275,409.5518,896.3865,346.6808,611.9244,274.0678,426.4193,210.5324,226.6032,217.0756,196.3225,88.46894
1,0,367,478997.5,6205191.0,42.0,34.4,0.0,0.0,1217.772,410.4869,899.3304,347.9763,613.5281,275.2198,426.9067,213.1421,223.6104,217.4423,197.4778,90.09378
1,0,368,478997.5,6205216.0,41.8,34.4,0.0,0.0,1229.259,413.3090,908.2054,351.1396,620.3662,278.2770,429.1960,220.5799,217.2776,218.7067,200.2261,92.13062
1,0,369,478997.5,6205241.0,41.4,34.4,0.0,0.0,1247.450,422.3496,919.7028,356.9455,630.1562,282.4054,431.3080,231.2140,209.0363,219.8485,203.4123,93.97227
1,0,370,478997.5,6205266.0,41.0,34.4,0.0,0.0,1264.567,435.3257,927.7040,363.6180,638.8505,285.2831,431.2712,242.3435,199.8567,219.8393,208.1743,98.21552
1,0,371,478997.5,6205291.0,40.6,34.4,0.0,0.0,1278.966,445.6631,934.0641,368.8107,647.0946,286.9644,431.3741,253.1659,190.9433,219.8377,212.1139,101.6601
1,0,372,478997.5,6205316.0,40.2,34.4,0.0,0.0,1285.859,447.2104,938.1951,369.5773,654.9952,286.8062,431.9815,263.3338,182.3941,220.0043,213.3557,101.4993
1,0,373,478997.5,6205341.0,39.8,34.4,0.0,0.0,1288.269,447.7980,939.6603,369.5451,660.2948,285.7868,432.0414,271.8212,174.2491,219.8742,215.6711,102.1080
1,0,374,478997.5,6205366.0,39.4,34.4,0.0,0.0,1294.000,450.3208,943.6015,371.3383,665.1218,286.6396,432.0427,279.0937,167.2832,219.9709,218.0202,103.5464
1,0,375,478997.5,6205391.0,39.2,34.4,0.0,0.0,1292.906,448.5051,944.7719,370.5488,667.0784,287.2960,429.7773,283.8071,161.2637,219.1525,217.2641,103.9541
1,0,376,478997.5,6205416.0,39.1,34.4,0.0,0.0,1277.904,437.7270,938.2510,364.5678,664.0219,285.5090,424.2660,285.2404,155.6678,216.6379,214.4962,104.2842
1,0,377,478997.5,6205441.0,39.3,34.4,0.0,0.0,1257.374,422.9916,926.9203,356.6208,657.3363,282.7600,415.9194,284.4581,150.2105,212.6301,211.4823,103.2100
1,0,378,478997.5,6205466.0,39.5,34.4,0.0,0.0,1237.827,413.4702,913.7819,349.7992,649.0569,279.9298,406.9530,282.5836,145.2357,208.1950,208.4029,101.6050
1,0,379,478997.5,6205491.0,39.8,34.4,0.0,0.0,1232.761,416.9871,906.6514,349.8670,643.2877,279.4117,400.6509,281.8413,141.4820,205.0275,205.5071,101.6183
1,0,380,478997.5,6205516.0,40.0,34.4,0.0,0.0,1240.524,427.1723,907.3488,355.3180,641.2134,281.8503,397.0241,282.5441,139.1014,203.2502,205.7298,103.9569
1,0,381,478997.5,6205541.0,40.1,34.4,0.0,0.0,1251.418,434.3928,913.1666,360.4811,643.0606,285.3361,396.1343,284.4315,138.2152,202.8214,207.3701,105.9048
1,0,382,478997.5,6205566.0,40.1,34.4,0.0,0.0,1257.389,433.7262,918.9043,361.6310,646.7267,287.1931,397.9160,286.0688,139.0402,203.5610,207.6572,105.7942
1,0,383,478997.5,6205591.0,40.1,34.4,0.0,0.0,1265.473,435.1431,924.1621,363.7402,650.0630,288.4383,401.1185,286.6557,141.4212,204.9432,207.2160,104.7278
1,0,384,478997.5,6205616.0,40.2,34.4,0.0,0.0,1274.484,442.6019,927.7558,367.4348,651.9374,289.4542,404.1698,285.7736,145.0421,206.2766,207.3197,104.2620
1,0,385,478997.5,6205641.0,40.5,34.4,0.0,0.0,1284.555,453.2025,930.1590,372.7759,650.7458,291.2574,405.8465,282.2801,149.9238,207.1329,207.7495,103.1355
1,0,386,478997.5,6205666.0,41.0,34.4,0.0,0.0,1286.694,455.9522,929.1744,374.8471,645.8614,291.5683,407.6598,275.2318,156.7119,208.1578,205.9611,101.2083
1,0,387,478997.5,6205691.0,41.5,34.4,0.0,0.0,1283.824,456.7661,925.9186,375.4322,637.9234,291.2139,409.7975,264.8003,165.5008,209.6038,202.3150,99.55352
1,0,388,478997.5,6205716.0,42.1,34.4,0.0,0.0,1277.250,454.9715,922.1248,374.6352,628.5445,290.8277,412.1252,252.2844,175.6593,211.3188,198.4162,97.19780
1,0,389,478997.5,6205741.0,42.7,34.4,0.0,0.0,1266.009,448.3598,916.5427,371.8620,618.1280,289.1063,414.2376,239.1991,186.2640,212.6534,195.1800,94.57568
1,0,390,478997.5,6205766.0,43.3,34.4,0.0,0.0,1257.034,441.4078,912.9262,370.0464,608.7562,288.1069,414.8145,227.2213,196.9389,213.0294,191.5670,90.76998
1,0,391,478997.5,6205791.0,43.9,34.4,0.0,0.0,1241.691,434.2083,905.7085,365.3126,600.8937,285.1227,414.6284,216.3594,207.4799,212.5367,187.7693,89.09299
1,0,392,478997.5,6205816.0,44.4,34.4,0.0,0.0,1229.888,426.6577,900.4820,361.3354,595.0812,283.6556,412.1788,208.9864,215.1322,210.2461,186.6079,88.26499
1,0,393,478997.5,6205841.0,44.9,34.4,0.0,0.0,1213.885,410.9314,896.9724,354.4206,590.9760,282.5772,408.7047,205.0315,219.1241,206.8008,188.2785,87.53894
1,0,394,478997.5,6205866.0,45.1,34.4,0.0,0.0,1201.943,397.9483,894.7511,348.5820,590.4505,280.7206,408.1959,203.4485,221.9416,204.8682,188.5256,88.33985
1,0,395,478997.5,6205891.0,45.2,34.4,0.0,0.0,1198.341,390.6413,895.5847,345.8482,592.4730,279.6307,409.8226,203.1786,224.4791,204.5090,187.5941,88.42590
1,0,396,478997.5,6205916.0,45.2,34.4,0.0,0.0,1202.363,392.5786,898.8239,345.6093,597.3580,280.0678,412.9138,204.3801,226.8000,205.3348,189.3301,88.47757
1,0,397,478997.5,6205941.0,45.0,34.4,0.0,0.0,1213.940,401.9734,904.0054,348.4048,604.9547,281.2925,417.8158,206.7601,229.5386,207.3485,194.1487,90.31750
1,0,398,478997.5,6205966.0,44.6,34.4,0.0,0.0,1231.756,412.1324,913.5255,353.2071,614.9530,283.9028,424.1411,210.0165,233.0828,210.3009,198.4855,91.74857
1,0,399,478997.5,6205991.0,44.3,34.4,0.0,0.0,1248.375,420.5999,923.0740,357.7613,623.8443,286.4000,429.8303,212.8424,236.6086,212.9698,199.2673,91.48064
1,0,400,478997.5,6206016.0,44.2,34.4,0.0,0.0,1266.598,431.8350,932.6033,364.4478,630.2827,289.6624,433.7272,215.1049,239.2948,214.7926,199.1877,92.01211
1,0,401,478997.5,6206041.0,44.1,34.4,0.0,0.0,1292.544,449.9214,944.0975,375.4099,636.0377,294.7910,436.5957,217.6601,241.1714,216.2552,200.5913,93.74220
1,0,402,478997.5,6206066.0,44.1,34.4,0.0,0.0,1308.453,461.8124,951.9834,381.8504,640.6558,298.3437,438.7019,219.6543,242.4460,217.3187,202.7870,96.14596
1,0,403,478997.5,6206091.0,44.2,34.4,0.0,0.0,1319.079,465.8954,957.7122,385.3577,643.9728,300.8687,439.9588,221.0797,243.2096,217.9961,202.6617,95.04642
1,0,404,478997.5,6206116.0,44.6,34.4,0.0,0.0,1316.736,463.0905,955.6467,384.6989,641.7136,300.4995,438.2491,220.2297,242.6451,217.1079,200.3141,92.80744
1,0,405,478997.5,6206141.0,45.2,34.4,0.0,0.0,1308.160,465.2172,947.2988,383.7531,633.5516,299.1970,432.6223,217.5078,240.1093,214.2654,197.0176,92.38645
1,0,406,478997.5,6206166.0,45.9,34.4,0.0,0.0,1298.125,463.3446,940.5219,383.1018,622.1237,299.7815,423.6880,214.1625,235.7483,209.9635,192.0165,90.21527
1,0,407,478997.5,6206191.0,46.9,34.4,0.0,0.0,1274.633,449.2660,931.0870,377.5169,608.1969,298.9545,412.7297,210.0414,230.0009,204.5881,186.4881,89.23989
1,0,408,478997.5,6206216.0,47.9,34.4,0.0,0.0,1251.127,432.3247,923.9239,371.9370,594.7877,299.2542,400.9987,206.6905,223.5647,198.7754,182.9929,90.06800
1,0,409,478997.5,6206241.0,48.7,34.4,0.0,0.0,1241.613,424.2434,923.5814,371.1529,585.4710,302.5161,391.5428,204.8030,218.6496,194.2885,182.3003,91.15668
1,0,410,478997.5,6206266.0,49.1,34.4,0.0,0.0,1246.121,429.7349,927.1531,375.3018,582.2928,305.9904,388.0739,204.4059,216.8549,192.8769,182.9169,94.70676
1,0,411,478997.5,6206291.0,49.1,34.4,0.0,0.0,1268.526,445.3481,937.7866,385.5294,585.1650,311.5293,388.9622,206.5017,216.8615,193.6603,185.0201,97.42718
1,0,412,478997.5,6206316.0,48.7,34.4,0.0,0.0,1300.511,462.9614,952.2889,397.5868,592.7253,317.2081,394.4551,209.8791,219.0524,196.6831,189.1020,99.15857
1,0,413,478997.5,6206341.0,47.9,34.4,0.0,0.0,1329.240,482.1915,962.3489,407.2149,602.8845,319.5956,403.6483,212.9162,223.6204,201.4230,193.1260,102.3899
1,0,414,478997.5,6206366.0,47.1,34.4,0.0,0.0,1348.850,493.6232,967.7812,412.0284,612.2801,319.8519,411.8819,215.4389,227.9933,205.4881,194.8907,101.2128
1,0,415,478997.5,6206391.0,46.5,34.4,0.0,0.0,1350.436,492.9262,964.8306,410.4266,615.7462,316.8269,416.1595,215.9178,230.2701,207.2835,194.5924,96.69592
1,0,416,478997.5,6206416.0,46.2,34.4,0.0,0.0,1330.922,486.4737,951.9760,403.4712,611.4169,310.0203,415.9223,213.4445,230.3801,206.6803,193.0648,95.89639
1,0,417,478997.5,6206441.0,46.2,34.4,0.0,0.0,1302.094,468.1472,938.6692,392.8491,604.1899,303.3426,412.8903,210.0301,229.0645,204.8390,188.8824,93.55000
1,0,418,478997.5,6206466.0,46.4,34.4,0.0,0.0,1262.216,436.8144,924.4321,376.7055,595.1451,296.5804,407.7048,206.0430,226.5112,201.9832,184.7495,89.33017
1,0,419,478997.5,6206491.0,46.8,34.4,0.0,0.0,1224.476,409.2658,911.1477,362.1190,585.6270,290.8683,401.7049,202.2473,223.3343,198.8000,182.8300,87.74084
1,0,420,478997.5,6206516.0,47.2,34.4,0.0,0.0,1202.678,391.0817,903.8837,354.2529,578.9948,288.0117,396.9851,200.0295,220.5311,196.3966,181.1145,87.31895
1,0,421,478997.5,6206541.0,47.6,34.4,0.0,0.0,1189.992,379.9123,900.2077,350.0654,574.5156,286.9697,393.0623,198.9420,218.1420,194.3880,179.9519,87.25959
1,0,422,478997.5,6206566.0,47.9,34.4,0.0,0.0,1187.967,380.0340,899.5620,349.8801,572.9691,287.6440,390.8424,198.8871,216.8964,193.2936,180.4299,88.07974
1,0,423,478997.5,6206591.0,47.9,34.4,0.0,0.0,1198.837,389.6863,904.5114,354.1472,575.9904,290.3186,392.2098,200.1999,217.5552,194.1309,182.6148,90.04027
1,0,424,478997.5,6206616.0,47.7,34.4,0.0,0.0,1216.440,402.5995,913.5142,360.4812,582.0413,294.2116,395.6519,202.7311,219.1010,196.0173,185.4783,91.78232
1,0,425,478997.5,6206641.0,47.4,34.4,0.0,0.0,1233.064,413.3629,921.3912,366.4117,587.4211,297.0631,399.5800,204.7278,221.0283,198.0764,186.7939,91.99814
1,0,426,478997.5,6206666.0,47.2,34.4,0.0,0.0,1242.908,421.7674,923.6661,370.6781,589.1050,297.4822,402.0770,204.7548,222.9275,199.3520,186.1597,91.60749
1,0,427,478997.5,6206691.0,47.2,34.4,0.0,0.0,1243.989,426.5963,921.0781,371.9160,588.2659,296.0042,402.7319,203.8214,224.1253,199.5705,184.8081,91.10011
1,0,428,478997.5,6206716.0,47.2,34.4,0.0,0.0,1241.003,426.4267,916.5836,371.0011,586.8669,293.7083,402.6212,202.9195,224.4803,199.3344,183.1817,89.55631
1,0,429,478997.5,6206741.0,47.4,34.4,0.0,0.0,1231.858,420.4693,910.1672,366.8145,585.3254,290.6948,401.8265,202.1794,223.8733,198.7055,182.5993,88.24554
