X,Y,Z,Lith
734931.03,7171607.50,   399.21, 2
734931.08,7171652.50,   399.21, 2
734931.13,7171697.50,   399.21, 2
734931.17,7171742.50,   399.21, 2
734931.22,7171787.50,   399.21, 2
734931.27,7171832.50,   399.21, 1
734931.32,7171877.50,   399.21, 1
734931.37,7171922.50,   399.21, 1
734931.41,7171967.50,   399.21, 1
734931.46,7172012.50,   399.21, 1
734931.51,7172057.50,   399.21, 1
734931.56,7172102.50,   399.21, 1
734931.61,7172147.50,   399.21, 1
734931.65,7172192.50,   399.21, 1
734931.70,7172237.50,   399.21, 1
734931.75,7172282.50,   399.21, 1
734931.80,7172327.50,   399.21, 1
734931.84,7172372.50,   399.21, 1
734931.89,7172417.50,   399.21, 1
734931.94,7172462.50,   399.21, 1
734931.99,7172507.50,   399.21, 1
734932.04,7172552.50,   399.21, 1
734932.08,7172597.50,   399.21, 1
734932.13,7172642.50,   399.21, 1
734932.18,7172687.50,   399.21, 1
734932.23,7172732.50,   399.21, 1
734932.27,7172777.50,   399.21, 1
734932.32,7172822.50,   399.21, 4
734932.37,7172867.50,   399.21, 1
734932.42,7172912.50,   399.21, 1
734932.47,7172957.50,   399.21, 1
734932.51,7173002.50,   399.21, 1
734932.56,7173047.50,   399.21, 1
734932.61,7173092.50,   399.21, 1
734932.66,7173137.50,   399.21, 1
734932.71,7173182.50,   399.21, 1
734932.75,7173227.50,   399.21, 1
734932.80,7173272.50,   399.21, 1
734932.85,7173317.50,   399.21, 1
734929.31,7169987.50,   395.17, 1
734929.36,7170032.50,   395.17, 1
734929.41,7170077.50,   395.17, 1
734929.45,7170122.50,   395.17, 1
734929.50,7170167.50,   395.17, 1
734929.55,7170212.50,   395.17, 1
734929.60,7170257.50,   395.17, 1
734929.64,7170302.50,   395.17, 1
734929.69,7170347.50,   395.17, 1
734929.74,7170392.50,   395.17, 1
734929.79,7170437.50,   395.17, 1
734929.84,7170482.50,   395.17, 1
734929.88,7170527.50,   395.17, 1
734929.93,7170572.50,   395.17, 1
734929.98,7170617.50,   395.17, 1
734930.03,7170662.50,   395.17, 1
734930.08,7170707.50,   395.17, 1
734930.12,7170752.50,   395.17, 1
734930.17,7170797.50,   395.17, 1
734930.22,7170842.50,   395.17, 1
734930.27,7170887.50,   395.17, 1
734930.31,7170932.50,   395.17, 1
734930.36,7170977.50,   395.17, 1
734930.41,7171022.50,   395.17, 1
734930.46,7171067.50,   395.17, 1
734930.51,7171112.50,   395.17, 1
734930.55,7171157.50,   395.17, 1
734930.60,7171202.50,   395.17, 1
734930.65,7171247.50,   395.17, 1
734930.70,7171292.50,   395.17, 1
734930.74,7171337.50,   395.17, 2
734930.79,7171382.50,   395.17, 2
734930.84,7171427.50,   395.17, 2
734930.89,7171472.50,   395.17, 2
734930.94,7171517.50,   395.17, 2
734930.98,7171562.50,   395.17, 2
734931.03,7171607.50,   395.17, 2
734931.08,7171652.50,   395.17, 2
734931.13,7171697.50,   395.17, 2
734931.17,7171742.50,   395.17, 2
734931.22,7171787.50,   395.17, 2
734931.27,7171832.50,   395.17, 1
734931.32,7171877.50,   395.17, 1
734931.37,7171922.50,   395.17, 1
734931.41,7171967.50,   395.17, 1
734931.46,7172012.50,   395.17, 1
734931.51,7172057.50,   395.17, 1
734931.56,7172102.50,   395.17, 1
734931.61,7172147.50,   395.17, 1
734931.65,7172192.50,   395.17, 1
734931.70,7172237.50,   395.17, 1
734931.75,7172282.50,   395.17, 1
734931.80,7172327.50,   395.17, 1
734931.84,7172372.50,   395.17, 1
734931.89,7172417.50,   395.17, 1
734931.94,7172462.50,   395.17, 1
734931.99,7172507.50,   395.17, 1
734932.04,7172552.50,   395.17, 1
734932.08,7172597.50,   395.17, 1
734932.13,7172642.50,   395.17, 1
734932.18,7172687.50,   395.17, 1
734932.23,7172732.50,   395.17, 1
734932.27,7172777.50,   395.17, 1
734932.32,7172822.50,   395.17, 4
734932.37,7172867.50,   395.17, 1
734932.42,7172912.50,   395.17, 1
734932.47,7172957.50,   395.17, 1
734932.51,7173002.50,   395.17, 1
734932.56,7173047.50,   395.17, 1
734932.61,7173092.50,   395.17, 1
734932.66,7173137.50,   395.17, 1
734932.71,7173182.50,   395.17, 1
734932.75,7173227.50,   395.17, 1
734932.80,7173272.50,   395.17, 1
734932.85,7173317.50,   395.17, 1
734929.31,7169987.50,   391.12, 1
734929.36,7170032.50,   391.12, 1
734929.41,7170077.50,   391.12, 1
734929.45,7170122.50,   391.12, 1
734929.50,7170167.50,   391.12, 1
734929.55,7170212.50,   391.12, 1
734929.60,7170257.50,   391.12, 1
734929.64,7170302.50,   391.12, 1
734929.69,7170347.50,   391.12, 1
734929.74,7170392.50,   391.12, 1
734929.79,7170437.50,   391.12, 1
734929.84,7170482.50,   391.12, 1
734929.88,7170527.50,   391.12, 1
734929.93,7170572.50,   391.12, 1
734929.98,7170617.50,   391.12, 1
734930.03,7170662.50,   391.12, 1
734930.08,7170707.50,   391.12, 1
734930.12,7170752.50,   391.12, 1
734930.17,7170797.50,   391.12, 1
734930.22,7170842.50,   391.12, 1
734930.27,7170887.50,   391.12, 1
734930.31,7170932.50,   391.12, 1
734930.36,7170977.50,   391.12, 1
734930.41,7171022.50,   391.12, 1
734930.46,7171067.50,   391.12, 1
734930.51,7171112.50,   391.12, 1
734930.55,7171157.50,   391.12, 1
734930.60,7171202.50,   391.12, 1
734930.65,7171247.50,   391.12, 1
734930.70,7171292.50,   391.12, 1
734930.74,7171337.50,   391.12, 2
734930.79,7171382.50,   391.12, 2
734930.84,7171427.50,   391.12, 2
734930.89,7171472.50,   391.12, 2
734930.94,7171517.50,   391.12, 2
734930.98,7171562.50,   391.12, 2
734931.03,7171607.50,   391.12, 2
734931.08,7171652.50,   391.12, 2
734931.13,7171697.50,   391.12, 2
734931.17,7171742.50,   391.12, 2
734931.22,7171787.50,   391.12, 2
734931.27,7171832.50,   391.12, 1
734931.32,7171877.50,   391.12, 1
734931.37,7171922.50,   391.12, 1
734931.41,7171967.50,   391.12, 1
734931.46,7172012.50,   391.12, 1
734931.51,7172057.50,   391.12, 1
734931.56,7172102.50,   391.12, 1
734931.61,7172147.50,   391.12, 1
734931.65,7172192.50,   391.12, 1
734931.70,7172237.50,   391.12, 1
734931.75,7172282.50,   391.12, 1
734931.80,7172327.50,   391.12, 1
734931.84,7172372.50,   391.12, 1
734931.89,7172417.50,   391.12, 1
734931.94,7172462.50,   391.12, 1
734931.99,7172507.50,   391.12, 1
734932.04,7172552.50,   391.12, 1
734932.08,7172597.50,   391.12, 1
734932.13,7172642.50,   391.12, 1
734932.18,7172687.50,   391.12, 1
734932.23,7172732.50,   391.12, 1
734932.27,7172777.50,   391.12, 1
734932.32,7172822.50,   391.12, 4
734932.37,7172867.50,   391.12, 1
734932.42,7172912.50,   391.12, 1
734932.47,7172957.50,   391.12, 1
734932.51,7173002.50,   391.12, 1
734932.56,7173047.50,   391.12, 1
734932.61,7173092.50,   391.12, 1
734932.66,7173137.50,   391.12, 1
734932.71,7173182.50,   391.12, 1
734932.75,7173227.50,   391.12, 1
734932.80,7173272.50,   391.12, 1
734932.85,7173317.50,   391.12, 1
734929.31,7169987.50,   387.08, 1
734929.36,7170032.50,   387.08, 1
734929.41,7170077.50,   387.08, 1
734929.45,7170122.50,   387.08, 1
734929.50,7170167.50,   387.08, 1
734929.55,7170212.50,   387.08, 1
734929.60,7170257.50,   387.08, 1
734929.64,7170302.50,   387.08, 1
734929.69,7170347.50,   387.08, 1
734929.74,7170392.50,   387.08, 1
734929.79,7170437.50,   387.08, 1
734929.84,7170482.50,   387.08, 1
734929.88,7170527.50,   387.08, 1
734929.93,7170572.50,   387.08, 1
734929.98,7170617.50,   387.08, 1
734930.03,7170662.50,   387.08, 1
734930.08,7170707.50,   387.08, 1
734930.12,7170752.50,   387.08, 1
734930.17,7170797.50,   387.08, 1
734930.22,7170842.50,   387.08, 1
734930.27,7170887.50,   387.08, 1
734930.31,7170932.50,   387.08, 1
734930.36,7170977.50,   387.08, 1
734930.41,7171022.50,   387.08, 1
734930.46,7171067.50,   387.08, 1
734930.51,7171112.50,   387.08, 1
734930.55,7171157.50,   387.08, 1
734930.60,7171202.50,   387.08, 1
734930.65,7171247.50,   387.08, 1
734930.70,7171292.50,   387.08, 1
734930.74,7171337.50,   387.08, 2
734930.79,7171382.50,   387.08, 2
734930.84,7171427.50,   387.08, 2
734930.89,7171472.50,   387.08, 2
734930.94,7171517.50,   387.08, 2
734930.98,7171562.50,   387.08, 2
734931.03,7171607.50,   387.08, 2
734931.08,7171652.50,   387.08, 2
734931.13,7171697.50,   387.08, 2
734931.17,7171742.50,   387.08, 2
734931.22,7171787.50,   387.08, 2
734931.27,7171832.50,   387.08, 1
734931.32,7171877.50,   387.08, 1
734931.37,7171922.50,   387.08, 1
734931.41,7171967.50,   387.08, 1
734931.46,7172012.50,   387.08, 1
734931.51,7172057.50,   387.08, 1
734931.56,7172102.50,   387.08, 1
734931.61,7172147.50,   387.08, 1
734931.65,7172192.50,   387.08, 1
734931.70,7172237.50,   387.08, 1
734931.75,7172282.50,   387.08, 1
734931.80,7172327.50,   387.08, 1
734931.84,7172372.50,   387.08, 1
734931.89,7172417.50,   387.08, 1
734931.94,7172462.50,   387.08, 1
734931.99,7172507.50,   387.08, 1
734932.04,7172552.50,   387.08, 1
734932.08,7172597.50,   387.08, 1
734932.13,7172642.50,   387.08, 1
734932.18,7172687.50,   387.08, 1
734932.23,7172732.50,   387.08, 1
734932.27,7172777.50,   387.08, 1
734932.32,7172822.50,   387.08, 1
734932.37,7172867.50,   387.08, 1
734932.42,7172912.50,   387.08, 1
734932.47,7172957.50,   387.08, 1
734932.51,7173002.50,   387.08, 1
734932.56,7173047.50,   387.08, 1
734932.61,7173092.50,   387.08, 1
734932.66,7173137.50,   387.08, 1
734932.71,7173182.50,   387.08, 1
734932.75,7173227.50,   387.08, 1
734932.80,7173272.50,   387.08, 1
734932.85,7173317.50,   387.08, 1
734929.31,7169987.50,   383.03, 1
734929.36,7170032.50,   383.03, 1
734929.41,7170077.50,   383.03, 1
734929.45,7170122.50,   383.03, 1
734929.50,7170167.50,   383.03, 1
734929.55,7170212.50,   383.03, 1
734929.60,7170257.50,   383.03, 1
734929.64,7170302.50,   383.03, 1
734929.69,7170347.50,   383.03, 1
734929.74,7170392.50,   383.03, 1
734929.79,7170437.50,   383.03, 1
734929.84,7170482.50,   383.03, 1
734929.88,7170527.50,   383.03, 1
734929.93,7170572.50,   383.03, 1
734929.98,7170617.50,   383.03, 1
734930.03,7170662.50,   383.03, 1
734930.08,7170707.50,   383.03, 1
734930.12,7170752.50,   383.03, 1
734930.17,7170797.50,   383.03, 1
734930.22,7170842.50,   383.03, 1
734930.27,7170887.50,   383.03, 1
734930.31,7170932.50,   383.03, 1
734930.36,7170977.50,   383.03, 1
734930.41,7171022.50,   383.03, 1
734930.46,7171067.50,   383.03, 1
734930.51,7171112.50,   383.03, 1
734930.55,7171157.50,   383.03, 1
734930.60,7171202.50,   383.03, 1
734930.65,7171247.50,   383.03, 1
734930.70,7171292.50,   383.03, 1
734930.74,7171337.50,   383.03, 1
734930.79,7171382.50,   383.03, 2
734930.84,7171427.50,   383.03, 2
734930.89,7171472.50,   383.03, 2
734930.94,7171517.50,   383.03, 2
734930.98,7171562.50,   383.03, 2
734931.03,7171607.50,   383.03, 2
734931.08,7171652.50,   383.03, 2
734931.13,7171697.50,   383.03, 2
734931.17,7171742.50,   383.03, 2
734931.22,7171787.50,   383.03, 2
734931.27,7171832.50,   383.03, 1
734931.32,7171877.50,   383.03, 1
734931.37,7171922.50,   383.03, 1
734931.41,7171967.50,   383.03, 1
734931.46,7172012.50,   383.03, 1
734931.51,7172057.50,   383.03, 1
734931.56,7172102.50,   383.03, 1
734931.61,7172147.50,   383.03, 1
734931.65,7172192.50,   383.03, 1
734931.70,7172237.50,   383.03, 1
734931.75,7172282.50,   383.03, 1
734931.80,7172327.50,   383.03, 1
734931.84,7172372.50,   383.03, 1
734931.89,7172417.50,   383.03, 1
734931.94,7172462.50,   383.03, 1
734931.99,7172507.50,   383.03, 1
734932.04,7172552.50,   383.03, 1
734932.08,7172597.50,   383.03, 1
734932.13,7172642.50,   383.03, 1
734932.18,7172687.50,   383.03, 1
734932.23,7172732.50,   383.03, 1
734932.27,7172777.50,   383.03, 1
734932.32,7172822.50,   383.03, 1
734932.37,7172867.50,   383.03, 1
734932.42,7172912.50,   383.03, 1
734932.47,7172957.50,   383.03, 1
734932.51,7173002.50,   383.03, 1
734932.56,7173047.50,   383.03, 1
734932.61,7173092.50,   383.03, 1
734932.66,7173137.50,   383.03, 1
734932.71,7173182.50,   383.03, 1
734932.75,7173227.50,   383.03, 1
734932.80,7173272.50,   383.03, 1
734932.85,7173317.50,   383.03, 1
734929.31,7169987.50,   378.99, 1
734929.36,7170032.50,   378.99, 1
734929.41,7170077.50,   378.99, 1
734929.45,7170122.50,   378.99, 1
734929.50,7170167.50,   378.99, 1
734929.55,7170212.50,   378.99, 1
734929.60,7170257.50,   378.99, 1
734929.64,7170302.50,   378.99, 1
734929.69,7170347.50,   378.99, 1
734929.74,7170392.50,   378.99, 1
734929.79,7170437.50,   378.99, 1
734929.84,7170482.50,   378.99, 1
734929.88,7170527.50,   378.99, 1
734929.93,7170572.50,   378.99, 1
734929.98,7170617.50,   378.99, 1
734930.03,7170662.50,   378.99, 1
734930.08,7170707.50,   378.99, 1
734930.12,7170752.50,   378.99, 1
734930.17,7170797.50,   378.99, 1
734930.22,7170842.50,   378.99, 1
734930.27,7170887.50,   378.99, 1
734930.31,7170932.50,   378.99, 1
734930.36,7170977.50,   378.99, 1
734930.41,7171022.50,   378.99, 1
734930.46,7171067.50,   378.99, 1
734930.51,7171112.50,   378.99, 1
734930.55,7171157.50,   378.99, 1
734930.60,7171202.50,   378.99, 1
734930.65,7171247.50,   378.99, 1
734930.70,7171292.50,   378.99, 1
734930.74,7171337.50,   378.99, 1
734930.79,7171382.50,   378.99, 2
734930.84,7171427.50,   378.99, 2
734930.89,7171472.50,   378.99, 2
734930.94,7171517.50,   378.99, 2
734930.98,7171562.50,   378.99, 2
734931.03,7171607.50,   378.99, 2
734931.08,7171652.50,   378.99, 2
734931.13,7171697.50,   378.99, 2
734931.17,7171742.50,   378.99, 2
734931.22,7171787.50,   378.99, 2
734931.27,7171832.50,   378.99, 1
734931.32,7171877.50,   378.99, 1
734931.37,7171922.50,   378.99, 1
734931.41,7171967.50,   378.99, 1
734931.46,7172012.50,   378.99, 1
734931.51,7172057.50,   378.99, 1
734931.56,7172102.50,   378.99, 1
734931.61,7172147.50,   378.99, 1
734931.65,7172192.50,   378.99, 1
734931.70,7172237.50,   378.99, 1
734931.75,7172282.50,   378.99, 1
734931.80,7172327.50,   378.99, 1
734931.84,7172372.50,   378.99, 1
734931.89,7172417.50,   378.99, 1
734931.94,7172462.50,   378.99, 1
734931.99,7172507.50,   378.99, 1
734932.04,7172552.50,   378.99, 1
734932.08,7172597.50,   378.99, 1
734932.13,7172642.50,   378.99, 1
734932.18,7172687.50,   378.99, 1
734932.23,7172732.50,   378.99, 1
734932.27,7172777.50,   378.99, 1
734932.32,7172822.50,   378.99, 1
734932.37,7172867.50,   378.99, 1
734932.42,7172912.50,   378.99, 1
734932.47,7172957.50,   378.99, 1
734932.51,7173002.50,   378.99, 1
734932.56,7173047.50,   378.99, 1
734932.61,7173092.50,   378.99, 1
734932.66,7173137.50,   378.99, 1
734932.71,7173182.50,   378.99, 1
734932.75,7173227.50,   378.99, 1
734932.80,7173272.50,   378.99, 1
734932.85,7173317.50,   378.99, 1
734929.31,7169987.50,   374.94, 1
734929.36,7170032.50,   374.94, 1
734929.41,7170077.50,   374.94, 1
734929.45,7170122.50,   374.94, 1
734929.50,7170167.50,   374.94, 1
734929.55,7170212.50,   374.94, 1
734929.60,7170257.50,   374.94, 1
734929.64,7170302.50,   374.94, 1
734929.69,7170347.50,   374.94, 1
734929.74,7170392.50,   374.94, 1
734929.79,7170437.50,   374.94, 1
734929.84,7170482.50,   374.94, 1
734929.88,7170527.50,   374.94, 1
734929.93,7170572.50,   374.94, 1
734929.98,7170617.50,   374.94, 1
734930.03,7170662.50,   374.94, 1
734930.08,7170707.50,   374.94, 1
734930.12,7170752.50,   374.94, 1
734930.17,7170797.50,   374.94, 1
734930.22,7170842.50,   374.94, 1
734930.27,7170887.50,   374.94, 1
734930.31,7170932.50,   374.94, 1
734930.36,7170977.50,   374.94, 1
734930.41,7171022.50,   374.94, 1
734930.46,7171067.50,   374.94, 1
734930.51,7171112.50,   374.94, 1
734930.55,7171157.50,   374.94, 1
734930.60,7171202.50,   374.94, 1
734930.65,7171247.50,   374.94, 1
734930.70,7171292.50,   374.94, 1
734930.74,7171337.50,   374.94, 1
734930.79,7171382.50,   374.94, 2
734930.84,7171427.50,   374.94, 2
734930.89,7171472.50,   374.94, 2
734930.94,7171517.50,   374.94, 2
734930.98,7171562.50,   374.94, 2
734931.03,7171607.50,   374.94, 2
734931.08,7171652.50,   374.94, 2
734931.13,7171697.50,   374.94, 2
734931.17,7171742.50,   374.94, 2
734931.22,7171787.50,   374.94, 2
734931.27,7171832.50,   374.94, 1
734931.32,7171877.50,   374.94, 1
734931.37,7171922.50,   374.94, 1
734931.41,7171967.50,   374.94, 1
734931.46,7172012.50,   374.94, 1
734931.51,7172057.50,   374.94, 1
734931.56,7172102.50,   374.94, 1
734931.61,7172147.50,   374.94, 1
734931.65,7172192.50,   374.94, 1
734931.70,7172237.50,   374.94, 1
734931.75,7172282.50,   374.94, 1
734931.80,7172327.50,   374.94, 1
734931.84,7172372.50,   374.94, 1
734931.89,7172417.50,   374.94, 1
734931.94,7172462.50,   374.94, 1
734931.99,7172507.50,   374.94, 1
734932.04,7172552.50,   374.94, 1
734932.08,7172597.50,   374.94, 1
734932.13,7172642.50,   374.94, 1
734932.18,7172687.50,   374.94, 1
734932.23,7172732.50,   374.94, 1
734932.27,7172777.50,   374.94, 1
734932.32,7172822.50,   374.94, 1
734932.37,7172867.50,   374.94, 1
734932.42,7172912.50,   374.94, 1
734932.47,7172957.50,   374.94, 1
734932.51,7173002.50,   374.94, 1
734932.56,7173047.50,   374.94, 1
734932.61,7173092.50,   374.94, 1
734932.66,7173137.50,   374.94, 1
734932.71,7173182.50,   374.94, 1
734932.75,7173227.50,   374.94, 1
734932.80,7173272.50,   374.94, 1
734932.85,7173317.50,   374.94, 1
734929.31,7169987.50,   370.90, 1
734929.36,7170032.50,   370.90, 1
734929.41,7170077.50,   370.90, 1
734929.45,7170122.50,   370.90, 1
734929.50,7170167.50,   370.90, 1
734929.55,7170212.50,   370.90, 1
734929.60,7170257.50,   370.90, 1
734929.64,7170302.50,   370.90, 1
734929.69,7170347.50,   370.90, 1
734929.74,7170392.50,   370.90, 1
734929.79,7170437.50,   370.90, 1
734929.84,7170482.50,   370.90, 1
734929.88,7170527.50,   370.90, 1
734929.93,7170572.50,   370.90, 1
734929.98,7170617.50,   370.90, 1
734930.03,7170662.50,   370.90, 1
734930.08,7170707.50,   370.90, 1
734930.12,7170752.50,   370.90, 1
734930.17,7170797.50,   370.90, 1
734930.22,7170842.50,   370.90, 1
734930.27,7170887.50,   370.90, 1
734930.31,7170932.50,   370.90, 1
734930.36,7170977.50,   370.90, 1
734930.41,7171022.50,   370.90, 1
734930.46,7171067.50,   370.90, 1
734930.51,7171112.50,   370.90, 1
734930.55,7171157.50,   370.90, 1
734930.60,7171202.50,   370.90, 1
734930.65,7171247.50,   370.90, 1
734930.70,7171292.50,   370.90, 1
734930.74,7171337.50,   370.90, 1
734930.79,7171382.50,   370.90, 2
734930.84,7171427.50,   370.90, 2
734930.89,7171472.50,   370.90, 2
734930.94,7171517.50,   370.90, 2
734930.98,7171562.50,   370.90, 2
734931.03,7171607.50,   370.90, 2
734931.08,7171652.50,   370.90, 2
734931.13,7171697.50,   370.90, 2
734931.17,7171742.50,   370.90, 2
734931.22,7171787.50,   370.90, 2
734931.27,7171832.50,   370.90, 1
734931.32,7171877.50,   370.90, 1
734931.37,7171922.50,   370.90, 1
734931.41,7171967.50,   370.90, 1
734931.46,7172012.50,   370.90, 1
734931.51,7172057.50,   370.90, 1
734931.56,7172102.50,   370.90, 1
734931.61,7172147.50,   370.90, 1
734931.65,7172192.50,   370.90, 1
734931.70,7172237.50,   370.90, 1
734931.75,7172282.50,   370.90, 1
734931.80,7172327.50,   370.90, 1
734931.84,7172372.50,   370.90, 1
734931.89,7172417.50,   370.90, 1
734931.94,7172462.50,   370.90, 1
734931.99,7172507.50,   370.90, 1
734932.04,7172552.50,   370.90, 1
734932.08,7172597.50,   370.90, 1
734932.13,7172642.50,   370.90, 1
734932.18,7172687.50,   370.90, 1
734932.23,7172732.50,   370.90, 1
734932.27,7172777.50,   370.90, 1
734932.32,7172822.50,   370.90, 1
734932.37,7172867.50,   370.90, 1
734932.42,7172912.50,   370.90, 1
734932.47,7172957.50,   370.90, 1
734932.51,7173002.50,   370.90, 1
734932.56,7173047.50,   370.90, 1
734932.61,7173092.50,   370.90, 1
734932.66,7173137.50,   370.90, 1
734932.71,7173182.50,   370.90, 1
734932.75,7173227.50,   370.90, 1
734932.80,7173272.50,   370.90, 1
734932.85,7173317.50,   370.90, 1
734929.31,7169987.50,   366.85, 1
734929.36,7170032.50,   366.85, 1
734929.41,7170077.50,   366.85, 1
734929.45,7170122.50,   366.85, 1
734929.50,7170167.50,   366.85, 1
734929.55,7170212.50,   366.85, 1
734929.60,7170257.50,   366.85, 1
734929.64,7170302.50,   366.85, 1
734929.69,7170347.50,   366.85, 1
734929.74,7170392.50,   366.85, 1
734929.79,7170437.50,   366.85, 1
734929.84,7170482.50,   366.85, 1
734929.88,7170527.50,   366.85, 1
734929.93,7170572.50,   366.85, 1
734929.98,7170617.50,   366.85, 1
734930.03,7170662.50,   366.85, 1
734930.08,7170707.50,   366.85, 1
734930.12,7170752.50,   366.85, 1
734930.17,7170797.50,   366.85, 1
734930.22,7170842.50,   366.85, 1
734930.27,7170887.50,   366.85, 1
734930.31,7170932.50,   366.85, 1
734930.36,7170977.50,   366.85, 1
734930.41,7171022.50,   366.85, 1
734930.46,7171067.50,   366.85, 1
734930.51,7171112.50,   366.85, 1
734930.55,7171157.50,   366.85, 1
734930.60,7171202.50,   366.85, 1
734930.65,7171247.50,   366.85, 1
734930.70,7171292.50,   366.85, 1
734930.74,7171337.50,   366.85, 1
734930.79,7171382.50,   366.85, 2
734930.84,7171427.50,   366.85, 2
734930.89,7171472.50,   366.85, 2
734930.94,7171517.50,   366.85, 2
734930.98,7171562.50,   366.85, 2
734931.03,7171607.50,   366.85, 2
734931.08,7171652.50,   366.85, 2
734931.13,7171697.50,   366.85, 2
734931.17,7171742.50,   366.85, 2
734931.22,7171787.50,   366.85, 2
734931.27,7171832.50,   366.85, 1
734931.32,7171877.50,   366.85, 1
734931.37,7171922.50,   366.85, 1
734931.41,7171967.50,   366.85, 1
734931.46,7172012.50,   366.85, 1
734931.51,7172057.50,   366.85, 1
734931.56,7172102.50,   366.85, 1
734931.61,7172147.50,   366.85, 1
734931.65,7172192.50,   366.85, 1
734931.70,7172237.50,   366.85, 1
734931.75,7172282.50,   366.85, 1
734931.80,7172327.50,   366.85, 1
734931.84,7172372.50,   366.85, 1
734931.89,7172417.50,   366.85, 1
734931.94,7172462.50,   366.85, 1
734931.99,7172507.50,   366.85, 1
734932.04,7172552.50,   366.85, 1
734932.08,7172597.50,   366.85, 1
734932.13,7172642.50,   366.85, 1
734932.18,7172687.50,   366.85, 1
734932.23,7172732.50,   366.85, 1
734932.27,7172777.50,   366.85, 1
734932.32,7172822.50,   366.85, 1
734932.37,7172867.50,   366.85, 1
734932.42,7172912.50,   366.85, 1
734932.47,7172957.50,   366.85, 1
734932.51,7173002.50,   366.85, 1
734932.56,7173047.50,   366.85, 1
734932.61,7173092.50,   366.85, 1
734932.66,7173137.50,   366.85, 1
734932.71,7173182.50,   366.85, 1
734932.75,7173227.50,   366.85, 1
734932.80,7173272.50,   366.85, 1
734932.85,7173317.50,   366.85, 1
734929.31,7169987.50,   362.81, 1
734929.36,7170032.50,   362.81, 1
734929.41,7170077.50,   362.81, 1
734929.45,7170122.50,   362.81, 1
734929.50,7170167.50,   362.81, 1
734929.55,7170212.50,   362.81, 1
734929.60,7170257.50,   362.81, 1
734929.64,7170302.50,   362.81, 1
734929.69,7170347.50,   362.81, 1
734929.74,7170392.50,   362.81, 1
734929.79,7170437.50,   362.81, 1
734929.84,7170482.50,   362.81, 1
734929.88,7170527.50,   362.81, 1
734929.93,7170572.50,   362.81, 1
734929.98,7170617.50,   362.81, 1
734930.03,7170662.50,   362.81, 1
734930.08,7170707.50,   362.81, 1
734930.12,7170752.50,   362.81, 1
734930.17,7170797.50,   362.81, 1
734930.22,7170842.50,   362.81, 1
734930.27,7170887.50,   362.81, 1
734930.31,7170932.50,   362.81, 1
734930.36,7170977.50,   362.81, 1
734930.41,7171022.50,   362.81, 1
734930.46,7171067.50,   362.81, 1
734930.51,7171112.50,   362.81, 1
734930.55,7171157.50,   362.81, 1
734930.60,7171202.50,   362.81, 1
734930.65,7171247.50,   362.81, 1
734930.70,7171292.50,   362.81, 1
734930.74,7171337.50,   362.81, 1
734930.79,7171382.50,   362.81, 2
734930.84,7171427.50,   362.81, 2
734930.89,7171472.50,   362.81, 2
734930.94,7171517.50,   362.81, 2
734930.98,7171562.50,   362.81, 2
734931.03,7171607.50,   362.81, 2
734931.08,7171652.50,   362.81, 2
734931.13,7171697.50,   362.81, 2
734931.17,7171742.50,   362.81, 2
734931.22,7171787.50,   362.81, 2
734931.27,7171832.50,   362.81, 1
734931.32,7171877.50,   362.81, 1
734931.37,7171922.50,   362.81, 1
734931.41,7171967.50,   362.81, 1
734931.46,7172012.50,   362.81, 1
734931.51,7172057.50,   362.81, 1
734931.56,7172102.50,   362.81, 1
734931.61,7172147.50,   362.81, 1
734931.65,7172192.50,   362.81, 1
734931.70,7172237.50,   362.81, 1
734931.75,7172282.50,   362.81, 1
734931.80,7172327.50,   362.81, 1
734931.84,7172372.50,   362.81, 1
734931.89,7172417.50,   362.81, 1
734931.94,7172462.50,   362.81, 1
734931.99,7172507.50,   362.81, 1
734932.04,7172552.50,   362.81, 1
734932.08,7172597.50,   362.81, 1
734932.13,7172642.50,   362.81, 1
734932.18,7172687.50,   362.81, 1
734932.23,7172732.50,   362.81, 1
734932.27,7172777.50,   362.81, 1
734932.32,7172822.50,   362.81, 1
734932.37,7172867.50,   362.81, 1
734932.42,7172912.50,   362.81, 1
734932.47,7172957.50,   362.81, 1
734932.51,7173002.50,   362.81, 1
734932.56,7173047.50,   362.81, 1
734932.61,7173092.50,   362.81, 1
734932.66,7173137.50,   362.81, 1
734932.71,7173182.50,   362.81, 1
734932.75,7173227.50,   362.81, 1
734932.80,7173272.50,   362.81, 1
734932.85,7173317.50,   362.81, 1
734929.31,7169987.50,   358.76, 1
734929.36,7170032.50,   358.76, 1
734929.41,7170077.50,   358.76, 1
734929.45,7170122.50,   358.76, 1
734929.50,7170167.50,   358.76, 1
734929.55,7170212.50,   358.76, 1
734929.60,7170257.50,   358.76, 1
734929.64,7170302.50,   358.76, 1
734929.69,7170347.50,   358.76, 1
734929.74,7170392.50,   358.76, 1
734929.79,7170437.50,   358.76, 1
734929.84,7170482.50,   358.76, 1
734929.88,7170527.50,   358.76, 1
734929.93,7170572.50,   358.76, 1
734929.98,7170617.50,   358.76, 1
734930.03,7170662.50,   358.76, 1
734930.08,7170707.50,   358.76, 1
734930.12,7170752.50,   358.76, 1
734930.17,7170797.50,   358.76, 1
734930.22,7170842.50,   358.76, 1
734930.27,7170887.50,   358.76, 1
734930.31,7170932.50,   358.76, 1
