 "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_X01 EM1_X02 EM1_X03 EM1_X04 EM1_X05 EM1_X06 EM1_X07 EM1_X08 EM1_X09 EM1_X10 EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11250 552 734923.44 7170728.0 577.5382255861849 92.42585213756779 0.0 54977.74 228075.0 114511.0 41905.0 9563.0 926.0 -190.0 -49.0 173.0 207.0 0.0 178690.0 103119.0 54698.0 21227.0 5601.0 1468.0 678.0 340.0 219.0 0.0
 1 11250 553 734923.13 7170714.0 577.0426492518129 91.59151979080576 0.0 54977.57 236942.0 121241.0 45182.0 10390.0 1065.0 -158.0 -25.0 212.0 226.0 0.0 181632.0 106547.0 56389.0 21517.0 5609.0 1421.0 645.0 279.0 181.0 0.0
 1 11250 554 734922.81 7170699.0 576.5502786798352 90.95990217611235 0.0 54977.35 244287.0 126944.0 48094.0 11158.0 1203.0 -127.0 -4.0 244.0 235.0 0.0 185386.0 110967.0 58282.0 21816.0 5612.0 1372.0 612.0 217.0 139.0 0.0
 1 11250 555 734922.56 7170684.5 576.1677931775786 90.68052163070087 0.0 54977.15 249963.0 131470.0 50532.0 11827.0 1334.0 -97.0 14.0 265.0 234.0 0.0 189634.0 115937.0 60237.0 22119.0 5613.0 1322.0 581.0 159.0 96.0 0.0
 1 11250 556 734922.38 7170670.0 575.9299391201114 90.7563556916123 0.0 54977.08 254047.0 134819.0 52457.0 12377.0 1454.0 -69.0 26.0 275.0 225.0 0.0 194018.0 120907.0 62108.0 22413.0 5612.0 1273.0 552.0 108.0 53.0 0.0
 1 11250 557 734922.25 7170655.5 575.827070293872 91.04950239938726 0.0 54977.13 256757.0 137101.0 53884.0 12805.0 1562.0 -44.0 31.0 275.0 208.0 0.0 198202.0 125353.0 63761.0 22685.0 5610.0 1226.0 526.0 71.0 15.0 0.0
 1 11250 558 734922.13 7170641.0 575.8188276937084 91.36014493927767 0.0 54977.46 258360.0 138480.0 54865.0 13118.0 1660.0 -22.0 26.0 263.0 187.0 0.0 201896.0 128902.0 65097.0 22921.0 5606.0 1184.0 502.0 48.0 -15.0 0.0
 1 11250 559 734922.06 7170626.5 575.8758429204821 91.5268766061927 0.0 54977.95 259102.0 139127.0 55469.0 13334.0 1751.0 -4.0 11.0 244.0 164.0 0.0 204888.0 131397.0 66065.0 23108.0 5600.0 1150.0 481.0 42.0 -36.0 0.0
 1 11250 560 734922.06 7170612.0 575.9677197017013 91.49169704559118 0.0 54978.51 259168.0 139176.0 55769.0 13471.0 1836.0 7.0 -15.0 219.0 142.0 0.0 207059.0 132886.0 66669.0 23237.0 5592.0 1126.0 463.0 49.0 -47.0 0.0
 1 11250 561 734922.06 7170597.5 576.0626122592737 91.30014980820607 0.0 54979.39 258662.0 138702.0 55816.0 13547.0 1920.0 11.0 -50.0 190.0 123.0 0.0 208385.0 133554.0 66951.0 23301.0 5583.0 1113.0 447.0 66.0 -49.0 0.0
 1 11250 562 734922.13 7170583.0 576.1309089177612 91.04942364003341 0.0 54980.42 257606.0 137719.0 55636.0 13580.0 2003.0 8.0 -90.0 160.0 110.0 0.0 208920.0 133627.0 66979.0 23301.0 5574.0 1111.0 433.0 88.0 -44.0 0.0
 1 11250 563 734922.19 7170568.5 576.1454063551971 90.8233658581344 0.0 54981.66 255952.0 136197.0 55218.0 13577.0 2086.0 0.0 -129.0 131.0 101.0 0.0 208749.0 133294.0 66815.0 23238.0 5566.0 1118.0 420.0 113.0 -34.0 0.0
 1 11250 564 734922.25 7170555.0 576.1371155282368 90.6513274454432 0.0 54983.04 253617.0 134094.0 54527.0 13545.0 2171.0 -7.0 -161.0 103.0 97.0 0.0 207961.0 132666.0 66498.0 23122.0 5561.0 1130.0 407.0 137.0 -21.0 0.0
 1 11250 565 734922.38 7170541.0 576.1200508583049 90.50695991084864 0.0 54984.44 250526.0 131390.0 53526.0 13482.0 2258.0 -6.0 -181.0 77.0 95.0 0.0 206618.0 131760.0 66033.0 22963.0 5564.0 1145.0 394.0 159.0 -5.0 0.0
 1 11250 566 734922.5 7170527.0 576.0943883748363 90.33976282758903 0.0 54985.82 246666.0 128116.0 52194.0 13387.0 2348.0 8.0 -185.0 55.0 95.0 0.0 204761.0 130524.0 65393.0 22771.0 5577.0 1160.0 379.0 178.0 12.0 0.0
 1 11250 567 734922.69 7170513.0 576.0620616750133 90.11787999099366 0.0 54987.07 242099.0 124363.0 50555.0 13261.0 2444.0 37.0 -176.0 37.0 97.0 0.0 202418.0 128870.0 64536.0 22557.0 5604.0 1173.0 361.0 191.0 30.0 0.0
 1 11250 568 734922.88 7170499.0 576.0230558853708 89.85648343632846 0.0 54988.11 236956.0 120269.0 48668.0 13105.0 2546.0 79.0 -155.0 24.0 98.0 0.0 199633.0 126728.0 63428.0 22325.0 5648.0 1184.0 339.0 198.0 47.0 0.0
 1 11250 569 734923.13 7170485.0 575.9791992296277 89.61667426179866 0.0 54989.02 231398.0 115982.0 46622.0 12926.0 2659.0 130.0 -127.0 16.0 100.0 0.0 196471.0 124092.0 62072.0 22079.0 5710.0 1192.0 311.0 198.0 61.0 0.0
 1 11250 570 734923.38 7170471.0 575.930796357661 89.47628348113113 0.0 54989.88 225575.0 111625.0 44507.0 12730.0 2780.0 187.0 -96.0 14.0 101.0 0.0 193029.0 121041.0 60514.0 21824.0 5788.0 1197.0 278.0 191.0 72.0 0.0
 1 11250 571 734923.56 7170457.0 575.8981470050959 89.48796362116815 0.0 54991.0 219608.0 107282.0 42396.0 12521.0 2909.0 245.0 -63.0 16.0 102.0 0.0 189434.0 117739.0 58843.0 21572.0 5882.0 1201.0 240.0 180.0 78.0 0.0
 1 11250 572 734923.88 7170443.0 575.8885996967052 89.65039059338035 0.0 54992.57 213588.0 102989.0 40344.0 12305.0 3040.0 302.0 -30.0 21.0 103.0 0.0 185832.0 114399.0 57168.0 21339.0 5991.0 1206.0 199.0 165.0 80.0 0.0
 1 11250 573 734924.13 7170429.0 575.8846868485655 89.91098177581682 0.0 54994.31 207592.0 98758.0 38386.0 12080.0 3160.0 355.0 2.0 29.0 103.0 0.0 182386.0 111227.0 55602.0 21150.0 6115.0 1212.0 158.0 149.0 77.0 0.0
 1 11250 574 734924.38 7170415.0 575.8751026668901 90.19854086017921 0.0 54996.48 201697.0 94589.0 36554.0 11847.0 3257.0 401.0 33.0 38.0 104.0 0.0 179252.0 108377.0 54240.0 21032.0 6253.0 1225.0 119.0 134.0 72.0 0.0
 1 11250 575 734924.69 7170400.0 575.8448465888057 90.46295549182672 0.0 55001.36 195987.0 90503.0 34876.0 11601.0 3316.0 438.0 61.0 47.0 105.0 0.0 176555.0 105920.0 53150.0 21010.0 6408.0 1247.0 87.0 121.0 64.0 0.0
 1 11250 576 734925.0 7170385.5 575.7788460727113 90.69408593667796 0.0 55006.05 190562.0 86551.0 33376.0 11338.0 3323.0 462.0 86.0 57.0 106.0 0.0 174362.0 103851.0 52363.0 21098.0 6582.0 1283.0 63.0 109.0 56.0 0.0
 1 11250 577 734925.31 7170371.0 575.6588692145039 90.91157385371037 0.0 55010.18 185535.0 82827.0 32072.0 11054.0 3271.0 473.0 107.0 66.0 107.0 0.0 172676.0 102114.0 51868.0 21300.0 6776.0 1337.0 49.0 100.0 48.0 0.0
 1 11250 578 734925.63 7170356.5 575.4554892395597 91.13919526125471 0.0 55013.98 181032.0 79461.0 30973.0 10751.0 3160.0 472.0 124.0 75.0 107.0 0.0 171449.0 100649.0 51626.0 21602.0 6992.0 1411.0 46.0 93.0 42.0 0.0
 1 11250 579 734925.94 7170342.0 575.1799002994837 91.38333714876923 0.0 55022.07 177180.0 76602.0 30086.0 10432.0 3002.0 460.0 137.0 83.0 108.0 0.0 170619.0 99420.0 51577.0 21981.0 7226.0 1502.0 54.0 87.0 38.0 0.0
 1 11250 580 734926.25 7170327.5 574.8632666619397 91.62647018887681 0.0 55029.33 174092.0 74385.0 29419.0 10110.0 2811.0 442.0 146.0 92.0 109.0 0.0 170143.0 98433.0 51665.0 22404.0 7474.0 1606.0 71.0 81.0 37.0 0.0
 1 11250 581 734926.63 7170313.0 574.5389159680826 91.83439866588715 0.0 55036.36 171849.0 72910.0 28984.0 9803.0 2609.0 422.0 152.0 100.0 110.0 0.0 170016.0 97734.0 51854.0 22843.0 7726.0 1717.0 97.0 77.0 38.0 0.0
 1 11250 582 734926.94 7170298.5 574.2351108223181 91.97103448505582 0.0 55043.51 170495.0 72232.0 28801.0 9535.0 2418.0 405.0 155.0 108.0 111.0 0.0 170271.0 97391.0 52129.0 23274.0 7969.0 1826.0 129.0 75.0 42.0 0.0
 1 11250 583 734927.25 7170284.0 573.987271046935 92.01548299295548 0.0 55050.45 170041.0 72369.0 28897.0 9331.0 2257.0 392.0 155.0 116.0 112.0 0.0 170966.0 97476.0 52502.0 23684.0 8189.0 1923.0 163.0 77.0 47.0 0.0
 1 11250 584 734927.5 7170269.5 573.8261944788507 91.97813781832065 0.0 55057.32 170477.0 73314.0 29300.0 9218.0 2139.0 385.0 152.0 123.0 114.0 0.0 172161.0 98048.0 52999.0 24071.0 8375.0 2003.0 197.0 82.0 53.0 0.0
 1 11250 585 734927.75 7170256.0 573.7307316308729 91.9102196272174 0.0 55063.6 171772.0 75031.0 30039.0 9215.0 2074.0 385.0 146.0 128.0 116.0 0.0 173898.0 99136.0 53650.0 24437.0 8524.0 2061.0 230.0 91.0 59.0 0.0
 1 11250 586 734928.0 7170242.0 573.661707166374 91.89646117960672 0.0 55069.02 173867.0 77459.0 31125.0 9340.0 2062.0 389.0 139.0 131.0 117.0 0.0 176181.0 100731.0 54477.0 24787.0 8638.0 2099.0 261.0 102.0 66.0 0.0
 1 11250 587 734928.19 7170228.0 573.6125684363612 92.0262168136607 0.0 55073.45 176666.0 80500.0 32552.0 9604.0 2104.0 398.0 129.0 131.0 120.0 0.0 178967.0 102784.0 55480.0 25126.0 8722.0 2119.0 289.0 114.0 73.0 0.0
 1 11250 588 734928.38 7170214.0 573.5726767540434 92.35432919443262 0.0 55076.99 180047.0 84043.0 34296.0 10016.0 2194.0 410.0 118.0 130.0 122.0 0.0 182164.0 105214.0 56635.0 25456.0 8786.0 2127.0 314.0 125.0 80.0 0.0
 1 11250 589 734928.56 7170200.0 573.5316794193898 92.87162591683908 0.0 55079.56 183881.0 87990.0 36326.0 10586.0 2327.0 427.0 106.0 128.0 125.0 0.0 185653.0 107925.0 57903.0 25781.0 8834.0 2129.0 333.0 134.0 87.0 0.0
 1 11250 590 734928.69 7170186.0 573.4802130895569 93.50275188209284 0.0 55081.15 188066.0 92296.0 38630.0 11326.0 2500.0 450.0 92.0 125.0 128.0 0.0 189314.0 110835.0 59238.0 26101.0 8873.0 2127.0 346.0 140.0 93.0 0.0
 1 11250 591 734928.81 7170172.0 573.4077481496691 94.13320427811215 0.0 55081.96 192551.0 96986.0 41229.0 12258.0 2710.0 482.0 78.0 122.0 131.0 0.0 193051.0 113893.0 60604.0 26419.0 8905.0 2126.0 354.0 142.0 99.0 0.0
 1 11250 592 734928.94 7170158.0 573.308336500214 94.65323095051532 0.0 55082.47 197337.0 102138.0 44182.0 13413.0 2964.0 524.0 62.0 119.0 134.0 0.0 196802.0 117088.0 61980.0 26743.0 8936.0 2127.0 356.0 140.0 103.0 0.0
 1 11250 593 734929.0 7170144.0 573.1917167574907 94.99837635149794 0.0 55082.96 202469.0 107839.0 47571.0 14825.0 3274.0 578.0 47.0 115.0 136.0 0.0 200542.0 120440.0 63375.0 27092.0 8972.0 2132.0 354.0 134.0 104.0 0.0
 1 11250 594 734929.06 7170130.0 573.0674667269503 95.16925821836045 0.0 55083.5 208006.0 114127.0 51469.0 16526.0 3662.0 643.0 32.0 112.0 138.0 0.0 204271.0 123988.0 64837.0 27500.0 9029.0 2143.0 349.0 124.0 101.0 0.0
 1 11250 595 734929.13 7170116.0 572.9462689878926 95.22333450784059 0.0 55084.09 213983.0 120941.0 55903.0 18530.0 4150.0 715.0 18.0 109.0 139.0 0.0 208007.0 127774.0 66456.0 28025.0 9126.0 2163.0 342.0 112.0 93.0 0.0
 1 11250 596 734929.19 7170102.0 572.838640512058 95.24390848928466 0.0 55084.82 220358.0 128108.0 60818.0 20826.0 4750.0 793.0 7.0 106.0 140.0 0.0 211772.0 131834.0 68361.0 28742.0 9292.0 2195.0 333.0 99.0 81.0 0.0
 1 11250 597 734929.19 7170088.0 572.7539959684675 95.3008072533464 0.0 55085.07 226978.0 135350.0 66052.0 23354.0 5461.0 874.0 -1.0 104.0 140.0 0.0 215587.0 136194.0 70700.0 29739.0 9561.0 2241.0 324.0 83.0 64.0 0.0
 1 11250 598 734929.19 7170074.0 572.7027334541773 95.42021869322426 0.0 55084.38 233565.0 142318.0 71348.0 26009.0 6254.0 955.0 -6.0 101.0 139.0 0.0 219465.0 140861.0 73608.0 31100.0 9967.0 2304.0 314.0 67.0 44.0 0.0
 1 11250 599 734929.19 7170060.0 572.69977059726 95.5770489962001 0.0 55083.97 239752.0 148639.0 76385.0 28642.0 7083.0 1036.0 -8.0 98.0 136.0 0.0 223411.0 145826.0 77172.0 32888.0 10540.0 2384.0 305.0 49.0 22.0 0.0
 1 11250 600 734929.19 7170045.5 572.747199172268 95.71251842517984 0.0 55080.74 245153.0 153994.0 80841.0 31087.0 7889.0 1116.0 -7.0 95.0 133.0 0.0 227418.0 151049.0 81401.0 35131.0 11292.0 2479.0 296.0 29.0 -2.0 0.0
 1 11250 601 734929.19 7170031.0 572.830192461485 95.76781040776227 0.0 55067.14 249460.0 158184.0 84464.0 33191.0 8613.0 1194.0 -5.0 92.0 129.0 0.0 231464.0 156462.0 86217.0 37803.0 12217.0 2586.0 288.0 7.0 -26.0 0.0
 1 11250 602 734929.25 7170016.5 572.933766504044 95.71543581645379 0.0 55057.87 252531.0 161178.0 87124.0 34849.0 9210.0 1270.0 -2.0 91.0 124.0 0.0 235496.0 161961.0 91455.0 40822.0 13281.0 2700.0 280.0 -17.0 -50.0 0.0
 1 11250 603 734929.31 7170002.0 573.0407035402789 95.5695893574102 0.0 55048.7 254417.0 163104.0 88831.0 36019.0 9657.0 1343.0 3.0 89.0 118.0 0.0 239418.0 167403.0 96874.0 44048.0 14424.0 2818.0 272.0 -44.0 -73.0 0.0
 1 11250 604 734929.31 7169987.5 573.134141062736 95.3712851374144 0.0 55040.7 255324.0 164186.0 89706.0 36717.0 9947.0 1414.0 7.0 88.0 110.0 0.0 243070.0 172596.0 102178.0 47290.0 15568.0 2936.0 262.0 -72.0 -96.0 0.0
